MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR4;DISJOINT_EXTEND;Test-02;13;6;6;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation:FIFA, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[confederation:CONMEBOL];[confederation:OFC];[confederation:UEFA]
MR49;DISJOINT_EXTEND;Test-14;11;4;4;[placeOfBirth, citizenship, countryOfBirth:Germany, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[];[]
MR32;DISJOINT_EXTEND;Test-09;11;3;3;[placeOfBirth, exactSearch, citizenship:Germany, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[];[];[]
MR8;DISJOINT_EXTEND;Test-03;10;6;6;[placeOfBirth, confederation:UEFA, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[confederation:CONMEBOL];[confederation:OFC];[confederation:FIFA]
MR0;DISJOINT_EXTEND;Test-01;11;5;5;[exactSearch, citizenship:Germany, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[citizenship:American Samoa];[]
MR25;DISJOINT_EXTEND;Test-07;10;2;2;[exactSearch, citizenship:Germany, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[];[];[];[]
MR16;DISJOINT_EXTEND;Test-05;9;2;2;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation:FIFA, yearBirth, minAge, maxYear, limit];[confederation:AFC];[confederation:CAF];[];[];[];[]
MR15;DISJOINT_EXTEND;Test-05;9;5;5;[placeOfBirth, exactSearch, citizenship:Spain, secondCitizenship, confederation, yearBirth, minAge, maxYear, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[citizenship:American Samoa];[]
MR66;DISJOINT_EXTEND;Test-19;13;6;6;[placeOfBirth, citizenship:Spain, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[citizenship:American Samoa];[citizenship:American Virgin Islands]
MR52;DISJOINT_EXTEND;Test-15;11;4;4;[citizenship, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[];[]
MR2;DISJOINT_EXTEND;Test-01;11;4;4;[exactSearch, citizenship, secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[];[]
MR55;DISJOINT_EXTEND;Test-15;11;5;5;[citizenship, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[]
MR39;DISJOINT_EXTEND;Test-11;10;6;6;[secondCitizenship, countryOfBirth:Germany, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[countryOfBirth:American Virgin Islands]
MR65;DISJOINT_EXTEND;Test-18;11;4;4;[placeOfBirth, citizenship, secondCitizenship:Argentina, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[];[]
MR72;DISJOINT_EXTEND;Test-20;13;3;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation:FIFA, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[];[];[]
MR31;DISJOINT_EXTEND;Test-09;11;1;1;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[];[];[];[];[]
MR45;DISJOINT_EXTEND;Test-13;11;5;5;[exactSearch, citizenship:Spain, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[citizenship:American Samoa];[]
MR57;DISJOINT_EXTEND;Test-16;10;2;2;[placeOfBirth, exactSearch, citizenship:Spain, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[];[];[];[]
MR47;DISJOINT_EXTEND;Test-13;11;1;1;[exactSearch, citizenship, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight, limit];[countryOfBirth:Haiti];[];[];[];[];[]
MR43;DISJOINT_EXTEND;Test-12;14;4;4;[placeOfBirth, secondCitizenship, countryOfBirth, confederation:UEFA, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[confederation:CONMEBOL];[];[]
MR14;DISJOINT_EXTEND;Test-04;10;2;2;[placeOfBirth, exactSearch, secondCitizenship:Argentina, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[];[];[];[]
MR51;DISJOINT_EXTEND;Test-14;11;4;4;[placeOfBirth, citizenship:Spain, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[];[]
MR37;DISJOINT_EXTEND;Test-10;10;2;2;[placeOfBirth, secondCitizenship, countryOfBirth, confederation:FIFA, monthBirth, yearBirth, maxAge, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[];[];[];[]
MR18;DISJOINT_EXTEND;Test-06;11;4;4;[citizenship, countryOfBirth:Germany, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[];[]
MR30;DISJOINT_EXTEND;Test-09;11;5;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[]
MR5;DISJOINT_EXTEND;Test-02;13;6;6;[placeOfBirth, citizenship:Spain, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[citizenship:American Samoa];[citizenship:American Virgin Islands]
MR12;DISJOINT_EXTEND;Test-04;10;1;1;[placeOfBirth, exactSearch, secondCitizenship:Argentina, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[];[];[];[];[]
MR53;DISJOINT_EXTEND;Test-15;11;2;2;[citizenship, secondCitizenship, countryOfBirth:Spain, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[];[];[];[]
MR20;DISJOINT_EXTEND;Test-06;11;1;1;[citizenship, countryOfBirth:Germany, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight, limit];[countryOfBirth:Haiti];[];[];[];[];[]
MR60;DISJOINT_EXTEND;Test-17;9;1;1;[exactSearch, secondCitizenship:Argentina, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight, limit];[secondCitizenship:Haiti];[];[];[];[];[]
MR50;DISJOINT_EXTEND;Test-14;11;6;6;[placeOfBirth, citizenship, countryOfBirth:Germany, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[countryOfBirth:American Virgin Islands]
MR17;DISJOINT_EXTEND;Test-05;9;1;1;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation:FIFA, yearBirth, minAge, maxYear, limit];[confederation:AFC];[];[];[];[];[]
MR56;DISJOINT_EXTEND;Test-16;10;6;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, monthBirth, yearBirth, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[countryOfBirth:American Virgin Islands]
MR38;DISJOINT_EXTEND;Test-11;10;3;3;[secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[];[];[]
MR13;DISJOINT_EXTEND;Test-04;10;4;4;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth:Spain, minAge, maxAge, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[];[]
MR36;DISJOINT_EXTEND;Test-10;10;3;3;[placeOfBirth, secondCitizenship, countryOfBirth, confederation:FIFA, monthBirth, yearBirth, maxAge, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[];[];[]
MR9;DISJOINT_EXTEND;Test-03;10;3;3;[placeOfBirth, confederation:UEFA, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[];[];[]
MR33;DISJOINT_EXTEND;Test-09;11;4;4;[placeOfBirth, exactSearch, citizenship:Germany, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight, limit];[citizenship:Haiti];[citizenship:Afghanistan];[citizenship:Albania];[citizenship:Algeria];[];[]
MR40;DISJOINT_EXTEND;Test-11;10;4;4;[secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[];[]
MR70;DISJOINT_EXTEND;Test-20;13;2;2;[placeOfBirth, exactSearch, citizenship, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[];[];[];[]
MR29;DISJOINT_EXTEND;Test-08;11;2;2;[placeOfBirth, citizenship, confederation:FIFA, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, limit];[confederation:AFC];[confederation:CAF];[];[];[];[]
MR69;DISJOINT_EXTEND;Test-20;13;3;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth:Spain, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[];[];[]
MR34;DISJOINT_EXTEND;Test-10;10;5;5;[placeOfBirth, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[]
MR26;DISJOINT_EXTEND;Test-08;11;1;1;[placeOfBirth, citizenship:Germany, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, limit];[citizenship:Haiti];[];[];[];[];[]
MR7;DISJOINT_EXTEND;Test-02;13;3;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[];[];[]
MR41;DISJOINT_EXTEND;Test-11;10;6;6;[secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[secondCitizenship:American Virgin Islands]
MR44;DISJOINT_EXTEND;Test-12;14;5;5;[placeOfBirth, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[]
MR46;DISJOINT_EXTEND;Test-13;11;6;6;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation:FIFA, dayBirth, monthBirth, minAge, maxAge, minHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[confederation:CONMEBOL];[confederation:OFC];[confederation:UEFA]
MR3;DISJOINT_EXTEND;Test-01;11;5;5;[exactSearch, citizenship, secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[]
MR63;DISJOINT_EXTEND;Test-18;11;6;6;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth:Germany, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[countryOfBirth:American Virgin Islands]
MR68;DISJOINT_EXTEND;Test-19;13;6;6;[placeOfBirth, citizenship, secondCitizenship:Argentina, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[secondCitizenship:American Virgin Islands]
MR58;DISJOINT_EXTEND;Test-16;10;5;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, monthBirth, yearBirth, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[]
MR19;DISJOINT_EXTEND;Test-06;11;5;5;[citizenship, countryOfBirth, confederation:UEFA, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight, limit];[confederation:AFC];[confederation:CAF];[confederation:CONCACAF];[confederation:CONMEBOL];[confederation:OFC];[]
MR35;DISJOINT_EXTEND;Test-10;10;1;1;[placeOfBirth, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight, limit];[secondCitizenship:Haiti];[];[];[];[];[]
MR1;DISJOINT_EXTEND;Test-01;11;1;1;[exactSearch, citizenship:Germany, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, limit];[citizenship:Haiti];[];[];[];[];[]
MR11;DISJOINT_EXTEND;Test-04;10;5;5;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth:Spain, minAge, maxAge, minYear, maxYear, maxHeight, limit];[countryOfBirth:Haiti];[countryOfBirth:Afghanistan];[countryOfBirth:Albania];[countryOfBirth:Algeria];[countryOfBirth:American Samoa];[]
MR59;DISJOINT_EXTEND;Test-17;9;6;6;[exactSearch, secondCitizenship:Argentina, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[secondCitizenship:Algeria];[secondCitizenship:American Samoa];[secondCitizenship:American Virgin Islands]
MR62;DISJOINT_EXTEND;Test-17;9;3;3;[exactSearch, secondCitizenship:Argentina, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[secondCitizenship:Albania];[];[];[]
MR61;DISJOINT_EXTEND;Test-17;9;2;2;[exactSearch, secondCitizenship:Argentina, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight, limit];[secondCitizenship:Haiti];[secondCitizenship:Afghanistan];[];[];[];[]
