MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR120;DISJOINT_EXTEND;Test-05;6;3;3;[price, selectedTypes:games, numberOfPlayers, vrSupport, os, language];[selectedTypes:software];[selectedTypes:downloableContent];[selectedTypes:demos];[];[];[]
MR24;SHUFFLING_CONTRACT;Test-01;7;1;1;[term, sortBy, price, feature, vrSupport, headsets, language];[sortBy];[];[];[];[];[]
MR317;CONJUNCTIVE_EXTEND;Test-13;8;4;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[input];[language, vrSupport];[playArea];[tag];[];[]
MR375;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, selectedTypes, specialOffers];[price, tag];[];[];[];[]
MR410;CONJUNCTIVE_EXTEND;Test-17;6;3;7;[term, specialOffers, feature, vrSupport, os, language];[input];[numberOfPlayers];[headsets, playArea, price, selectedTypes, tag];[];[];[]
MR228;CONJUNCTIVE_CONTRACT;Test-10;8;2;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, language, tag, term, vrSupport];[numberOfPlayers];[];[];[];[]
MR310;CONJUNCTIVE_CONTRACT;Test-13;8;3;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, headsets, numberOfPlayers];[selectedTypes, term];[os, price, specialOffers];[];[];[]
MR121;EQUIVALENCE_EXTEND;Test-05;6;1;1;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[sortBy:relevance];[];[];[];[];[]
MR244;CONJUNCTIVE_EXTEND;Test-10;8;2;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[os, price, specialOffers];[feature, playArea, selectedTypes];[];[];[];[]
MR108;CONJUNCTIVE_EXTEND;Test-05;6;2;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[playArea];[feature, headsets, input, specialOffers, tag, term];[];[];[];[]
MR368;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, os, price, selectedTypes, specialOffers];[language, tag];[];[];[];[]
MR234;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, language, numberOfPlayers, term];[vrSupport];[tag];[];[];[]
MR246;CONJUNCTIVE_EXTEND;Test-10;8;2;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[feature, os, playArea, selectedTypes, specialOffers];[price];[];[];[];[]
MR341;CONJUNCTIVE_EXTEND;Test-14;9;2;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[headsets, input, numberOfPlayers, price];[tag];[];[];[];[]
MR217;CONJUNCTIVE_EXTEND;Test-09;8;2;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[feature, headsets, numberOfPlayers, specialOffers, vrSupport];[language];[];[];[];[]
MR265;CONJUNCTIVE_EXTEND;Test-11;10;2;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[numberOfPlayers];[language, term, vrSupport];[];[];[];[]
MR125;CONJUNCTIVE_CONTRACT;Test-06;10;2;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, headsets, numberOfPlayers, specialOffers, term];[input, os, playArea, price];[];[];[];[]
MR78;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[sortBy, price, tag, numberOfPlayers, feature];[numberOfPlayers, tag];[feature];[price];[];[];[]
MR186;CONJUNCTIVE_EXTEND;Test-08;10;3;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[feature, language];[input];[specialOffers];[];[];[]
MR230;CONJUNCTIVE_CONTRACT;Test-10;8;2;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[input, tag];[headsets, language, numberOfPlayers, term, vrSupport];[];[];[];[]
MR413;CONJUNCTIVE_EXTEND;Test-17;6;3;7;[term, specialOffers, feature, vrSupport, os, language];[headsets, input, numberOfPlayers, price];[selectedTypes, tag];[playArea];[];[];[]
MR272;CONJUNCTIVE_EXTEND;Test-11;10;3;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[language];[numberOfPlayers, vrSupport];[term];[];[];[]
MR115;CONJUNCTIVE_EXTEND;Test-05;6;3;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, specialOffers];[tag];[headsets, input, playArea, term];[];[];[]
MR153;CONJUNCTIVE_CONTRACT;Test-07;7;4;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[feature];[price, specialOffers, tag, term];[language];[selectedTypes];[];[]
MR371;CONJUNCTIVE_EXTEND;Test-15;7;2;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, specialOffers, tag];[selectedTypes];[];[];[];[]
MR16;CONJUNCTIVE_EXTEND;Test-01;7;3;7;[term, sortBy, price, feature, vrSupport, headsets, language];[input, numberOfPlayers, selectedTypes];[os, specialOffers, tag];[playArea];[];[];[]
MR180;CONJUNCTIVE_CONTRACT;Test-08;10;4;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, os, playArea];[price, selectedTypes, term, vrSupport];[numberOfPlayers];[tag];[];[]
MR195;SHUFFLING_EXTEND;Test-08;10;1;1;[term, sortBy:lowestPrice, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[sortBy:relevance];[];[];[];[];[]
MR47;CONJUNCTIVE_EXTEND;Test-02;8;3;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[price, term];[feature, headsets, language];[vrSupport];[];[];[]
MR381;CONJUNCTIVE_CONTRACT;Test-16;11;3;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[headsets, input, playArea, price, selectedTypes, specialOffers, vrSupport];[numberOfPlayers, term];[tag];[];[];[]
MR139;CONJUNCTIVE_EXTEND;Test-06;10;3;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[vrSupport];[selectedTypes, tag];[language];[];[];[]
MR193;CONJUNCTIVE_EXTEND;Test-08;10;4;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[specialOffers];[language];[input];[feature];[];[]
MR215;CONJUNCTIVE_EXTEND;Test-09;8;1;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[feature, headsets, language, numberOfPlayers, specialOffers, vrSupport];[];[];[];[];[]
MR162;CONJUNCTIVE_EXTEND;Test-07;7;2;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, input, playArea];[numberOfPlayers, os, vrSupport];[];[];[];[]
MR176;CONJUNCTIVE_CONTRACT;Test-08;10;2;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, numberOfPlayers, os, price, selectedTypes, tag, term];[playArea, vrSupport];[];[];[];[]
MR249;SHUFFLING_EXTEND;Test-10;8;2;2;[term, sortBy:relevance, tag, numberOfPlayers, vrSupport, headsets, input, language];[sortBy:releaseDate];[sortBy:name];[];[];[];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;7;1;6;[term, sortBy, price, feature, vrSupport, headsets, language];[feature, headsets, language, price, term, vrSupport];[];[];[];[];[]
MR83;CONJUNCTIVE_EXTEND;Test-04;5;3;9;[sortBy, price, tag, numberOfPlayers, feature];[headsets, language, os, selectedTypes, specialOffers, term, vrSupport];[input];[playArea];[];[];[]
MR77;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, tag];[numberOfPlayers, price];[];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;2;6;[term, sortBy, price, feature, vrSupport, headsets, language];[headsets, language, price, term, vrSupport];[feature];[];[];[];[]
MR61;CONJUNCTIVE_CONTRACT;Test-03;11;3;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[feature, input, language, numberOfPlayers, playArea, selectedTypes, specialOffers, tag, term];[vrSupport];[headsets];[];[];[]
MR261;CONJUNCTIVE_CONTRACT;Test-11;10;6;8;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[price];[feature, specialOffers];[headsets, selectedTypes];[os];[tag];[playArea]
MR316;CONJUNCTIVE_EXTEND;Test-13;8;2;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[input, language, playArea, vrSupport];[tag];[];[];[];[]
MR147;CONJUNCTIVE_CONTRACT;Test-07;7;5;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[language];[price, selectedTypes, tag];[feature];[specialOffers];[term];[]
MR184;CONJUNCTIVE_CONTRACT;Test-08;10;2;9;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[headsets, numberOfPlayers, price, tag, vrSupport];[os, playArea, selectedTypes, term];[];[];[];[]
MR280;CONJUNCTIVE_CONTRACT;Test-12;9;4;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[numberOfPlayers, os, selectedTypes];[feature, specialOffers];[price, vrSupport];[tag];[];[]
MR308;CONJUNCTIVE_CONTRACT;Test-13;8;6;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[selectedTypes];[os, specialOffers];[feature, term];[price];[numberOfPlayers];[headsets]
MR72;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[sortBy, price, tag, numberOfPlayers, feature];[feature, numberOfPlayers];[price, tag];[];[];[];[]
MR225;CONJUNCTIVE_CONTRACT;Test-10;8;5;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[numberOfPlayers];[headsets, vrSupport];[term];[language, tag];[input];[]
MR62;CONJUNCTIVE_CONTRACT;Test-03;11;5;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[numberOfPlayers];[playArea, specialOffers, term];[language, selectedTypes];[headsets, input, tag, vrSupport];[feature];[]
MR109;CONJUNCTIVE_EXTEND;Test-05;6;3;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature];[input, playArea, tag];[headsets, specialOffers, term];[];[];[]
MR166;CONJUNCTIVE_EXTEND;Test-07;7;1;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, input, numberOfPlayers, os, playArea, vrSupport];[];[];[];[];[]
MR360;CONJUNCTIVE_CONTRACT;Test-15;7;3;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[numberOfPlayers, playArea];[feature, input, term];[vrSupport];[];[];[]
MR342;CONJUNCTIVE_EXTEND;Test-14;9;1;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[headsets, input, numberOfPlayers, price, tag];[];[];[];[];[]
MR118;CONJUNCTIVE_EXTEND;Test-05;6;3;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, input, specialOffers, tag, term];[headsets];[playArea];[];[];[]
MR349;CONJUNCTIVE_EXTEND;Test-14;9;3;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[headsets, input, numberOfPlayers];[tag];[price];[];[];[]
MR336;CONJUNCTIVE_CONTRACT;Test-14;9;3;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, os, playArea, selectedTypes];[term, vrSupport];[language, specialOffers];[];[];[]
MR337;CONJUNCTIVE_CONTRACT;Test-14;9;4;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[language, os, specialOffers, vrSupport];[term];[selectedTypes];[feature, playArea];[];[]
MR204;CONJUNCTIVE_CONTRACT;Test-09;8;4;7;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[input];[price, tag];[os, playArea, selectedTypes];[term];[];[]
MR377;SHUFFLING_CONTRACT;Test-15;7;1;1;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[sortBy];[];[];[];[];[]
MR4;CONJUNCTIVE_CONTRACT;Test-01;7;4;6;[term, sortBy, price, feature, vrSupport, headsets, language];[price];[language];[feature, headsets, term];[vrSupport];[];[]
MR134;CONJUNCTIVE_EXTEND;Test-06;10;3;4;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[language];[selectedTypes];[tag, vrSupport];[];[];[]
MR158;CONJUNCTIVE_EXTEND;Test-07;7;3;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, input, os, playArea];[numberOfPlayers];[vrSupport];[];[];[]
MR231;CONJUNCTIVE_CONTRACT;Test-10;8;2;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, language, numberOfPlayers, tag];[term, vrSupport];[];[];[];[]
MR150;CONJUNCTIVE_CONTRACT;Test-07;7;2;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[tag, term];[feature, language, price, selectedTypes, specialOffers];[];[];[];[]
MR194;SHUFFLING_CONTRACT;Test-08;10;1;1;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[sortBy];[];[];[];[];[]
MR319;CONJUNCTIVE_EXTEND;Test-13;8;2;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[language, playArea, tag, vrSupport];[input];[];[];[];[]
MR412;CONJUNCTIVE_EXTEND;Test-17;6;3;7;[term, specialOffers, feature, vrSupport, os, language];[headsets, input, numberOfPlayers, price, tag];[playArea];[selectedTypes];[];[];[]
MR321;CONJUNCTIVE_EXTEND;Test-13;8;3;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[input, language, playArea];[tag];[vrSupport];[];[];[]
MR388;CONJUNCTIVE_CONTRACT;Test-16;11;4;10;[term, sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, input, playArea];[selectedTypes, term];[input, numberOfPlayers, price, tag];[headsets, specialOffers, vrSupport];[playArea];[];[]
MR271;CONJUNCTIVE_EXTEND;Test-11;10;3;4;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[numberOfPlayers];[language, vrSupport];[term];[];[];[]
MR344;CONJUNCTIVE_EXTEND;Test-14;9;2;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[input, numberOfPlayers, price, tag];[headsets];[];[];[];[]
MR304;CONJUNCTIVE_CONTRACT;Test-13;8;3;8;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[feature, numberOfPlayers, os, price, selectedTypes, term];[specialOffers];[headsets];[];[];[]
MR248;SHUFFLING_CONTRACT;Test-10;8;1;1;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[sortBy];[];[];[];[];[]
MR11;CONJUNCTIVE_EXTEND;Test-01;7;2;7;[term, sortBy, price, feature, vrSupport, headsets, language];[numberOfPlayers, selectedTypes, specialOffers];[input, os, playArea, tag];[];[];[];[]
MR28;CONJUNCTIVE_CONTRACT;Test-02;8;2;7;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[os, playArea, selectedTypes, specialOffers, tag];[input, numberOfPlayers];[];[];[];[]
MR332;CONJUNCTIVE_CONTRACT;Test-14;9;2;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[feature, language, os, playArea, specialOffers];[selectedTypes, term, vrSupport];[];[];[];[]
MR105;CONJUNCTIVE_CONTRACT;Test-05;6;4;6;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[vrSupport];[numberOfPlayers, price, selectedTypes];[os];[language];[];[]
MR240;CONJUNCTIVE_EXTEND;Test-10;8;5;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[os];[selectedTypes];[feature, specialOffers];[price];[playArea];[]
MR352;SHUFFLING_CONTRACT;Test-14;9;1;1;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[sortBy];[];[];[];[];[]
MR149;CONJUNCTIVE_CONTRACT;Test-07;7;4;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[term];[selectedTypes, specialOffers, tag];[language];[feature, price];[];[]
MR211;CONJUNCTIVE_EXTEND;Test-09;8;2;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[feature, headsets, language, specialOffers, vrSupport];[numberOfPlayers];[];[];[];[]
MR353;SHUFFLING_EXTEND;Test-14;9;5;5;[term, sortBy:relevance, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[sortBy:releaseDate];[sortBy:name];[sortBy:lowestPrice];[sortBy:highestPrice];[sortBy:userReviews];[]
MR343;CONJUNCTIVE_EXTEND;Test-14;9;4;5;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[headsets, numberOfPlayers];[input];[price];[tag];[];[]
MR324;CONJUNCTIVE_EXTEND;Test-13;8;4;5;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[tag];[input, playArea];[language];[vrSupport];[];[]
MR124;CONJUNCTIVE_CONTRACT;Test-06;10;3;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, headsets, playArea, price, specialOffers, term];[input, numberOfPlayers];[os];[];[];[]
MR21;CONJUNCTIVE_EXTEND;Test-01;7;3;7;[term, sortBy, price, feature, vrSupport, headsets, language];[os, playArea, tag];[input, selectedTypes];[numberOfPlayers, specialOffers];[];[];[]
MR165;CONJUNCTIVE_EXTEND;Test-07;7;3;6;[term, price, specialOffers, tag, selectedTypes, feature, language];[headsets, input, playArea, vrSupport];[numberOfPlayers];[os];[];[];[]
MR340;CONJUNCTIVE_CONTRACT;Test-14;9;4;8;[term, sortBy, specialOffers, selectedTypes, feature, vrSupport, playArea, os, language];[term];[feature, os, playArea, specialOffers, vrSupport];[selectedTypes];[language];[];[]
MR146;CONJUNCTIVE_CONTRACT;Test-07;7;3;7;[term, price, specialOffers, tag, selectedTypes, feature, language];[tag];[price];[feature, language, selectedTypes, specialOffers, term];[];[];[]
MR48;CONJUNCTIVE_EXTEND;Test-02;8;2;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[language, price];[feature, headsets, term, vrSupport];[];[];[];[]
MR85;CONJUNCTIVE_EXTEND;Test-04;5;4;9;[sortBy, price, tag, numberOfPlayers, feature];[os, playArea, specialOffers];[headsets, input, selectedTypes, vrSupport];[language];[term];[];[]
MR117;CONJUNCTIVE_EXTEND;Test-05;6;1;7;[price, selectedTypes, numberOfPlayers, vrSupport, os, language];[feature, headsets, input, playArea, specialOffers, tag, term];[];[];[];[];[]
MR229;CONJUNCTIVE_CONTRACT;Test-10;8;3;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, term, vrSupport];[language, tag];[numberOfPlayers];[];[];[]
MR133;CONJUNCTIVE_CONTRACT;Test-06;10;3;9;[term, sortBy, price, specialOffers, numberOfPlayers, feature, headsets, input, playArea, os];[feature, headsets, input, specialOffers, term];[numberOfPlayers];[os, playArea, price];[];[];[]
MR64;CONJUNCTIVE_CONTRACT;Test-03;11;3;11;[term, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, headsets, input, playArea, language];[headsets, input, numberOfPlayers, selectedTypes, specialOffers, tag, vrSupport];[language, playArea, term];[feature];[];[];[]
MR38;CONJUNCTIVE_EXTEND;Test-02;8;2;6;[sortBy, specialOffers, tag, selectedTypes, numberOfPlayers, input, playArea, os];[feature, language, price];[headsets, term, vrSupport];[];[];[];[]
MR188;CONJUNCTIVE_EXTEND;Test-08;10;2;4;[term, sortBy, price, tag, selectedTypes, numberOfPlayers, vrSupport, headsets, playArea, os];[feature, language, specialOffers];[input];[];[];[];[]
MR367;CONJUNCTIVE_EXTEND;Test-15;7;1;7;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[headsets, language, os, price, selectedTypes, specialOffers, tag];[];[];[];[];[]
MR238;CONJUNCTIVE_EXTEND;Test-10;8;1;6;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[feature, os, playArea, price, selectedTypes, specialOffers];[];[];[];[];[]
MR326;SHUFFLING_EXTEND;Test-13;8;2;2;[term, price, specialOffers, selectedTypes, numberOfPlayers, feature, headsets, os];[sortBy:relevance];[sortBy:releaseDate];[];[];[];[]
MR361;CONJUNCTIVE_CONTRACT;Test-15;7;2;6;[term, sortBy, numberOfPlayers, feature, vrSupport, input, playArea];[feature, numberOfPlayers, playArea, term, vrSupport];[input];[];[];[];[]
MR235;CONJUNCTIVE_CONTRACT;Test-10;8;1;7;[term, sortBy, tag, numberOfPlayers, vrSupport, headsets, input, language];[headsets, input, language, numberOfPlayers, tag, term, vrSupport];[];[];[];[];[]
MR277;CONJUNCTIVE_CONTRACT;Test-12;9;3;8;[sortBy, price, specialOffers, tag, selectedTypes, numberOfPlayers, feature, vrSupport, os];[feature, price, selectedTypes];[numberOfPlayers, os, specialOffers, tag];[vrSupport];[];[];[]
MR251;CONJUNCTIVE_CONTRACT;Test-11;10;3;9;[sortBy, price, specialOffers, tag, selectedTypes, feature, headsets, input, playArea, os];[feature, input, os, price, specialOffers, tag];[selectedTypes];[headsets, playArea];[];[];[]
MR209;CONJUNCTIVE_EXTEND;Test-09;8;2;6;[term, sortBy, price, tag, selectedTypes, input, playArea, os];[specialOffers, vrSupport];[feature, headsets, language, numberOfPlayers];[];[];[];[]
