MR;Type;STC;FUTCs;LocalDistance
MR310;CONJUNCTIVE_EXTEND;Test-14;1;5
MR121;CONJUNCTIVE_CONTRACT;Test-06;5;8
MR244;CONJUNCTIVE_EXTEND;Test-11;2;4
MR108;CONJUNCTIVE_EXTEND;Test-05;4;6
MR368;CONJUNCTIVE_CONTRACT;Test-17;3;5
MR234;CONJUNCTIVE_CONTRACT;Test-11;5;8
MR246;SHUFFLING_EXTEND;Test-11;4;4
MR341;CONJUNCTIVE_EXTEND;Test-15;2;6
MR217;CONJUNCTIVE_EXTEND;Test-10;2;5
MR265;CONJUNCTIVE_EXTEND;Test-12;3;5
MR125;CONJUNCTIVE_EXTEND;Test-06;3;4
MR78;CONJUNCTIVE_EXTEND;Test-04;2;8
MR186;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR230;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR256;CONJUNCTIVE_CONTRACT;Test-12;2;7
MR272;DISJOINT_EXTEND;Test-12;1;1
MR115;CONJUNCTIVE_CONTRACT;Test-06;3;8
MR153;CONJUNCTIVE_EXTEND;Test-07;2;6
MR371;CONJUNCTIVE_CONTRACT;Test-17;2;5
MR16;CONJUNCTIVE_EXTEND;Test-01;2;6
MR180;DISJOINT_EXTEND;Test-08;1;1
MR195;CONJUNCTIVE_EXTEND;Test-09;1;5
MR47;SHUFFLING_CONTRACT;Test-02;1;1
MR381;CONJUNCTIVE_EXTEND;Test-17;1;7
MR139;CONJUNCTIVE_CONTRACT;Test-07;3;6
MR193;CONJUNCTIVE_EXTEND;Test-09;2;5
MR215;CONJUNCTIVE_EXTEND;Test-10;3;5
MR162;CONJUNCTIVE_CONTRACT;Test-08;1;9
MR176;CONJUNCTIVE_EXTEND;Test-08;3;3
MR249;CONJUNCTIVE_CONTRACT;Test-12;4;7
MR3;CONJUNCTIVE_CONTRACT;Test-01;1;6
MR83;CONJUNCTIVE_EXTEND;Test-04;3;8
MR77;CONJUNCTIVE_EXTEND;Test-04;3;8
MR7;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR61;CONJUNCTIVE_CONTRACT;Test-03;2;10
MR261;CONJUNCTIVE_EXTEND;Test-12;1;5
MR316;CONJUNCTIVE_EXTEND;Test-14;4;5
MR147;CONJUNCTIVE_EXTEND;Test-07;2;6
MR184;CONJUNCTIVE_CONTRACT;Test-09;1;7
MR280;CONJUNCTIVE_CONTRACT;Test-13;3;7
MR308;CONJUNCTIVE_CONTRACT;Test-14;2;7
MR72;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR225;SHUFFLING_CONTRACT;Test-10;1;1
MR62;CONJUNCTIVE_EXTEND;Test-03;1;2
MR109;CONJUNCTIVE_EXTEND;Test-05;2;6
MR166;CONJUNCTIVE_CONTRACT;Test-08;3;9
MR360;CONJUNCTIVE_EXTEND;Test-16;3;3
MR342;CONJUNCTIVE_EXTEND;Test-15;3;6
MR118;CONJUNCTIVE_CONTRACT;Test-06;6;8
MR349;CONJUNCTIVE_CONTRACT;Test-16;4;9
MR336;CONJUNCTIVE_EXTEND;Test-15;4;6
MR337;CONJUNCTIVE_EXTEND;Test-15;3;6
MR204;DISJOINT_EXTEND;Test-09;2;2
MR377;CONJUNCTIVE_EXTEND;Test-17;3;7
MR4;CONJUNCTIVE_CONTRACT;Test-01;4;6
MR134;SHUFFLING_EXTEND;Test-06;2;2
MR158;SHUFFLING_EXTEND;Test-07;2;2
MR231;CONJUNCTIVE_CONTRACT;Test-11;4;8
MR150;CONJUNCTIVE_EXTEND;Test-07;3;6
MR194;CONJUNCTIVE_EXTEND;Test-09;2;5
MR319;SHUFFLING_EXTEND;Test-14;3;3
MR151;CONJUNCTIVE_EXTEND;Test-07;1;6
MR321;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR18;CONJUNCTIVE_EXTEND;Test-01;2;6
MR271;SHUFFLING_EXTEND;Test-12;1;1
MR344;CONJUNCTIVE_EXTEND;Test-15;3;6
MR304;CONJUNCTIVE_CONTRACT;Test-14;2;7
MR248;CONJUNCTIVE_CONTRACT;Test-12;1;7
MR11;CONJUNCTIVE_EXTEND;Test-01;3;6
MR28;CONJUNCTIVE_CONTRACT;Test-02;4;6
MR332;CONJUNCTIVE_EXTEND;Test-15;4;6
MR105;CONJUNCTIVE_EXTEND;Test-05;2;6
MR240;CONJUNCTIVE_EXTEND;Test-11;1;4
MR352;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR149;CONJUNCTIVE_EXTEND;Test-07;2;6
MR211;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR353;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR343;CONJUNCTIVE_EXTEND;Test-15;2;6
MR324;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR124;CONJUNCTIVE_EXTEND;Test-06;2;4
MR21;SHUFFLING_CONTRACT;Test-01;1;1
MR165;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR340;CONJUNCTIVE_EXTEND;Test-15;2;6
MR146;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR48;SHUFFLING_EXTEND;Test-02;5;5
MR85;CONJUNCTIVE_EXTEND;Test-04;2;8
MR117;CONJUNCTIVE_CONTRACT;Test-06;5;8
MR229;CONJUNCTIVE_CONTRACT;Test-11;4;8
MR133;SHUFFLING_CONTRACT;Test-06;1;1
MR64;SHUFFLING_EXTEND;Test-03;3;3
MR38;CONJUNCTIVE_EXTEND;Test-02;1;6
MR188;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR367;CONJUNCTIVE_CONTRACT;Test-17;1;5
MR238;CONJUNCTIVE_EXTEND;Test-11;3;4
MR326;CONJUNCTIVE_CONTRACT;Test-15;4;6
MR361;CONJUNCTIVE_EXTEND;Test-16;1;3
MR235;CONJUNCTIVE_CONTRACT;Test-11;4;8
MR277;CONJUNCTIVE_CONTRACT;Test-13;2;7
MR251;CONJUNCTIVE_CONTRACT;Test-12;2;7
MR209;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR322;CONJUNCTIVE_CONTRACT;Test-15;4;6
MR202;SHUFFLING_CONTRACT;Test-09;1;1
MR91;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR276;CONJUNCTIVE_CONTRACT;Test-13;1;7
MR241;CONJUNCTIVE_EXTEND;Test-11;2;4
MR306;CONJUNCTIVE_CONTRACT;Test-14;4;7
MR351;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR227;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR260;CONJUNCTIVE_EXTEND;Test-12;3;5
MR128;CONJUNCTIVE_EXTEND;Test-06;2;4
MR300;CONJUNCTIVE_CONTRACT;Test-14;2;7
MR301;CONJUNCTIVE_CONTRACT;Test-14;5;7
MR164;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR99;CONJUNCTIVE_CONTRACT;Test-05;4;6
MR14;CONJUNCTIVE_EXTEND;Test-01;2;6
MR385;CONJUNCTIVE_EXTEND;Test-17;3;7
MR172;CONJUNCTIVE_CONTRACT;Test-08;5;9
MR67;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR315;CONJUNCTIVE_EXTEND;Test-14;3;5
MR89;SHUFFLING_EXTEND;Test-04;5;5
MR359;CONJUNCTIVE_CONTRACT;Test-16;1;9
MR294;CONJUNCTIVE_EXTEND;Test-13;2;5
MR298;CONJUNCTIVE_CONTRACT;Test-14;3;7
MR378;CONJUNCTIVE_EXTEND;Test-17;4;7
MR355;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR383;CONJUNCTIVE_EXTEND;Test-17;2;7
MR59;CONJUNCTIVE_CONTRACT;Test-03;3;10
MR131;CONJUNCTIVE_EXTEND;Test-06;3;4
MR183;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR289;CONJUNCTIVE_EXTEND;Test-13;4;5
MR123;CONJUNCTIVE_EXTEND;Test-06;1;4
MR144;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR295;CONJUNCTIVE_EXTEND;Test-13;4;5
MR75;CONJUNCTIVE_EXTEND;Test-04;3;8
MR70;CONJUNCTIVE_CONTRACT;Test-04;3;4
MR179;SHUFFLING_EXTEND;Test-08;5;5
MR74;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR284;CONJUNCTIVE_CONTRACT;Test-13;3;7
MR39;CONJUNCTIVE_EXTEND;Test-02;4;6
MR106;CONJUNCTIVE_EXTEND;Test-05;2;6
MR87;CONJUNCTIVE_EXTEND;Test-04;3;8
MR101;CONJUNCTIVE_EXTEND;Test-05;2;6
MR386;CONJUNCTIVE_EXTEND;Test-17;3;7
MR382;CONJUNCTIVE_EXTEND;Test-17;2;7
MR305;CONJUNCTIVE_CONTRACT;Test-14;4;7
MR233;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR221;CONJUNCTIVE_EXTEND;Test-10;2;5
MR98;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR145;CONJUNCTIVE_CONTRACT;Test-07;3;6
MR50;CONJUNCTIVE_CONTRACT;Test-03;2;10
MR364;SHUFFLING_CONTRACT;Test-16;1;1
MR302;CONJUNCTIVE_CONTRACT;Test-14;2;7
MR10;CONJUNCTIVE_EXTEND;Test-01;3;6
MR127;CONJUNCTIVE_EXTEND;Test-06;2;4
MR208;CONJUNCTIVE_CONTRACT;Test-10;1;7
MR299;CONJUNCTIVE_CONTRACT;Test-14;4;7
MR185;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR22;SHUFFLING_EXTEND;Test-01;3;3
MR242;CONJUNCTIVE_EXTEND;Test-11;2;4
MR5;CONJUNCTIVE_CONTRACT;Test-01;3;6
MR73;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR267;CONJUNCTIVE_EXTEND;Test-12;3;5
MR76;CONJUNCTIVE_EXTEND;Test-04;2;8
MR6;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR86;CONJUNCTIVE_EXTEND;Test-04;2;8
MR15;CONJUNCTIVE_EXTEND;Test-01;2;6
MR296;SHUFFLING_EXTEND;Test-13;3;3
MR136;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR198;CONJUNCTIVE_EXTEND;Test-09;3;5
MR380;CONJUNCTIVE_EXTEND;Test-17;2;7
MR282;CONJUNCTIVE_CONTRACT;Test-13;3;7
MR142;CONJUNCTIVE_CONTRACT;Test-07;3;6
MR154;CONJUNCTIVE_EXTEND;Test-07;4;6
MR132;CONJUNCTIVE_EXTEND;Test-06;2;4
MR196;CONJUNCTIVE_EXTEND;Test-09;3;5
MR81;CONJUNCTIVE_EXTEND;Test-04;5;8
MR46;CONJUNCTIVE_EXTEND;Test-02;2;6
MR19;CONJUNCTIVE_EXTEND;Test-01;2;6
MR26;CONJUNCTIVE_CONTRACT;Test-02;4;6
MR314;CONJUNCTIVE_EXTEND;Test-14;3;5
MR269;CONJUNCTIVE_EXTEND;Test-12;2;5
MR243;CONJUNCTIVE_EXTEND;Test-11;2;4
MR199;CONJUNCTIVE_EXTEND;Test-09;2;5
MR356;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR379;CONJUNCTIVE_EXTEND;Test-17;2;7
MR97;CONJUNCTIVE_CONTRACT;Test-05;4;6
MR206;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR20;CONJUNCTIVE_EXTEND;Test-01;3;6
MR36;CONJUNCTIVE_EXTEND;Test-02;3;6
MR369;CONJUNCTIVE_CONTRACT;Test-17;3;5
MR387;SHUFFLING_EXTEND;Test-17;1;1
MR239;CONJUNCTIVE_EXTEND;Test-11;3;4
MR110;CONJUNCTIVE_EXTEND;Test-05;2;6
MR331;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR374;CONJUNCTIVE_CONTRACT;Test-17;2;5
MR102;CONJUNCTIVE_EXTEND;Test-05;2;6
MR41;CONJUNCTIVE_EXTEND;Test-02;2;6
MR362;CONJUNCTIVE_EXTEND;Test-16;2;3
MR200;CONJUNCTIVE_EXTEND;Test-09;2;5
MR27;CONJUNCTIVE_CONTRACT;Test-02;3;6
MR384;CONJUNCTIVE_EXTEND;Test-17;4;7
MR143;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR88;SHUFFLING_CONTRACT;Test-04;1;1
MR334;CONJUNCTIVE_EXTEND;Test-15;2;6
MR66;CONJUNCTIVE_CONTRACT;Test-04;3;4
MR9;CONJUNCTIVE_CONTRACT;Test-01;4;6
MR201;CONJUNCTIVE_EXTEND;Test-09;4;5
MR218;CONJUNCTIVE_EXTEND;Test-10;3;5
MR252;CONJUNCTIVE_CONTRACT;Test-12;2;7
MR103;CONJUNCTIVE_EXTEND;Test-05;3;6
MR51;CONJUNCTIVE_CONTRACT;Test-03;2;10
MR338;CONJUNCTIVE_EXTEND;Test-15;1;6
MR290;CONJUNCTIVE_EXTEND;Test-13;3;5
MR12;CONJUNCTIVE_EXTEND;Test-01;1;6
MR113;CONJUNCTIVE_CONTRACT;Test-06;5;8
MR203;SHUFFLING_EXTEND;Test-09;1;1
MR259;CONJUNCTIVE_CONTRACT;Test-12;2;7
MR141;CONJUNCTIVE_CONTRACT;Test-07;4;6
MR262;CONJUNCTIVE_EXTEND;Test-12;3;5
MR92;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR126;CONJUNCTIVE_EXTEND;Test-06;3;4
MR263;CONJUNCTIVE_EXTEND;Test-12;2;5
MR2;CONJUNCTIVE_CONTRACT;Test-01;4;6
MR287;CONJUNCTIVE_EXTEND;Test-13;2;5
MR312;CONJUNCTIVE_EXTEND;Test-14;2;5
MR311;CONJUNCTIVE_EXTEND;Test-14;2;5
MR323;CONJUNCTIVE_CONTRACT;Test-15;1;6
MR270;SHUFFLING_CONTRACT;Test-12;1;1
MR84;CONJUNCTIVE_EXTEND;Test-04;3;8
MR222;CONJUNCTIVE_EXTEND;Test-10;3;5
MR214;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR187;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR376;CONJUNCTIVE_CONTRACT;Test-17;2;5
MR210;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR318;SHUFFLING_CONTRACT;Test-14;1;1
MR181;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR345;SHUFFLING_CONTRACT;Test-15;1;1
MR129;CONJUNCTIVE_EXTEND;Test-06;4;4
MR288;CONJUNCTIVE_EXTEND;Test-13;2;5
MR293;CONJUNCTIVE_EXTEND;Test-13;4;5
MR23;CONJUNCTIVE_CONTRACT;Test-02;3;6
MR190;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR13;CONJUNCTIVE_EXTEND;Test-01;2;6
MR346;SHUFFLING_EXTEND;Test-15;4;4
MR157;CONJUNCTIVE_EXTEND;Test-07;3;6
MR325;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR56;CONJUNCTIVE_CONTRACT;Test-03;3;10
MR32;CONJUNCTIVE_CONTRACT;Test-02;5;6
MR219;CONJUNCTIVE_EXTEND;Test-10;2;5
MR257;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR33;CONJUNCTIVE_CONTRACT;Test-02;3;6
MR333;CONJUNCTIVE_EXTEND;Test-15;3;6
MR171;CONJUNCTIVE_CONTRACT;Test-08;3;9
MR93;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR119;CONJUNCTIVE_CONTRACT;Test-06;4;8
MR1;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR167;CONJUNCTIVE_CONTRACT;Test-08;3;9
MR114;CONJUNCTIVE_CONTRACT;Test-06;1;8
MR37;CONJUNCTIVE_EXTEND;Test-02;2;6
MR335;CONJUNCTIVE_EXTEND;Test-15;3;6
MR112;DISJOINT_EXTEND;Test-05;5;5
MR168;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR320;DISJOINT_EXTEND;Test-14;2;2
MR155;CONJUNCTIVE_EXTEND;Test-07;2;6
MR40;CONJUNCTIVE_EXTEND;Test-02;3;6
MR173;CONJUNCTIVE_EXTEND;Test-08;2;3
MR174;CONJUNCTIVE_EXTEND;Test-08;2;3
MR30;CONJUNCTIVE_CONTRACT;Test-02;2;6
MR189;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR55;CONJUNCTIVE_CONTRACT;Test-03;3;10
MR212;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR137;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR49;DISJOINT_EXTEND;Test-02;1;1
MR54;CONJUNCTIVE_CONTRACT;Test-03;5;10
MR63;CONJUNCTIVE_EXTEND;Test-03;2;2
MR96;CONJUNCTIVE_CONTRACT;Test-05;1;6
MR69;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR100;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR148;CONJUNCTIVE_EXTEND;Test-07;3;6
MR363;CONJUNCTIVE_EXTEND;Test-16;2;3
MR159;DISJOINT_EXTEND;Test-07;1;1
MR35;CONJUNCTIVE_EXTEND;Test-02;2;6
MR68;CONJUNCTIVE_CONTRACT;Test-04;1;4
MR122;CONJUNCTIVE_CONTRACT;Test-06;3;8
MR43;CONJUNCTIVE_EXTEND;Test-02;3;6
MR291;CONJUNCTIVE_EXTEND;Test-13;2;5
MR191;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR357;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR31;CONJUNCTIVE_CONTRACT;Test-02;4;6
MR250;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR285;CONJUNCTIVE_EXTEND;Test-13;4;5
MR281;CONJUNCTIVE_CONTRACT;Test-13;2;7
MR58;CONJUNCTIVE_CONTRACT;Test-03;3;10
MR226;SHUFFLING_EXTEND;Test-10;3;3
MR111;SHUFFLING_EXTEND;Test-05;4;4
MR0;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR182;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR309;CONJUNCTIVE_EXTEND;Test-14;3;5
MR53;CONJUNCTIVE_CONTRACT;Test-03;3;10
MR29;CONJUNCTIVE_CONTRACT;Test-02;3;6
MR161;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR350;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR90;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR216;CONJUNCTIVE_EXTEND;Test-10;1;5
MR275;CONJUNCTIVE_CONTRACT;Test-13;4;7
MR25;CONJUNCTIVE_CONTRACT;Test-02;1;6
MR213;CONJUNCTIVE_CONTRACT;Test-10;5;7
MR138;CONJUNCTIVE_CONTRACT;Test-07;4;6
MR197;CONJUNCTIVE_EXTEND;Test-09;2;5
MR278;CONJUNCTIVE_CONTRACT;Test-13;4;7
MR177;CONJUNCTIVE_EXTEND;Test-08;2;3
MR268;CONJUNCTIVE_EXTEND;Test-12;2;5
MR303;CONJUNCTIVE_CONTRACT;Test-14;1;7
MR329;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR358;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR152;CONJUNCTIVE_EXTEND;Test-07;2;6
MR232;CONJUNCTIVE_CONTRACT;Test-11;1;8
MR170;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR258;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR160;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR65;DISJOINT_EXTEND;Test-03;3;3
MR348;CONJUNCTIVE_CONTRACT;Test-16;4;9
MR71;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR264;CONJUNCTIVE_EXTEND;Test-12;2;5
MR94;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR279;CONJUNCTIVE_CONTRACT;Test-13;2;7
MR116;CONJUNCTIVE_CONTRACT;Test-06;4;8
MR237;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR79;CONJUNCTIVE_EXTEND;Test-04;3;8
MR207;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR254;CONJUNCTIVE_CONTRACT;Test-12;3;7
MR130;CONJUNCTIVE_EXTEND;Test-06;3;4
MR283;CONJUNCTIVE_CONTRACT;Test-13;2;7
MR95;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR82;CONJUNCTIVE_EXTEND;Test-04;2;8
MR163;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR255;CONJUNCTIVE_CONTRACT;Test-12;5;7
MR17;CONJUNCTIVE_EXTEND;Test-01;4;6
MR307;CONJUNCTIVE_CONTRACT;Test-14;3;7
MR104;CONJUNCTIVE_EXTEND;Test-05;4;6
MR44;CONJUNCTIVE_EXTEND;Test-02;2;6
MR178;SHUFFLING_CONTRACT;Test-08;1;1
MR286;CONJUNCTIVE_EXTEND;Test-13;1;5
MR45;CONJUNCTIVE_EXTEND;Test-02;2;6
MR245;SHUFFLING_CONTRACT;Test-11;1;1
MR313;CONJUNCTIVE_EXTEND;Test-14;3;5
MR339;CONJUNCTIVE_EXTEND;Test-15;3;6
MR292;CONJUNCTIVE_EXTEND;Test-13;2;5
MR135;CONJUNCTIVE_CONTRACT;Test-07;2;6
MR220;CONJUNCTIVE_EXTEND;Test-10;3;5
MR370;CONJUNCTIVE_CONTRACT;Test-17;4;5
MR247;DISJOINT_EXTEND;Test-11;5;5
MR354;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR80;CONJUNCTIVE_EXTEND;Test-04;4;8
