MR;Type;STC;FUTCs;LocalDistance
MR181;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR459;CONJUNCTIVE_EXTEND;Test-17;4;4
MR465;DISJOINT_EXTEND;Test-17;1;1
MR494;DISJOINT_EXTEND;Test-18;6;6
MR443;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR127;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR204;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR131;CONJUNCTIVE_EXTEND;Test-05;1;2
MR274;CONJUNCTIVE_EXTEND;Test-10;2;5
MR212;CONJUNCTIVE_EXTEND;Test-08;1;3
MR287;COMPLETE_EXTEND;Test-10;5;5
MR117;COMPLETE_EXTEND;Test-04;2;2
MR268;CONJUNCTIVE_EXTEND;Test-10;5;5
MR282;DISJOINT_EXTEND;Test-10;2;2
MR79;CONJUNCTIVE_EXTEND;Test-03;3;5
MR441;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR230;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR183;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR257;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR178;CONJUNCTIVE_CONTRACT;Test-07;4;8
MR364;COMPLETE_EXTEND;Test-13;5;5
MR301;CONJUNCTIVE_EXTEND;Test-11;1;1
MR270;CONJUNCTIVE_EXTEND;Test-10;2;5
MR60;DISJOINT_EXTEND;Test-02;3;3
MR483;CONJUNCTIVE_EXTEND;Test-18;1;6
MR137;SHUFFLING_EXTEND;Test-05;6;6
MR13;CONJUNCTIVE_EXTEND;Test-01;4;4
MR144;COMPLETE_EXTEND;Test-05;5;5
MR444;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR170;DISJOINT_EXTEND;Test-06;4;4
MR191;DISJOINT_EXTEND;Test-07;4;4
MR498;DISJOINT_EXTEND;Test-18;5;5
MR113;DISJOINT_EXTEND;Test-04;2;2
MR320;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR338;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR310;COMPLETE_EXTEND;Test-11;5;5
MR426;CONJUNCTIVE_CONTRACT;Test-16;5;11
MR99;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR143;COMPLETE_EXTEND;Test-05;3;3
MR354;CONJUNCTIVE_EXTEND;Test-13;3;4
MR28;DISJOINT_EXTEND;Test-01;2;2
MR29;DISJOINT_EXTEND;Test-01;2;2
MR203;CONJUNCTIVE_CONTRACT;Test-08;4;7
MR379;CONJUNCTIVE_EXTEND;Test-14;2;3
MR384;SHUFFLING_EXTEND;Test-14;6;6
MR92;COMPLETE_EXTEND;Test-03;5;5
MR273;CONJUNCTIVE_EXTEND;Test-10;3;5
MR175;CONJUNCTIVE_CONTRACT;Test-07;4;8
MR198;COMPLETE_EXTEND;Test-07;3;3
MR149;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR70;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR15;CONJUNCTIVE_EXTEND;Test-01;1;4
MR188;CONJUNCTIVE_EXTEND;Test-07;2;2
MR220;DISJOINT_EXTEND;Test-08;6;6
MR12;CONJUNCTIVE_EXTEND;Test-01;2;4
MR412;DISJOINT_EXTEND;Test-15;5;5
MR190;DISJOINT_EXTEND;Test-07;5;5
MR313;CONJUNCTIVE_CONTRACT;Test-12;5;8
MR434;DISJOINT_EXTEND;Test-16;1;1
MR397;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR30;COMPLETE_EXTEND;Test-01;2;2
MR447;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR229;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR155;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR472;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR49;CONJUNCTIVE_EXTEND;Test-02;2;4
MR322;CONJUNCTIVE_EXTEND;Test-12;2;4
MR154;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR360;DISJOINT_EXTEND;Test-13;3;3
MR403;CONJUNCTIVE_EXTEND;Test-15;2;3
MR95;CONJUNCTIVE_CONTRACT;Test-04;2;9
MR134;CONJUNCTIVE_EXTEND;Test-05;1;2
MR177;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR451;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR368;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR105;CONJUNCTIVE_EXTEND;Test-04;1;1
MR290;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR56;DISJOINT_EXTEND;Test-02;1;1
MR375;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR485;CONJUNCTIVE_EXTEND;Test-18;2;6
MR280;CONJUNCTIVE_EXTEND;Test-10;4;5
MR40;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR345;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR160;CONJUNCTIVE_EXTEND;Test-06;1;1
MR222;DISJOINT_EXTEND;Test-08;3;3
MR128;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR26;DISJOINT_EXTEND;Test-01;2;2
MR286;DISJOINT_EXTEND;Test-10;2;2
MR61;COMPLETE_EXTEND;Test-02;5;5
MR145;COMPLETE_EXTEND;Test-05;5;5
MR370;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR249;DISJOINT_EXTEND;Test-09;3;3
MR75;CONJUNCTIVE_EXTEND;Test-03;2;5
MR466;DISJOINT_EXTEND;Test-17;2;2
MR253;DISJOINT_EXTEND;Test-09;3;3
MR202;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR298;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR473;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR250;DISJOINT_EXTEND;Test-09;1;1
MR299;CONJUNCTIVE_EXTEND;Test-11;1;1
MR478;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR422;CONJUNCTIVE_CONTRACT;Test-16;5;11
MR480;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR109;DISJOINT_EXTEND;Test-04;2;2
MR306;DISJOINT_EXTEND;Test-11;1;1
MR377;CONJUNCTIVE_CONTRACT;Test-14;5;8
MR343;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR76;CONJUNCTIVE_EXTEND;Test-03;3;5
MR180;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR35;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR223;DISJOINT_EXTEND;Test-08;1;1
MR50;CONJUNCTIVE_EXTEND;Test-02;2;4
MR14;CONJUNCTIVE_EXTEND;Test-01;3;4
MR259;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR398;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR63;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR337;COMPLETE_EXTEND;Test-12;3;3
MR297;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR226;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR455;CONJUNCTIVE_EXTEND;Test-17;2;4
MR421;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR487;CONJUNCTIVE_EXTEND;Test-18;2;6
MR328;SHUFFLING_EXTEND;Test-12;5;5
MR374;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR477;CONJUNCTIVE_CONTRACT;Test-18;1;6
MR77;CONJUNCTIVE_EXTEND;Test-03;1;5
MR346;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR171;DISJOINT_EXTEND;Test-06;3;3
MR37;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR446;CONJUNCTIVE_CONTRACT;Test-17;1;8
MR1;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR151;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR34;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR116;COMPLETE_EXTEND;Test-04;3;3
MR234;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR357;SHUFFLING_EXTEND;Test-13;4;4
MR120;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR496;DISJOINT_EXTEND;Test-18;1;1
MR440;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR489;CONJUNCTIVE_EXTEND;Test-18;4;6
MR324;CONJUNCTIVE_EXTEND;Test-12;1;4
MR300;CONJUNCTIVE_EXTEND;Test-11;2;2
MR201;CONJUNCTIVE_CONTRACT;Test-08;4;7
MR159;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR17;CONJUNCTIVE_EXTEND;Test-01;4;4
MR486;CONJUNCTIVE_EXTEND;Test-18;3;6
MR93;COMPLETE_EXTEND;Test-03;2;2
MR132;CONJUNCTIVE_EXTEND;Test-05;2;4
MR133;CONJUNCTIVE_EXTEND;Test-05;1;1
MR210;CONJUNCTIVE_CONTRACT;Test-08;4;7
MR44;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR363;DISJOINT_EXTEND;Test-13;1;1
MR391;DISJOINT_EXTEND;Test-14;1;1
MR83;CONJUNCTIVE_EXTEND;Test-03;2;5
MR326;CONJUNCTIVE_EXTEND;Test-12;2;4
MR69;CONJUNCTIVE_CONTRACT;Test-03;5;7
MR193;DISJOINT_EXTEND;Test-07;1;1
MR100;CONJUNCTIVE_CONTRACT;Test-04;5;9
MR376;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR38;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR334;DISJOINT_EXTEND;Test-12;4;4
MR319;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR418;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR490;CONJUNCTIVE_EXTEND;Test-18;2;6
MR108;SHUFFLING_EXTEND;Test-04;4;4
MR157;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR73;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR211;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR214;CONJUNCTIVE_EXTEND;Test-08;1;1
MR404;CONJUNCTIVE_EXTEND;Test-15;3;5
MR82;CONJUNCTIVE_EXTEND;Test-03;3;5
MR161;CONJUNCTIVE_EXTEND;Test-06;1;2
MR125;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR392;DISJOINT_EXTEND;Test-14;2;2
MR25;DISJOINT_EXTEND;Test-01;3;3
MR318;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR458;CONJUNCTIVE_EXTEND;Test-17;2;4
MR454;CONJUNCTIVE_EXTEND;Test-17;2;4
MR419;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR292;CONJUNCTIVE_CONTRACT;Test-11;1;8
MR431;DISJOINT_EXTEND;Test-16;2;2
MR221;DISJOINT_EXTEND;Test-08;4;4
MR452;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR200;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR303;CONJUNCTIVE_EXTEND;Test-11;1;2
MR48;CONJUNCTIVE_EXTEND;Test-02;1;4
MR332;DISJOINT_EXTEND;Test-12;4;4
MR427;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR294;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR453;CONJUNCTIVE_EXTEND;Test-17;2;4
MR217;DISJOINT_EXTEND;Test-08;4;4
MR433;DISJOINT_EXTEND;Test-16;2;2
MR55;DISJOINT_EXTEND;Test-02;1;1
MR199;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR260;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR267;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR349;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR469;DISJOINT_EXTEND;Test-17;2;2
MR284;DISJOINT_EXTEND;Test-10;3;3
MR430;SHUFFLING_EXTEND;Test-16;5;5
MR439;COMPLETE_EXTEND;Test-16;2;2
MR0;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR232;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR291;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR356;CONJUNCTIVE_EXTEND;Test-13;2;4
MR445;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR467;DISJOINT_EXTEND;Test-17;1;1
MR114;DISJOINT_EXTEND;Test-04;1;1
MR123;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR174;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR347;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR130;CONJUNCTIVE_CONTRACT;Test-05;1;6
MR293;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR141;DISJOINT_EXTEND;Test-05;5;5
MR10;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR387;DISJOINT_EXTEND;Test-14;2;2
MR275;CONJUNCTIVE_EXTEND;Test-10;3;5
MR224;COMPLETE_EXTEND;Test-08;2;2
MR36;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR59;DISJOINT_EXTEND;Test-02;2;2
MR138;DISJOINT_EXTEND;Test-05;1;1
MR74;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR312;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR23;DISJOINT_EXTEND;Test-01;2;2
MR213;CONJUNCTIVE_EXTEND;Test-08;1;2
MR495;DISJOINT_EXTEND;Test-18;4;4
MR256;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR124;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR409;CONJUNCTIVE_EXTEND;Test-15;1;2
MR395;COMPLETE_EXTEND;Test-14;5;5
MR9;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR31;COMPLETE_EXTEND;Test-01;5;5
MR126;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR78;CONJUNCTIVE_EXTEND;Test-03;4;5
MR129;CONJUNCTIVE_CONTRACT;Test-05;5;6
MR435;DISJOINT_EXTEND;Test-16;1;1
MR32;COMPLETE_EXTEND;Test-01;3;3
MR266;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR476;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR97;CONJUNCTIVE_CONTRACT;Test-04;2;9
MR383;CONJUNCTIVE_EXTEND;Test-14;2;3
MR233;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR64;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR362;DISJOINT_EXTEND;Test-13;1;1
MR16;CONJUNCTIVE_EXTEND;Test-01;2;4
MR94;CONJUNCTIVE_CONTRACT;Test-04;1;9
MR244;CONJUNCTIVE_EXTEND;Test-09;3;3
MR321;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR67;CONJUNCTIVE_CONTRACT;Test-03;3;7
MR53;CONJUNCTIVE_EXTEND;Test-02;3;4
MR353;CONJUNCTIVE_EXTEND;Test-13;2;4
MR436;DISJOINT_EXTEND;Test-16;2;2
MR457;CONJUNCTIVE_EXTEND;Test-17;4;4
MR227;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR189;SHUFFLING_EXTEND;Test-07;5;5
MR316;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR373;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR351;CONJUNCTIVE_EXTEND;Test-13;4;4
MR281;SHUFFLING_EXTEND;Test-10;4;4
MR461;CONJUNCTIVE_EXTEND;Test-17;3;4
MR263;CONJUNCTIVE_CONTRACT;Test-10;1;7
MR241;CONJUNCTIVE_EXTEND;Test-09;2;3
MR415;COMPLETE_EXTEND;Test-15;5;5
MR463;CONJUNCTIVE_EXTEND;Test-17;3;4
MR168;DISJOINT_EXTEND;Test-06;2;2
MR393;COMPLETE_EXTEND;Test-14;2;2
MR86;DISJOINT_EXTEND;Test-03;4;4
MR308;DISJOINT_EXTEND;Test-11;2;2
MR4;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR442;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR106;CONJUNCTIVE_EXTEND;Test-04;1;1
MR252;DISJOINT_EXTEND;Test-09;1;1
MR411;DISJOINT_EXTEND;Test-15;1;1
MR98;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR8;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR242;CONJUNCTIVE_EXTEND;Test-09;2;3
MR71;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR420;CONJUNCTIVE_CONTRACT;Test-16;6;11
MR470;COMPLETE_EXTEND;Test-17;5;5
MR304;SHUFFLING_EXTEND;Test-11;4;4
MR235;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR448;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR283;DISJOINT_EXTEND;Test-10;1;1
MR401;CONJUNCTIVE_CONTRACT;Test-15;5;6
MR150;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR231;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR33;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR425;CONJUNCTIVE_CONTRACT;Test-16;1;11
MR288;COMPLETE_EXTEND;Test-10;2;2
MR323;CONJUNCTIVE_EXTEND;Test-12;2;4
MR255;COMPLETE_EXTEND;Test-09;5;5
MR386;DISJOINT_EXTEND;Test-14;1;1
MR390;DISJOINT_EXTEND;Test-14;2;2
MR251;DISJOINT_EXTEND;Test-09;2;2
MR209;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR484;CONJUNCTIVE_EXTEND;Test-18;3;6
MR140;DISJOINT_EXTEND;Test-05;1;1
MR240;CONJUNCTIVE_EXTEND;Test-09;3;3
MR462;CONJUNCTIVE_EXTEND;Test-17;1;4
MR341;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR429;CONJUNCTIVE_EXTEND;Test-16;1;1
MR162;CONJUNCTIVE_EXTEND;Test-06;2;2
MR84;CONJUNCTIVE_EXTEND;Test-03;3;5
MR21;DISJOINT_EXTEND;Test-01;1;1
MR414;DISJOINT_EXTEND;Test-15;1;1
MR488;CONJUNCTIVE_EXTEND;Test-18;5;6
MR497;DISJOINT_EXTEND;Test-18;2;2
MR142;DISJOINT_EXTEND;Test-05;2;2
MR72;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR413;DISJOINT_EXTEND;Test-15;2;2
MR340;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR474;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR167;DISJOINT_EXTEND;Test-06;1;1
MR107;CONJUNCTIVE_EXTEND;Test-04;1;2
MR277;CONJUNCTIVE_EXTEND;Test-10;3;5
MR388;DISJOINT_EXTEND;Test-14;1;1
MR348;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR358;DISJOINT_EXTEND;Test-13;1;1
MR406;CONJUNCTIVE_EXTEND;Test-15;2;4
MR247;SHUFFLING_EXTEND;Test-09;4;4
MR339;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR382;CONJUNCTIVE_EXTEND;Test-14;1;2
MR148;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR45;CONJUNCTIVE_EXTEND;Test-02;2;4
MR153;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR258;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR65;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR289;COMPLETE_EXTEND;Test-10;2;2
MR491;CONJUNCTIVE_EXTEND;Test-18;3;6
MR135;CONJUNCTIVE_EXTEND;Test-05;4;5
MR20;SHUFFLING_EXTEND;Test-01;5;5
MR432;DISJOINT_EXTEND;Test-16;4;4
MR139;DISJOINT_EXTEND;Test-05;1;1
MR158;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR417;COMPLETE_EXTEND;Test-15;2;2
MR269;CONJUNCTIVE_EXTEND;Test-10;3;5
MR330;DISJOINT_EXTEND;Test-12;1;1
MR261;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR43;CONJUNCTIVE_CONTRACT;Test-02;5;8
MR493;DISJOINT_EXTEND;Test-18;2;2
MR225;COMPLETE_EXTEND;Test-08;3;3
MR122;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR361;DISJOINT_EXTEND;Test-13;1;1
MR163;SHUFFLING_EXTEND;Test-06;3;3
MR499;COMPLETE_EXTEND;Test-18;2;2
MR182;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR279;CONJUNCTIVE_EXTEND;Test-10;3;5
MR111;DISJOINT_EXTEND;Test-04;3;3
MR408;CONJUNCTIVE_EXTEND;Test-15;1;1
MR62;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR121;CONJUNCTIVE_CONTRACT;Test-05;5;6
MR66;CONJUNCTIVE_CONTRACT;Test-03;5;7
MR195;DISJOINT_EXTEND;Test-07;1;1
MR262;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR58;DISJOINT_EXTEND;Test-02;3;3
MR169;DISJOINT_EXTEND;Test-06;2;2
MR152;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR246;CONJUNCTIVE_EXTEND;Test-09;2;3
MR238;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR437;DISJOINT_EXTEND;Test-16;6;6
MR22;DISJOINT_EXTEND;Test-01;3;3
MR464;SHUFFLING_EXTEND;Test-17;1;1
MR197;COMPLETE_EXTEND;Test-07;2;2
MR359;DISJOINT_EXTEND;Test-13;1;1
MR239;CONJUNCTIVE_EXTEND;Test-09;2;3
MR456;CONJUNCTIVE_EXTEND;Test-17;2;4
MR57;DISJOINT_EXTEND;Test-02;2;2
MR428;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR471;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR344;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR381;CONJUNCTIVE_EXTEND;Test-14;1;1
MR276;CONJUNCTIVE_EXTEND;Test-10;2;5
MR7;CONJUNCTIVE_CONTRACT;Test-01;4;8
MR166;DISJOINT_EXTEND;Test-06;6;6
MR500;COMPLETE_EXTEND;Test-18;5;5
MR87;DISJOINT_EXTEND;Test-03;5;5
MR385;DISJOINT_EXTEND;Test-14;1;1
MR46;CONJUNCTIVE_EXTEND;Test-02;2;4
MR103;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR243;CONJUNCTIVE_EXTEND;Test-09;2;3
MR264;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR208;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR236;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR187;CONJUNCTIVE_EXTEND;Test-07;1;2
MR295;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR314;CONJUNCTIVE_CONTRACT;Test-12;1;8
MR216;DISJOINT_EXTEND;Test-08;1;1
MR305;DISJOINT_EXTEND;Test-11;2;2
MR307;DISJOINT_EXTEND;Test-11;4;4
MR265;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR102;CONJUNCTIVE_CONTRACT;Test-04;5;9
MR228;CONJUNCTIVE_CONTRACT;Test-09;1;9
MR402;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR196;DISJOINT_EXTEND;Test-07;2;2
MR278;CONJUNCTIVE_EXTEND;Test-10;3;5
MR400;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR215;SHUFFLING_EXTEND;Test-08;6;6
MR39;CONJUNCTIVE_CONTRACT;Test-02;1;8
MR101;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR450;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR19;CONJUNCTIVE_EXTEND;Test-01;2;4
MR366;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR42;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR112;DISJOINT_EXTEND;Test-04;2;2
MR186;CONJUNCTIVE_EXTEND;Test-07;1;1
MR475;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR492;SHUFFLING_EXTEND;Test-18;3;3
MR329;DISJOINT_EXTEND;Test-12;1;1
MR482;CONJUNCTIVE_EXTEND;Test-18;3;6
MR51;CONJUNCTIVE_EXTEND;Test-02;4;4
MR501;COMPLETE_EXTEND;Test-18;3;3
MR479;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR302;CONJUNCTIVE_EXTEND;Test-11;1;3
MR118;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR91;COMPLETE_EXTEND;Test-03;5;5
MR3;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR405;CONJUNCTIVE_EXTEND;Test-15;1;1
MR185;CONJUNCTIVE_EXTEND;Test-07;1;1
MR6;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR424;CONJUNCTIVE_CONTRACT;Test-16;4;11
MR104;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR285;DISJOINT_EXTEND;Test-10;1;1
MR481;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR396;CONJUNCTIVE_CONTRACT;Test-15;1;6
MR219;DISJOINT_EXTEND;Test-08;3;3
MR110;DISJOINT_EXTEND;Test-04;1;1
MR254;COMPLETE_EXTEND;Test-09;3;3
MR52;CONJUNCTIVE_EXTEND;Test-02;2;4
MR147;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR394;COMPLETE_EXTEND;Test-14;5;5
MR89;DISJOINT_EXTEND;Test-03;1;1
MR68;CONJUNCTIVE_CONTRACT;Test-03;3;7
MR194;DISJOINT_EXTEND;Test-07;2;2
MR218;DISJOINT_EXTEND;Test-08;1;1
MR272;CONJUNCTIVE_EXTEND;Test-10;3;5
MR365;COMPLETE_EXTEND;Test-13;5;5
MR336;COMPLETE_EXTEND;Test-12;5;5
MR90;DISJOINT_EXTEND;Test-03;2;2
