MR;Type;STC;FUTCs;LocalDistance
MR215;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR100;CONJUNCTIVE_CONTRACT;Test-04;5;9
MR163;COMPLETE_EXTEND;Test-06;5;5
MR53;SHUFFLING_EXTEND;Test-02;3;3
MR80;CONJUNCTIVE_EXTEND;Test-03;2;5
MR391;CONJUNCTIVE_EXTEND;Test-15;1;2
MR99;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR182;DISJOINT_EXTEND;Test-07;5;5
MR389;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR258;CONJUNCTIVE_EXTEND;Test-10;2;5
MR350;COMPLETE_EXTEND;Test-13;5;5
MR452;CONJUNCTIVE_EXTEND;Test-17;2;4
MR190;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR427;DISJOINT_EXTEND;Test-16;1;1
MR82;CONJUNCTIVE_EXTEND;Test-03;3;5
MR148;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR302;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR78;CONJUNCTIVE_EXTEND;Test-03;4;5
MR67;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR239;COMPLETE_EXTEND;Test-09;3;3
MR4;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR294;DISJOINT_EXTEND;Test-11;1;1
MR402;COMPLETE_EXTEND;Test-15;2;2
MR307;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR300;CONJUNCTIVE_CONTRACT;Test-12;5;8
MR421;DISJOINT_EXTEND;Test-16;2;2
MR109;SHUFFLING_EXTEND;Test-04;2;2
MR139;COMPLETE_EXTEND;Test-05;5;5
MR38;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR336;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR49;CONJUNCTIVE_EXTEND;Test-02;2;4
MR398;DISJOINT_EXTEND;Test-15;1;1
MR484;SHUFFLING_EXTEND;Test-18;5;5
MR251;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR372;DISJOINT_EXTEND;Test-14;1;1
MR151;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR184;COMPLETE_EXTEND;Test-07;3;3
MR54;DISJOINT_EXTEND;Test-02;1;1
MR57;DISJOINT_EXTEND;Test-02;1;1
MR13;CONJUNCTIVE_EXTEND;Test-01;3;4
MR241;CONJUNCTIVE_CONTRACT;Test-10;1;7
MR34;CONJUNCTIVE_CONTRACT;Test-02;1;8
MR66;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR269;DISJOINT_EXTEND;Test-10;1;1
MR244;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR340;CONJUNCTIVE_EXTEND;Test-13;1;4
MR332;CONJUNCTIVE_CONTRACT;Test-13;1;8
MR396;DISJOINT_EXTEND;Test-15;2;2
MR411;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR279;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR290;DISJOINT_EXTEND;Test-11;2;2
MR308;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR136;DISJOINT_EXTEND;Test-05;1;1
MR291;DISJOINT_EXTEND;Test-11;4;4
MR167;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR479;CONJUNCTIVE_EXTEND;Test-18;2;6
MR230;SHUFFLING_EXTEND;Test-09;2;2
MR458;DISJOINT_EXTEND;Test-17;1;1
MR297;COMPLETE_EXTEND;Test-11;2;2
MR298;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR79;CONJUNCTIVE_EXTEND;Test-03;3;5
MR475;CONJUNCTIVE_EXTEND;Test-18;3;6
MR105;CONJUNCTIVE_CONTRACT;Test-04;5;9
MR30;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR174;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR344;CONJUNCTIVE_EXTEND;Test-13;3;4
MR327;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR368;SHUFFLING_EXTEND;Test-14;4;4
MR227;CONJUNCTIVE_EXTEND;Test-09;2;3
MR305;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR143;CONJUNCTIVE_CONTRACT;Test-06;5;9
MR299;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR47;CONJUNCTIVE_EXTEND;Test-02;4;4
MR236;DISJOINT_EXTEND;Test-09;5;5
MR333;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR152;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR393;CONJUNCTIVE_EXTEND;Test-15;1;2
MR464;CONJUNCTIVE_CONTRACT;Test-18;1;6
MR354;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR150;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR46;CONJUNCTIVE_EXTEND;Test-02;3;4
MR371;DISJOINT_EXTEND;Test-14;1;1
MR214;CONJUNCTIVE_CONTRACT;Test-09;1;9
MR111;DISJOINT_EXTEND;Test-04;1;1
MR212;COMPLETE_EXTEND;Test-08;2;2
MR473;CONJUNCTIVE_EXTEND;Test-18;3;6
MR448;CONJUNCTIVE_EXTEND;Test-17;3;4
MR277;CONJUNCTIVE_CONTRACT;Test-11;4;8
MR16;CONJUNCTIVE_EXTEND;Test-01;3;4
MR353;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR449;CONJUNCTIVE_EXTEND;Test-17;2;4
MR186;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR160;DISJOINT_EXTEND;Test-06;1;1
MR275;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR158;DISJOINT_EXTEND;Test-06;1;1
MR193;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR164;CONJUNCTIVE_CONTRACT;Test-07;1;8
MR317;CONJUNCTIVE_EXTEND;Test-12;3;4
MR179;DISJOINT_EXTEND;Test-07;2;2
MR205;DISJOINT_EXTEND;Test-08;1;1
MR132;CONJUNCTIVE_EXTEND;Test-05;2;3
MR358;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR108;CONJUNCTIVE_EXTEND;Test-04;1;2
MR203;SHUFFLING_EXTEND;Test-08;2;2
MR232;DISJOINT_EXTEND;Test-09;3;3
MR18;CONJUNCTIVE_EXTEND;Test-01;2;4
MR359;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR250;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR343;CONJUNCTIVE_EXTEND;Test-13;2;4
MR316;CONJUNCTIVE_EXTEND;Test-12;2;4
MR70;CONJUNCTIVE_CONTRACT;Test-03;5;7
MR155;SHUFFLING_EXTEND;Test-06;6;6
MR422;DISJOINT_EXTEND;Test-16;3;3
MR97;CONJUNCTIVE_CONTRACT;Test-04;1;9
MR172;CONJUNCTIVE_CONTRACT;Test-07;4;8
MR489;COMPLETE_EXTEND;Test-18;3;3
MR41;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR311;CONJUNCTIVE_EXTEND;Test-12;1;4
MR159;DISJOINT_EXTEND;Test-06;5;5
MR429;COMPLETE_EXTEND;Test-16;2;2
MR216;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR202;CONJUNCTIVE_EXTEND;Test-08;1;4
MR58;DISJOINT_EXTEND;Test-02;1;1
MR442;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR457;DISJOINT_EXTEND;Test-17;1;1
MR3;CONJUNCTIVE_CONTRACT;Test-01;1;8
MR477;CONJUNCTIVE_EXTEND;Test-18;2;6
MR408;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR405;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR445;CONJUNCTIVE_EXTEND;Test-17;2;4
MR480;CONJUNCTIVE_EXTEND;Test-18;2;6
MR115;COMPLETE_EXTEND;Test-04;2;2
MR56;DISJOINT_EXTEND;Test-02;1;1
MR12;CONJUNCTIVE_EXTEND;Test-01;3;4
MR381;CONJUNCTIVE_CONTRACT;Test-15;1;6
MR267;DISJOINT_EXTEND;Test-10;2;2
MR170;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR116;COMPLETE_EXTEND;Test-04;3;3
MR262;CONJUNCTIVE_EXTEND;Test-10;2;5
MR6;CONJUNCTIVE_CONTRACT;Test-01;4;8
MR196;CONJUNCTIVE_CONTRACT;Test-08;4;7
MR272;COMPLETE_EXTEND;Test-10;2;2
MR392;CONJUNCTIVE_EXTEND;Test-15;2;2
MR366;CONJUNCTIVE_EXTEND;Test-14;1;2
MR376;DISJOINT_EXTEND;Test-14;6;6
MR33;CONJUNCTIVE_CONTRACT;Test-02;5;8
MR256;CONJUNCTIVE_EXTEND;Test-10;3;5
MR465;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR455;DISJOINT_EXTEND;Test-17;1;1
MR14;CONJUNCTIVE_EXTEND;Test-01;2;4
MR135;DISJOINT_EXTEND;Test-05;1;1
MR50;CONJUNCTIVE_EXTEND;Test-02;3;4
MR278;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR425;DISJOINT_EXTEND;Test-16;2;2
MR384;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR492;COMPLETE_EXTEND;Test-18;2;2
MR447;CONJUNCTIVE_EXTEND;Test-17;3;4
MR255;CONJUNCTIVE_EXTEND;Test-10;2;5
MR413;CONJUNCTIVE_CONTRACT;Test-16;4;11
MR238;COMPLETE_EXTEND;Test-09;5;5
MR9;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR35;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR44;CONJUNCTIVE_EXTEND;Test-02;2;4
MR382;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR466;CONJUNCTIVE_CONTRACT;Test-18;5;6
MR324;COMPLETE_EXTEND;Test-12;2;2
MR356;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR166;CONJUNCTIVE_CONTRACT;Test-07;4;8
MR89;DISJOINT_EXTEND;Test-03;2;2
MR185;COMPLETE_EXTEND;Test-07;2;2
MR401;COMPLETE_EXTEND;Test-15;5;5
MR266;DISJOINT_EXTEND;Test-10;4;4
MR120;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR472;CONJUNCTIVE_EXTEND;Test-18;2;6
MR361;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR326;COMPLETE_EXTEND;Test-12;3;3
MR486;DISJOINT_EXTEND;Test-18;3;3
MR252;CONJUNCTIVE_EXTEND;Test-10;4;5
MR265;DISJOINT_EXTEND;Test-10;2;2
MR270;COMPLETE_EXTEND;Test-10;5;5
MR410;CONJUNCTIVE_CONTRACT;Test-16;6;11
MR242;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR248;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR330;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR296;COMPLETE_EXTEND;Test-11;5;5
MR103;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR415;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR474;CONJUNCTIVE_EXTEND;Test-18;3;6
MR144;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR456;DISJOINT_EXTEND;Test-17;1;1
MR478;CONJUNCTIVE_EXTEND;Test-18;2;6
MR423;DISJOINT_EXTEND;Test-16;2;2
MR125;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR431;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR467;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR234;DISJOINT_EXTEND;Test-09;3;3
MR217;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR331;CONJUNCTIVE_CONTRACT;Test-13;6;8
MR187;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR454;SHUFFLING_EXTEND;Test-17;5;5
MR142;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR345;CONJUNCTIVE_EXTEND;Test-13;2;4
MR426;DISJOINT_EXTEND;Test-16;4;4
MR483;CONJUNCTIVE_EXTEND;Test-18;1;6
MR55;DISJOINT_EXTEND;Test-02;4;4
MR414;CONJUNCTIVE_CONTRACT;Test-16;4;11
MR8;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR75;CONJUNCTIVE_EXTEND;Test-03;3;5
MR117;CONJUNCTIVE_CONTRACT;Test-05;4;6
MR282;CONJUNCTIVE_CONTRACT;Test-11;1;8
MR42;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR92;COMPLETE_EXTEND;Test-03;2;2
MR37;CONJUNCTIVE_CONTRACT;Test-02;5;8
MR335;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR451;CONJUNCTIVE_EXTEND;Test-17;2;4
MR450;CONJUNCTIVE_EXTEND;Test-17;2;4
MR281;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR271;COMPLETE_EXTEND;Test-10;2;2
MR453;CONJUNCTIVE_EXTEND;Test-17;2;4
MR438;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR27;COMPLETE_EXTEND;Test-01;3;3
MR93;COMPLETE_EXTEND;Test-03;5;5
MR225;CONJUNCTIVE_EXTEND;Test-09;1;3
MR386;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR439;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR213;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR434;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR52;CONJUNCTIVE_EXTEND;Test-02;4;4
MR342;CONJUNCTIVE_EXTEND;Test-13;2;4
MR60;COMPLETE_EXTEND;Test-02;5;5
MR357;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR181;DISJOINT_EXTEND;Test-07;1;1
MR346;SHUFFLING_EXTEND;Test-13;5;5
MR134;DISJOINT_EXTEND;Test-05;1;1
MR420;DISJOINT_EXTEND;Test-16;5;5
MR443;CONJUNCTIVE_EXTEND;Test-17;1;4
MR28;COMPLETE_EXTEND;Test-01;2;2
MR88;DISJOINT_EXTEND;Test-03;3;3
MR325;COMPLETE_EXTEND;Test-12;5;5
MR208;DISJOINT_EXTEND;Test-08;3;3
MR17;CONJUNCTIVE_EXTEND;Test-01;2;4
MR122;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR224;CONJUNCTIVE_EXTEND;Test-09;2;3
MR471;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR173;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR253;CONJUNCTIVE_EXTEND;Test-10;1;5
MR36;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR39;CONJUNCTIVE_CONTRACT;Test-02;2;8
MR219;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR222;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR446;CONJUNCTIVE_EXTEND;Test-17;3;4
MR165;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR406;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR40;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR285;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR191;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR318;CONJUNCTIVE_EXTEND;Test-12;4;4
MR293;DISJOINT_EXTEND;Test-11;2;2
MR240;COMPLETE_EXTEND;Test-09;2;2
MR233;DISJOINT_EXTEND;Test-09;1;1
MR96;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR263;SHUFFLING_EXTEND;Test-10;1;1
MR437;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR360;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR48;CONJUNCTIVE_EXTEND;Test-02;2;4
MR195;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR127;CONJUNCTIVE_EXTEND;Test-05;1;3
MR399;DISJOINT_EXTEND;Test-15;4;4
MR22;DISJOINT_EXTEND;Test-01;1;1
MR349;DISJOINT_EXTEND;Test-13;1;1
MR157;DISJOINT_EXTEND;Test-06;1;1
MR153;CONJUNCTIVE_EXTEND;Test-06;1;1
MR491;COMPLETE_EXTEND;Test-18;2;2
MR320;DISJOINT_EXTEND;Test-12;2;2
MR481;CONJUNCTIVE_EXTEND;Test-18;4;6
MR461;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR247;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR131;CONJUNCTIVE_EXTEND;Test-05;1;2
MR147;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR374;DISJOINT_EXTEND;Test-14;1;1
MR210;DISJOINT_EXTEND;Test-08;2;2
MR119;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR485;DISJOINT_EXTEND;Test-18;2;2
MR323;DISJOINT_EXTEND;Test-12;1;1
MR348;DISJOINT_EXTEND;Test-13;1;1
MR476;CONJUNCTIVE_EXTEND;Test-18;2;6
MR171;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR102;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR5;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR339;CONJUNCTIVE_EXTEND;Test-13;3;4
MR321;DISJOINT_EXTEND;Test-12;1;1
MR435;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR490;COMPLETE_EXTEND;Test-18;5;5
MR487;DISJOINT_EXTEND;Test-18;1;1
MR419;SHUFFLING_EXTEND;Test-16;4;4
MR25;DISJOINT_EXTEND;Test-01;1;1
MR31;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR21;DISJOINT_EXTEND;Test-01;2;2
MR29;COMPLETE_EXTEND;Test-01;5;5
MR412;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR303;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR128;CONJUNCTIVE_EXTEND;Test-05;3;5
MR95;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR468;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR138;COMPLETE_EXTEND;Test-05;5;5
MR154;CONJUNCTIVE_EXTEND;Test-06;2;2
MR288;CONJUNCTIVE_EXTEND;Test-11;1;2
MR352;CONJUNCTIVE_CONTRACT;Test-14;1;8
MR161;DISJOINT_EXTEND;Test-06;1;1
MR313;CONJUNCTIVE_EXTEND;Test-12;2;4
MR283;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR74;CONJUNCTIVE_EXTEND;Test-03;2;5
MR276;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR260;CONJUNCTIVE_EXTEND;Test-10;3;5
MR378;COMPLETE_EXTEND;Test-14;5;5
MR85;DISJOINT_EXTEND;Test-03;4;4
MR81;CONJUNCTIVE_EXTEND;Test-03;4;5
MR329;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR121;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR243;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR328;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR249;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR397;DISJOINT_EXTEND;Test-15;2;2
MR183;DISJOINT_EXTEND;Test-07;1;1
MR124;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR194;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR204;DISJOINT_EXTEND;Test-08;1;1
MR441;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR218;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR287;CONJUNCTIVE_EXTEND;Test-11;1;3
MR310;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR404;COMPLETE_EXTEND;Test-15;2;2
MR62;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR347;DISJOINT_EXTEND;Test-13;1;1
MR462;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR141;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR19;SHUFFLING_EXTEND;Test-01;5;5
MR274;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR337;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR188;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR130;CONJUNCTIVE_EXTEND;Test-05;1;3
MR32;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR341;CONJUNCTIVE_EXTEND;Test-13;2;4
MR469;CONJUNCTIVE_CONTRACT;Test-18;5;6
MR0;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR129;CONJUNCTIVE_EXTEND;Test-05;1;1
MR207;DISJOINT_EXTEND;Test-08;4;4
MR175;CONJUNCTIVE_EXTEND;Test-07;2;2
MR64;CONJUNCTIVE_CONTRACT;Test-03;3;7
MR268;DISJOINT_EXTEND;Test-10;3;3
MR364;CONJUNCTIVE_EXTEND;Test-14;1;3
MR301;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR20;DISJOINT_EXTEND;Test-01;1;1
MR71;CONJUNCTIVE_CONTRACT;Test-03;1;7
MR338;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR314;CONJUNCTIVE_EXTEND;Test-12;2;4
MR65;CONJUNCTIVE_CONTRACT;Test-03;3;7
MR51;CONJUNCTIVE_EXTEND;Test-02;3;4
MR15;CONJUNCTIVE_EXTEND;Test-01;3;4
MR91;COMPLETE_EXTEND;Test-03;5;5
MR10;CONJUNCTIVE_EXTEND;Test-01;2;4
MR114;DISJOINT_EXTEND;Test-04;3;3
MR110;DISJOINT_EXTEND;Test-04;2;2
MR388;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR365;CONJUNCTIVE_EXTEND;Test-14;2;3
MR261;CONJUNCTIVE_EXTEND;Test-10;2;5
MR180;DISJOINT_EXTEND;Test-07;1;1
MR394;CONJUNCTIVE_EXTEND;Test-15;1;1
MR223;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR200;CONJUNCTIVE_EXTEND;Test-08;1;1
MR440;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR101;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR2;CONJUNCTIVE_CONTRACT;Test-01;4;8
MR211;COMPLETE_EXTEND;Test-08;3;3
MR245;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR460;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR106;CONJUNCTIVE_EXTEND;Test-04;2;2
MR292;DISJOINT_EXTEND;Test-11;3;3
MR362;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR98;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR284;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR7;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR416;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR390;CONJUNCTIVE_EXTEND;Test-15;1;1
MR107;CONJUNCTIVE_EXTEND;Test-04;1;1
