MR;Type;STC;FUTCs;LocalDistance
MR854;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR714;CONJUNCTIVE_EXTEND;Test-14;2;9
MR687;CONJUNCTIVE_EXTEND;Test-13;2;10
MR200;CONJUNCTIVE_EXTEND;Test-04;4;11
MR336;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR100;CONJUNCTIVE_EXTEND;Test-02;3;11
MR55;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR351;CONJUNCTIVE_EXTEND;Test-07;3;12
MR219;CONJUNCTIVE_CONTRACT;Test-05;1;13
MR23;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR108;CONJUNCTIVE_CONTRACT;Test-03;1;18
MR395;CONJUNCTIVE_CONTRACT;Test-08;2;14
MR174;CONJUNCTIVE_CONTRACT;Test-04;3;14
MR188;CONJUNCTIVE_EXTEND;Test-04;3;11
MR369;CONJUNCTIVE_EXTEND;Test-07;2;12
MR653;CONJUNCTIVE_CONTRACT;Test-13;6;15
MR171;CONJUNCTIVE_CONTRACT;Test-04;3;14
MR875;CONJUNCTIVE_EXTEND;Test-17;2;13
MR779;CONJUNCTIVE_EXTEND;Test-15;2;13
MR216;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR484;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR416;CONJUNCTIVE_EXTEND;Test-08;2;11
MR283;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR654;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR92;CONJUNCTIVE_EXTEND;Test-02;3;11
MR158;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR814;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR57;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR1019;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR1020;CONJUNCTIVE_CONTRACT;Test-20;1;15
MR1027;CONJUNCTIVE_CONTRACT;Test-20;6;15
MR743;CONJUNCTIVE_CONTRACT;Test-15;4;12
MR957;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR912;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR244;CONJUNCTIVE_EXTEND;Test-05;2;12
MR218;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR967;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR261;DISJOINT_EXTEND;Test-05;1;1
MR21;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR276;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR563;CONJUNCTIVE_EXTEND;Test-11;1;8
MR452;CONJUNCTIVE_CONTRACT;Test-09;6;16
MR966;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR731;CONJUNCTIVE_EXTEND;Test-14;2;9
MR205;CONJUNCTIVE_EXTEND;Test-04;6;11
MR124;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR834;CONJUNCTIVE_EXTEND;Test-16;2;11
MR471;CONJUNCTIVE_EXTEND;Test-09;6;9
MR568;CONJUNCTIVE_EXTEND;Test-11;2;8
MR339;CONJUNCTIVE_CONTRACT;Test-07;2;13
MR947;CONJUNCTIVE_EXTEND;Test-18;4;12
MR237;CONJUNCTIVE_EXTEND;Test-05;2;12
MR326;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR595;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR45;CONJUNCTIVE_EXTEND;Test-01;3;12
MR1053;CONJUNCTIVE_EXTEND;Test-20;1;10
MR475;CONJUNCTIVE_EXTEND;Test-09;2;9
MR888;CONJUNCTIVE_EXTEND;Test-17;4;13
MR327;CONJUNCTIVE_CONTRACT;Test-07;5;13
MR937;CONJUNCTIVE_EXTEND;Test-18;3;12
MR1;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR811;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR269;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR553;CONJUNCTIVE_CONTRACT;Test-11;4;17
MR1010;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR189;CONJUNCTIVE_EXTEND;Test-04;3;11
MR530;CONJUNCTIVE_EXTEND;Test-10;3;11
MR274;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR175;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR661;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR1017;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR315;SHUFFLING_EXTEND;Test-06;3;3
MR665;CONJUNCTIVE_EXTEND;Test-13;3;10
MR127;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR464;CONJUNCTIVE_EXTEND;Test-09;2;9
MR1015;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR998;CONJUNCTIVE_EXTEND;Test-19;3;16
MR1023;CONJUNCTIVE_CONTRACT;Test-20;4;15
MR348;CONJUNCTIVE_EXTEND;Test-07;1;12
MR514;CONJUNCTIVE_EXTEND;Test-10;2;11
MR423;CONJUNCTIVE_EXTEND;Test-08;2;11
MR764;CONJUNCTIVE_EXTEND;Test-15;4;13
MR1035;CONJUNCTIVE_CONTRACT;Test-20;4;15
MR403;CONJUNCTIVE_EXTEND;Test-08;4;11
MR561;CONJUNCTIVE_EXTEND;Test-11;3;8
MR267;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR521;CONJUNCTIVE_EXTEND;Test-10;2;11
MR207;SHUFFLING_EXTEND;Test-04;6;6
MR594;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR137;CONJUNCTIVE_EXTEND;Test-03;4;7
MR196;CONJUNCTIVE_EXTEND;Test-04;4;11
MR414;CONJUNCTIVE_EXTEND;Test-08;2;11
MR891;CONJUNCTIVE_EXTEND;Test-17;2;13
MR10;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR664;CONJUNCTIVE_EXTEND;Test-13;1;10
MR126;CONJUNCTIVE_CONTRACT;Test-03;5;18
MR160;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR146;CONJUNCTIVE_EXTEND;Test-03;3;7
MR727;CONJUNCTIVE_EXTEND;Test-14;3;9
MR357;CONJUNCTIVE_EXTEND;Test-07;4;12
MR251;CONJUNCTIVE_EXTEND;Test-05;3;12
MR401;CONJUNCTIVE_EXTEND;Test-08;3;11
MR772;CONJUNCTIVE_EXTEND;Test-15;4;13
MR298;CONJUNCTIVE_EXTEND;Test-06;2;11
MR434;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR739;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR968;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR90;CONJUNCTIVE_EXTEND;Test-02;3;11
MR297;CONJUNCTIVE_EXTEND;Test-06;4;11
MR918;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR3;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR382;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR443;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR913;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR497;CONJUNCTIVE_CONTRACT;Test-10;5;14
MR526;CONJUNCTIVE_EXTEND;Test-10;4;11
MR569;CONJUNCTIVE_EXTEND;Test-11;3;8
MR107;COMPLETE_EXTEND;Test-02;4;4
MR455;CONJUNCTIVE_EXTEND;Test-09;3;9
MR697;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR6;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR226;CONJUNCTIVE_CONTRACT;Test-05;6;12
MR631;CONJUNCTIVE_EXTEND;Test-12;4;15
MR876;CONJUNCTIVE_EXTEND;Test-17;2;13
MR94;CONJUNCTIVE_EXTEND;Test-02;4;11
MR402;CONJUNCTIVE_EXTEND;Test-08;3;11
MR892;CONJUNCTIVE_EXTEND;Test-17;6;11
MR649;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR825;CONJUNCTIVE_EXTEND;Test-16;3;11
MR864;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR710;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR367;CONJUNCTIVE_EXTEND;Test-07;2;12
MR1028;CONJUNCTIVE_CONTRACT;Test-20;4;15
MR755;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR816;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR767;CONJUNCTIVE_EXTEND;Test-15;5;13
MR409;CONJUNCTIVE_EXTEND;Test-08;3;11
MR865;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR229;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR517;CONJUNCTIVE_EXTEND;Test-10;3;11
MR911;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR165;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR233;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR904;CONJUNCTIVE_CONTRACT;Test-18;1;13
MR43;CONJUNCTIVE_EXTEND;Test-01;2;12
MR696;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR42;CONJUNCTIVE_EXTEND;Test-01;2;12
MR87;CONJUNCTIVE_EXTEND;Test-02;2;11
MR741;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR210;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR303;CONJUNCTIVE_EXTEND;Test-06;5;11
MR505;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR272;CONJUNCTIVE_CONTRACT;Test-06;5;14
MR555;CONJUNCTIVE_CONTRACT;Test-11;5;17
MR451;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR849;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR493;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR983;CONJUNCTIVE_EXTEND;Test-19;3;16
MR508;CONJUNCTIVE_EXTEND;Test-10;2;11
MR427;DISJOINT_EXTEND;Test-08;1;1
MR949;CONJUNCTIVE_EXTEND;Test-18;3;12
MR227;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR26;CONJUNCTIVE_EXTEND;Test-01;2;12
MR583;CONJUNCTIVE_EXTEND;Test-11;4;8
MR322;CONJUNCTIVE_CONTRACT;Test-07;1;13
MR2;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR106;DISJOINT_EXTEND;Test-02;1;1
MR789;DISJOINT_EXTEND;Test-15;1;1
MR169;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR201;CONJUNCTIVE_EXTEND;Test-04;4;11
MR925;CONJUNCTIVE_EXTEND;Test-18;3;12
MR680;CONJUNCTIVE_EXTEND;Test-13;4;10
MR613;CONJUNCTIVE_EXTEND;Test-12;6;15
MR238;CONJUNCTIVE_EXTEND;Test-05;2;12
MR1038;CONJUNCTIVE_EXTEND;Test-20;3;10
MR793;CONJUNCTIVE_CONTRACT;Test-16;5;14
MR299;CONJUNCTIVE_EXTEND;Test-06;4;11
MR479;DISJOINT_EXTEND;Test-09;1;1
MR459;CONJUNCTIVE_EXTEND;Test-09;3;9
MR394;CONJUNCTIVE_CONTRACT;Test-08;2;14
MR52;CONJUNCTIVE_CONTRACT;Test-02;2;14
MR804;CONJUNCTIVE_CONTRACT;Test-16;5;14
MR309;CONJUNCTIVE_EXTEND;Test-06;5;11
MR5;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR785;CONJUNCTIVE_EXTEND;Test-15;4;13
MR625;CONJUNCTIVE_EXTEND;Test-12;2;15
MR821;CONJUNCTIVE_EXTEND;Test-16;5;11
MR278;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR134;CONJUNCTIVE_EXTEND;Test-03;3;7
MR758;CONJUNCTIVE_CONTRACT;Test-15;4;12
MR873;CONJUNCTIVE_EXTEND;Test-17;2;13
MR150;CONJUNCTIVE_EXTEND;Test-03;3;7
MR900;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR845;CONJUNCTIVE_CONTRACT;Test-17;1;12
MR647;CONJUNCTIVE_CONTRACT;Test-13;4;15
MR706;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR114;CONJUNCTIVE_CONTRACT;Test-03;6;18
MR942;CONJUNCTIVE_EXTEND;Test-18;3;12
MR360;CONJUNCTIVE_EXTEND;Test-07;3;12
MR320;CONJUNCTIVE_CONTRACT;Test-07;2;13
MR914;CONJUNCTIVE_CONTRACT;Test-18;4;13
MR760;CONJUNCTIVE_CONTRACT;Test-15;6;12
MR689;DISJOINT_EXTEND;Test-13;1;1
MR984;CONJUNCTIVE_EXTEND;Test-19;2;16
MR12;CONJUNCTIVE_CONTRACT;Test-01;6;13
MR411;CONJUNCTIVE_EXTEND;Test-08;2;11
MR333;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR163;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR82;CONJUNCTIVE_EXTEND;Test-02;3;11
MR230;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR1051;CONJUNCTIVE_EXTEND;Test-20;2;10
MR105;SHUFFLING_EXTEND;Test-02;3;3
MR74;CONJUNCTIVE_CONTRACT;Test-02;3;14
MR260;SHUFFLING_EXTEND;Test-05;2;2
MR187;CONJUNCTIVE_EXTEND;Test-04;2;11
MR860;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR866;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR341;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR643;CONJUNCTIVE_CONTRACT;Test-13;6;14
MR1054;CONJUNCTIVE_EXTEND;Test-20;2;10
MR985;CONJUNCTIVE_EXTEND;Test-19;2;16
MR442;CONJUNCTIVE_CONTRACT;Test-09;6;16
MR247;CONJUNCTIVE_EXTEND;Test-05;2;12
MR386;CONJUNCTIVE_CONTRACT;Test-08;5;14
MR75;CONJUNCTIVE_CONTRACT;Test-02;3;14
MR532;SHUFFLING_EXTEND;Test-10;5;5
MR782;CONJUNCTIVE_EXTEND;Test-15;2;13
MR183;CONJUNCTIVE_EXTEND;Test-04;1;11
MR370;SHUFFLING_EXTEND;Test-07;4;4
MR732;CONJUNCTIVE_EXTEND;Test-14;2;9
MR630;CONJUNCTIVE_EXTEND;Test-12;3;15
MR148;CONJUNCTIVE_EXTEND;Test-03;2;7
MR700;CONJUNCTIVE_CONTRACT;Test-14;6;16
MR677;CONJUNCTIVE_EXTEND;Test-13;4;10
MR724;CONJUNCTIVE_EXTEND;Test-14;3;9
MR421;CONJUNCTIVE_EXTEND;Test-08;5;11
MR1025;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR101;CONJUNCTIVE_EXTEND;Test-02;4;11
MR19;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR236;CONJUNCTIVE_EXTEND;Test-05;2;12
MR365;CONJUNCTIVE_EXTEND;Test-07;3;12
MR466;CONJUNCTIVE_EXTEND;Test-09;3;9
MR164;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR141;CONJUNCTIVE_EXTEND;Test-03;4;7
MR181;CONJUNCTIVE_EXTEND;Test-04;5;11
MR577;CONJUNCTIVE_EXTEND;Test-11;3;8
MR41;CONJUNCTIVE_EXTEND;Test-01;3;12
MR256;CONJUNCTIVE_EXTEND;Test-05;2;12
MR781;CONJUNCTIVE_EXTEND;Test-15;2;13
MR529;CONJUNCTIVE_EXTEND;Test-10;5;11
MR1056;CONJUNCTIVE_EXTEND;Test-20;4;10
MR121;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR8;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR685;CONJUNCTIVE_EXTEND;Test-13;4;10
MR212;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR294;CONJUNCTIVE_EXTEND;Test-06;4;11
MR417;CONJUNCTIVE_EXTEND;Test-08;2;11
MR335;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR65;CONJUNCTIVE_CONTRACT;Test-02;2;14
MR420;CONJUNCTIVE_EXTEND;Test-08;3;11
MR199;CONJUNCTIVE_EXTEND;Test-04;5;11
MR861;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR463;CONJUNCTIVE_EXTEND;Test-09;3;9
MR792;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR447;CONJUNCTIVE_CONTRACT;Test-09;4;16
MR780;CONJUNCTIVE_EXTEND;Test-15;3;13
MR496;CONJUNCTIVE_CONTRACT;Test-10;2;14
MR729;CONJUNCTIVE_EXTEND;Test-14;1;9
MR840;CONJUNCTIVE_EXTEND;Test-16;3;11
MR830;CONJUNCTIVE_EXTEND;Test-16;4;11
MR179;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR945;CONJUNCTIVE_EXTEND;Test-18;3;12
MR951;SHUFFLING_EXTEND;Test-18;2;2
MR1050;CONJUNCTIVE_EXTEND;Test-20;3;10
MR633;CONJUNCTIVE_EXTEND;Test-12;4;15
MR552;CONJUNCTIVE_CONTRACT;Test-11;6;16
MR572;CONJUNCTIVE_EXTEND;Test-11;6;8
MR109;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR961;CONJUNCTIVE_CONTRACT;Test-19;4;9
