MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR187;CONJUNCTIVE_CONTRACT;Test-04;21;6;13;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew];[color_info, countries, filming_locations, instant_watch_options, release_date_end, title_data, user_rating_min];[companies, sound_mix];[plot];[title_type];[US_certificates]
MR631;CONJUNCTIVE_EXTEND;Test-12;17;4;15;[title, release_date_start, user_rating_max, title_groups, companies, instant_watch_options, keyword, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, release_date_end];[US_certificates, countries, filming_locations, genres, languages, number_votes_max, number_votes_min, popularity_max, title_data, title_type, user_rating_min];[plot];[sound_mix];[];[]
MR343;CONJUNCTIVE_CONTRACT;Test-07;20;2;13;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, countries, genres, keyword, number_votes_max, number_votes_min, release_date_end, release_date_start, runtime_min, sound_mix, user_rating_min];[languages];[];[];[];[]
MR623;CONJUNCTIVE_CONTRACT;Test-12;17;2;10;[title, release_date_start, user_rating_max, title_groups, companies, instant_watch_options, keyword, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, instant_watch_options, keyword, popularity_min, release_date_start, runtime_max, runtime_min, user_rating_max];[cast_crew, title_groups];[];[];[];[]
MR885;CONJUNCTIVE_CONTRACT;Test-17;18;2;12;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, countries, filming_locations, genres, number_votes_min, release_date_start, runtime_max, runtime_min, sound_mix, title_data];[cast_crew, release_date_end];[];[];[];[]
MR392;CONJUNCTIVE_CONTRACT;Test-08;20;2;14;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[instant_watch_options, runtime_min, title_data];[US_certificates, color_info, filming_locations, genres, languages, plot, popularity_min, release_date_start, runtime_max, title_type, user_rating_max];[];[];[];[]
MR202;CONJUNCTIVE_EXTEND;Test-04;21;5;11;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[keyword, user_rating_max];[number_votes_max];[languages, popularity_max, popularity_min, release_date_start, runtime_max, runtime_min];[number_votes_min];[genres];[]
MR756;CONJUNCTIVE_EXTEND;Test-14;23;4;9;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, instant_watch_options, number_votes_min, popularity_min, release_date_end, release_date_start];[user_rating_max];[popularity_max];[keyword];[];[]
MR175;CONJUNCTIVE_CONTRACT;Test-04;21;3;14;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, countries, plot, release_date_end, sound_mix];[US_certificates, cast_crew, color_info, filming_locations, instant_watch_options, title_groups, title_type, user_rating_min];[title_data];[];[];[]
MR798;CONJUNCTIVE_EXTEND;Test-15;18;2;13;[title_type, user_rating_min, genres, title_data, companies, instant_watch_options, US_certificates, color_info, countries, languages, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, filming_locations, keyword, number_votes_max, number_votes_min, popularity_max, popularity_min, release_date_end, release_date_start, runtime_max, title_groups, user_rating_max];[runtime_min];[];[];[];[]
MR976;CONJUNCTIVE_EXTEND;Test-18;20;3;12;[title, release_date_end, user_rating_min, number_votes_min, genres, title_groups, title_data, companies, US_certificates, color_info, languages, popularity_max, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, filming_locations, popularity_min, user_rating_max];[instant_watch_options, keyword, plot, release_date_start, runtime_max, title_type];[number_votes_max, sound_mix];[];[];[]
MR883;CONJUNCTIVE_CONTRACT;Test-17;18;3;12;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, filming_locations, genres, number_votes_min, release_date_end, release_date_start, runtime_min, sound_mix];[runtime_max];[countries, title_data];[];[];[]
MR65;CONJUNCTIVE_CONTRACT;Test-02;21;3;14;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, countries, languages, number_votes_max, number_votes_min, popularity_min, runtime_max, runtime_min, title_groups, title_type, user_rating_min];[release_date_start, title_data];[filming_locations];[];[];[]
MR896;CONJUNCTIVE_CONTRACT;Test-17;18;2;12;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, filming_locations, genres, number_votes_min, release_date_end, release_date_start, runtime_max, runtime_min, sound_mix, title_data];[countries];[];[];[];[]
MR702;CONJUNCTIVE_EXTEND;Test-13;21;2;10;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[genres, popularity_max, runtime_max, user_rating_max];[color_info, companies, keyword, release_date_start, runtime_min, user_rating_min];[];[];[];[]
MR526;CONJUNCTIVE_EXTEND;Test-10;20;3;11;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, cast_crew, filming_locations, keyword, plot, title_type, user_rating_max];[genres, release_date_end, runtime_min];[popularity_min];[];[];[]
MR856;CONJUNCTIVE_EXTEND;Test-16;21;2;11;[title, release_date_start, user_rating_min, user_rating_max, genres, title_groups, instant_watch_options, US_certificates, color_info, countries, languages, plot, cast_crew, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, number_votes_max, popularity_min, release_date_end, title_type];[filming_locations, keyword, number_votes_min, popularity_max, runtime_min, title_data];[];[];[];[]
MR272;CONJUNCTIVE_CONTRACT;Test-06;21;3;14;[title, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, companies, genres, instant_watch_options, number_votes_max, plot, popularity_min, title_groups, user_rating_max];[cast_crew, number_votes_min, popularity_max, runtime_max];[title_data];[];[];[]
MR411;CONJUNCTIVE_EXTEND;Test-08;20;5;11;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[user_rating_min];[cast_crew, keyword, number_votes_max, number_votes_min];[countries, release_date_end, sound_mix];[popularity_max, title_groups];[companies];[]
MR160;CONJUNCTIVE_EXTEND;Test-03;24;4;7;[release_date_start, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, companies, instant_watch_options, US_certificates, color_info, countries, keyword, languages, popularity_min, popularity_max, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[filming_locations, title_data];[plot, runtime_max];[title_type];[release_date_end, user_rating_min];[];[]
MR893;CONJUNCTIVE_CONTRACT;Test-17;18;2;12;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, filming_locations, genres, number_votes_min, release_date_start, runtime_min, title_data];[cast_crew, countries, release_date_end, runtime_max, sound_mix];[];[];[];[]
MR910;CONJUNCTIVE_EXTEND;Test-17;18;4;13;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[number_votes_max, plot, popularity_max, title_type];[companies, instant_watch_options, keyword, languages, popularity_min, title_groups, user_rating_max];[US_certificates];[user_rating_min];[];[]
MR822;CONJUNCTIVE_CONTRACT;Test-16;21;4;14;[title, release_date_start, user_rating_min, user_rating_max, genres, title_groups, instant_watch_options, US_certificates, color_info, countries, languages, plot, cast_crew, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries];[US_certificates, genres, instant_watch_options, languages, plot, runtime_max, sound_mix, title_groups, user_rating_max, user_rating_min];[cast_crew, release_date_start];[color_info];[];[]
MR290;CONJUNCTIVE_CONTRACT;Test-06;21;6;14;[title, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, popularity_max, title_groups, user_rating_max];[instant_watch_options, popularity_min, runtime_max];[color_info, genres];[plot];[number_votes_max, number_votes_min];[cast_crew, title_data]
MR1060;CONJUNCTIVE_CONTRACT;Test-20;22;2;15;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, companies, countries, genres, plot, popularity_min, runtime_max, title_groups, title_type];[instant_watch_options, popularity_max, title_data, user_rating_max, user_rating_min];[];[];[];[]
MR997;CONJUNCTIVE_CONTRACT;Test-19;16;2;9;[title, release_date_start, user_rating_max, title_data, companies, US_certificates, languages, filming_locations, popularity_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, companies, filming_locations, popularity_max, release_date_start, title_data, user_rating_max];[languages, sound_mix];[];[];[];[]
MR353;CONJUNCTIVE_EXTEND;Test-07;20;4;12;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, filming_locations, instant_watch_options, title_groups];[popularity_max, user_rating_max];[US_certificates, plot, popularity_min, title_data, title_type];[runtime_max];[];[]
MR966;CONJUNCTIVE_EXTEND;Test-18;20;3;12;[title, release_date_end, user_rating_min, number_votes_min, genres, title_groups, title_data, companies, US_certificates, color_info, languages, popularity_max, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, filming_locations, keyword, popularity_min, release_date_start, sound_mix, title_type, user_rating_max];[number_votes_max, plot, runtime_max];[instant_watch_options];[];[];[]
MR595;CONJUNCTIVE_EXTEND;Test-11;24;3;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[keyword, number_votes_max, release_date_end];[companies, release_date_start, title_groups];[instant_watch_options, title_type];[];[];[]
MR593;CONJUNCTIVE_EXTEND;Test-11;24;2;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, instant_watch_options, keyword, number_votes_max, title_groups, title_type];[release_date_end, release_date_start];[];[];[];[]
MR456;CONJUNCTIVE_CONTRACT;Test-09;23;3;16;[title, title_type, release_date_end, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, US_certificates, countries, keyword, languages, filming_locations, plot, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, filming_locations, genres, instant_watch_options, keyword, languages, plot, runtime_min, title_groups, title_type, user_rating_max];[countries];[US_certificates, cast_crew, release_date_end, title_data];[];[];[]
MR273;CONJUNCTIVE_CONTRACT;Test-06;21;3;14;[title, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, number_votes_max, popularity_max, title_data];[cast_crew, companies, instant_watch_options, number_votes_min, plot, runtime_max, user_rating_max];[genres, popularity_min, title_groups];[];[];[]
MR723;CONJUNCTIVE_CONTRACT;Test-14;23;4;16;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, filming_locations, runtime_max, runtime_min, title_type, user_rating_min];[number_votes_max];[cast_crew, companies, genres, languages, sound_mix, title_data, title_groups];[plot];[];[]
MR30;CONJUNCTIVE_EXTEND;Test-01;20;4;12;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[popularity_min, release_date_start];[countries];[cast_crew, filming_locations, number_votes_max, number_votes_min, runtime_max, title_groups, title_type, user_rating_min];[runtime_min];[];[]
MR241;CONJUNCTIVE_CONTRACT;Test-05;19;5;13;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[genres, keyword, release_date_end, title_type];[popularity_max];[US_certificates, sound_mix];[companies, countries, filming_locations, runtime_max, user_rating_min];[title_groups];[]
MR38;CONJUNCTIVE_EXTEND;Test-01;20;4;12;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, number_votes_max, release_date_start, runtime_max, title_type];[countries, filming_locations, number_votes_min, user_rating_min];[popularity_min];[runtime_min, title_groups];[];[]
MR2;CONJUNCTIVE_CONTRACT;Test-01;20;2;13;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, companies, genres, keyword, languages, plot, release_date_end, sound_mix];[instant_watch_options, popularity_max, title_data, user_rating_max];[];[];[];[]
MR355;CONJUNCTIVE_EXTEND;Test-07;20;2;12;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, filming_locations, instant_watch_options, popularity_max, popularity_min, runtime_max, title_data, title_groups, title_type];[companies, plot, user_rating_max];[];[];[];[]
MR405;CONJUNCTIVE_CONTRACT;Test-08;20;3;14;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, plot, runtime_max, runtime_min, title_data];[filming_locations, languages, popularity_min, release_date_start, title_type, user_rating_max];[genres, instant_watch_options];[];[];[]
MR698;CONJUNCTIVE_EXTEND;Test-13;21;4;10;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, runtime_max, runtime_min, user_rating_min];[genres, popularity_max, user_rating_max];[color_info, keyword];[release_date_start];[];[]
MR266;CONJUNCTIVE_EXTEND;Test-05;19;2;12;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, instant_watch_options, languages, number_votes_max, plot, popularity_min, release_date_start, runtime_min, title_data, user_rating_max];[cast_crew, number_votes_min];[];[];[];[]
MR359;CONJUNCTIVE_EXTEND;Test-07;20;6;12;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[user_rating_max];[instant_watch_options];[companies, filming_locations, popularity_max, runtime_max, title_groups, title_type];[plot];[US_certificates, popularity_min];[title_data]
MR713;COMPLETE_EXTEND;Test-13;21;4;4;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info:Color];[color_info:Black and white];[color_info:Colorized];[color_info:ACES];[];[]
MR139;CONJUNCTIVE_EXTEND;Test-03;24;3;7;[release_date_start, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, companies, instant_watch_options, US_certificates, color_info, countries, keyword, languages, popularity_min, popularity_max, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[filming_locations, title_data, title_type];[plot, release_date_end, user_rating_min];[runtime_max];[];[];[]
MR222;CONJUNCTIVE_CONTRACT;Test-05;19;2;13;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, filming_locations, genres, release_date_end, runtime_max, sound_mix, title_groups, title_type, user_rating_min];[US_certificates, companies, keyword, popularity_max];[];[];[];[]
MR489;DISJOINT_EXTEND;Test-09;23;1;1;[title, title_type, release_date_end, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, US_certificates, countries, keyword, languages, filming_locations, plot, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles:Include, display_options_format, display_options_page_size, sorted_by];[adult_titles:Exclude];[];[];[];[];[]
MR742;CONJUNCTIVE_EXTEND;Test-14;23;2;9;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, instant_watch_options, keyword, number_votes_min, popularity_max, popularity_min, user_rating_max];[release_date_end, release_date_start];[];[];[];[]
