MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR399;CONJUNCTIVE_EXTEND;Test-08;20;3;11;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[number_votes_max, number_votes_min, popularity_max, title_groups];[cast_crew, release_date_end, user_rating_min];[companies, countries, keyword, sound_mix];[];[];[]
MR294;CONJUNCTIVE_EXTEND;Test-06;21;2;11;[title, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, countries, filming_locations, keyword, release_date_end, runtime_min, sound_mix];[languages, release_date_start, title_type, user_rating_min];[];[];[];[]
MR510;CONJUNCTIVE_EXTEND;Test-10;20;5;11;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates];[genres, plot, popularity_min, release_date_end, user_rating_max];[keyword];[cast_crew, filming_locations, title_type];[runtime_min];[]
MR34;CONJUNCTIVE_EXTEND;Test-01;20;3;12;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, countries, filming_locations, number_votes_max, number_votes_min, popularity_min, release_date_start, runtime_max, title_type];[runtime_min];[title_groups, user_rating_min];[];[];[]
MR517;CONJUNCTIVE_EXTEND;Test-10;20;2;11;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, cast_crew, genres, plot, popularity_min];[filming_locations, keyword, release_date_end, runtime_min, title_type, user_rating_max];[];[];[];[]
MR726;CONJUNCTIVE_EXTEND;Test-14;23;3;9;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[instant_watch_options, keyword, number_votes_min, release_date_end, user_rating_max];[countries, popularity_max];[popularity_min, release_date_start];[];[];[]
MR684;CONJUNCTIVE_EXTEND;Test-13;21;3;10;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[release_date_start];[companies, genres, popularity_max, runtime_max];[color_info, keyword, runtime_min, user_rating_max, user_rating_min];[];[];[]
MR1060;SHUFFLING_EXTEND;Test-20;22;1;1;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by:Popularity Descending];[sorted_by:Popularity Ascending];[];[];[];[];[]
MR387;CONJUNCTIVE_CONTRACT;Test-08;20;4;14;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, genres, release_date_start, runtime_min, user_rating_max];[languages, title_data];[instant_watch_options, popularity_min, title_type];[color_info, filming_locations, plot, runtime_max];[];[]
MR1048;CONJUNCTIVE_EXTEND;Test-20;22;2;10;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[filming_locations, languages, number_votes_max, number_votes_min, release_date_end, release_date_start, runtime_min, sound_mix];[US_certificates, keyword];[];[];[];[]
MR854;CONJUNCTIVE_CONTRACT;Test-17;18;6;12;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[title_data];[cast_crew, runtime_max, runtime_min];[release_date_start];[color_info, countries, genres, release_date_end, sound_mix];[number_votes_min];[filming_locations]
MR150;CONJUNCTIVE_EXTEND;Test-03;24;1;7;[release_date_start, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, companies, instant_watch_options, US_certificates, color_info, countries, keyword, languages, popularity_min, popularity_max, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[filming_locations, plot, release_date_end, runtime_max, title_data, title_type, user_rating_min];[];[];[];[];[]
MR468;CONJUNCTIVE_EXTEND;Test-09;23;3;9;[title, title_type, release_date_end, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, US_certificates, countries, keyword, languages, filming_locations, plot, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, popularity_max, popularity_min, release_date_start, runtime_max, user_rating_min];[number_votes_min, sound_mix];[number_votes_max];[];[];[]
MR768;CONJUNCTIVE_CONTRACT;Test-15;18;4;12;[title_type, user_rating_min, genres, title_data, companies, instant_watch_options, US_certificates, color_info, countries, languages, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[languages];[countries, genres, instant_watch_options, plot, title_data];[companies, title_type, user_rating_min];[US_certificates, color_info, sound_mix];[];[]
MR672;CONJUNCTIVE_EXTEND;Test-13;21;3;10;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, genres, popularity_max, release_date_start, runtime_max, runtime_min, user_rating_max, user_rating_min];[keyword];[color_info];[];[];[]
MR504;CONJUNCTIVE_EXTEND;Test-10;20;5;11;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, cast_crew, genres, plot, runtime_min];[filming_locations];[popularity_min, release_date_end, title_type];[user_rating_max];[keyword];[]
MR326;CONJUNCTIVE_CONTRACT;Test-07;20;3;13;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, languages, number_votes_max, number_votes_min, release_date_end, release_date_start, runtime_min];[cast_crew];[color_info, genres, keyword, sound_mix, user_rating_min];[];[];[]
MR700;CONJUNCTIVE_CONTRACT;Test-14;23;3;16;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, companies, languages, number_votes_max, plot, runtime_max, runtime_min, sound_mix, title_type];[US_certificates, filming_locations, genres, title_groups, user_rating_min];[title_data];[];[];[]
MR571;CONJUNCTIVE_EXTEND;Test-11;24;4;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[number_votes_max, release_date_end];[title_type];[companies, instant_watch_options, keyword, release_date_start];[title_groups];[];[]
MR690;CONJUNCTIVE_CONTRACT;Test-14;23;2;16;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, companies, filming_locations, genres, languages, number_votes_max, plot, runtime_max, runtime_min, sound_mix, title_data, title_groups, title_type, user_rating_min];[cast_crew];[];[];[];[]
MR295;CONJUNCTIVE_EXTEND;Test-06;21;4;11;[title, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[languages, release_date_start, sound_mix, user_rating_min];[title_type];[US_certificates, filming_locations];[countries, keyword, release_date_end, runtime_min];[];[]
MR1018;CONJUNCTIVE_CONTRACT;Test-20;22;1;15;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, companies, countries, genres, instant_watch_options, plot, popularity_max, popularity_min, runtime_max, title_data, title_groups, title_type, user_rating_max, user_rating_min];[];[];[];[];[]
MR77;CONJUNCTIVE_EXTEND;Test-02;21;1;11;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, companies, genres, instant_watch_options, keyword, plot, popularity_max, release_date_end, sound_mix, user_rating_max];[];[];[];[];[]
MR408;CONJUNCTIVE_EXTEND;Test-08;20;4;11;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, keyword, release_date_end, sound_mix, title_groups];[countries];[number_votes_max, number_votes_min, popularity_max];[companies, user_rating_min];[];[]
MR71;CONJUNCTIVE_CONTRACT;Test-02;21;6;14;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, languages, number_votes_min, popularity_min, title_type];[cast_crew, runtime_min, user_rating_min];[runtime_max, title_data, title_groups];[release_date_start];[number_votes_max];[filming_locations]
MR192;CONJUNCTIVE_EXTEND;Test-04;21;3;11;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[languages, number_votes_max, number_votes_min, popularity_max, popularity_min, release_date_start, runtime_max, runtime_min, user_rating_max];[keyword];[genres];[];[];[]
MR876;CONJUNCTIVE_EXTEND;Test-17;18;2;13;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[instant_watch_options, keyword, languages, plot, title_type, user_rating_min];[US_certificates, companies, number_votes_max, popularity_max, popularity_min, title_groups, user_rating_max];[];[];[];[]
MR186;CONJUNCTIVE_EXTEND;Test-04;21;3;11;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[keyword, release_date_start];[genres, number_votes_max, number_votes_min];[languages, popularity_max, popularity_min, runtime_max, runtime_min, user_rating_max];[];[];[]
MR91;CONJUNCTIVE_EXTEND;Test-02;21;3;11;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, genres, plot, popularity_max, release_date_end, sound_mix, user_rating_max];[companies, keyword];[instant_watch_options];[];[];[]
MR548;CONJUNCTIVE_CONTRACT;Test-11;24;3;17;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, countries, filming_locations, number_votes_min, popularity_min, runtime_min];[US_certificates, color_info, genres, plot, popularity_max, runtime_max, sound_mix, title_data, user_rating_max, user_rating_min];[languages];[];[];[]
MR623;CONJUNCTIVE_EXTEND;Test-12;17;2;15;[title, release_date_start, user_rating_max, title_groups, companies, instant_watch_options, keyword, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, countries, number_votes_max, title_data, user_rating_min];[filming_locations, genres, languages, number_votes_min, plot, popularity_max, release_date_end, sound_mix, title_type];[];[];[];[]
MR652;CONJUNCTIVE_CONTRACT;Test-13;21;4;15;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, countries, filming_locations, instant_watch_options, number_votes_max, plot, popularity_min, release_date_end, sound_mix, title_data, title_groups, title_type];[US_certificates];[languages];[number_votes_min];[];[]
MR9;CONJUNCTIVE_CONTRACT;Test-01;20;4;13;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, languages, plot, release_date_end, user_rating_max];[color_info, genres, keyword, sound_mix];[popularity_max];[US_certificates, instant_watch_options, title_data];[];[]
MR796;SHUFFLING_EXTEND;Test-15;18;5;5;[title_type, user_rating_min, genres, title_data, companies, instant_watch_options, US_certificates, color_info, countries, languages, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by:Popularity Descending];[sorted_by:Popularity Ascending];[sorted_by:A-Z Ascending];[sorted_by:A-Z Descending];[sorted_by:User Rating Ascending];[sorted_by:User Rating Descending];[]
MR996;CONJUNCTIVE_EXTEND;Test-19;16;5;16;[title, release_date_start, user_rating_max, title_data, companies, US_certificates, languages, filming_locations, popularity_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, countries, title_groups, title_type];[release_date_end];[instant_watch_options, keyword, number_votes_max, plot, popularity_min, user_rating_min];[cast_crew, number_votes_min, runtime_max, runtime_min];[genres];[]
MR704;CONJUNCTIVE_CONTRACT;Test-14;23;3;16;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, color_info, companies, filming_locations, genres, languages, number_votes_max, runtime_min, sound_mix, title_data, title_groups];[runtime_max, title_type, user_rating_min];[US_certificates, plot];[];[];[]
MR262;CONJUNCTIVE_EXTEND;Test-05;19;5;12;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[plot, popularity_min, runtime_min];[cast_crew, instant_watch_options, languages, release_date_start, title_data, user_rating_max];[color_info];[number_votes_min];[number_votes_max];[]
MR49;CONJUNCTIVE_CONTRACT;Test-02;21;3;14;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, countries, filming_locations, number_votes_max, popularity_min, release_date_start, runtime_max, runtime_min, title_data, title_type, user_rating_min];[number_votes_min];[languages, title_groups];[];[];[]
MR958;CONJUNCTIVE_CONTRACT;Test-19;16;2;9;[title, release_date_start, user_rating_max, title_data, companies, US_certificates, languages, filming_locations, popularity_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, filming_locations, languages, popularity_max, release_date_start, sound_mix, title_data, user_rating_max];[US_certificates];[];[];[];[]
MR885;CONJUNCTIVE_EXTEND;Test-17;18;5;13;[release_date_start, release_date_end, number_votes_min, genres, title_data, color_info, countries, filming_locations, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[popularity_max, user_rating_max, user_rating_min];[keyword, title_type];[US_certificates, companies, instant_watch_options, number_votes_max, plot, popularity_min];[languages];[title_groups];[]
MR120;CONJUNCTIVE_CONTRACT;Test-03;24;3;18;[release_date_start, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, companies, instant_watch_options, US_certificates, color_info, countries, keyword, languages, popularity_min, popularity_max, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, keyword, popularity_max, popularity_min];[US_certificates, cast_crew, color_info, countries, genres, languages, number_votes_max, number_votes_min, release_date_start, runtime_min, sound_mix, title_groups, user_rating_max];[instant_watch_options];[];[];[]
MR565;CONJUNCTIVE_EXTEND;Test-11;24;3;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[number_votes_max, release_date_start, title_groups];[companies, instant_watch_options, release_date_end, title_type];[keyword];[];[];[]
MR211;CONJUNCTIVE_CONTRACT;Test-05;19;4;13;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, companies, filming_locations, keyword, popularity_max, title_groups, title_type, user_rating_min];[countries, release_date_end];[sound_mix];[genres, runtime_max];[];[]
MR731;CONJUNCTIVE_EXTEND;Test-14;23;2;9;[title, title_type, user_rating_min, number_votes_max, genres, title_groups, title_data, companies, US_certificates, color_info, languages, filming_locations, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[countries, keyword, popularity_max, popularity_min, release_date_end, user_rating_max];[instant_watch_options, number_votes_min, release_date_start];[];[];[];[]
MR88;CONJUNCTIVE_EXTEND;Test-02;21;4;11;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, companies, keyword, release_date_end, sound_mix, user_rating_max];[color_info, genres, plot];[instant_watch_options];[popularity_max];[];[]
MR22;CONJUNCTIVE_CONTRACT;Test-01;20;3;13;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, companies, genres, popularity_max, title_data, user_rating_max];[US_certificates, instant_watch_options, keyword, languages, plot, release_date_end];[sound_mix];[];[];[]
MR644;CONJUNCTIVE_CONTRACT;Test-13;21;3;15;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, filming_locations];[popularity_min, release_date_end, title_data, title_groups, title_type];[cast_crew, countries, instant_watch_options, languages, number_votes_max, number_votes_min, plot, sound_mix];[];[];[]
MR501;CONJUNCTIVE_EXTEND;Test-10;20;3;11;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, cast_crew, genres, plot, release_date_end, runtime_min, title_type, user_rating_max];[popularity_min];[filming_locations, keyword];[];[];[]
MR44;CONJUNCTIVE_EXTEND;Test-01;20;4;12;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[title_type];[cast_crew, filming_locations, number_votes_max, popularity_min, runtime_min, title_groups, user_rating_min];[countries, runtime_max];[number_votes_min, release_date_start];[];[]
MR220;CONJUNCTIVE_CONTRACT;Test-05;19;4;13;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, filming_locations, genres, runtime_max, sound_mix, title_groups, title_type];[companies, countries, release_date_end, user_rating_min];[keyword];[popularity_max];[];[]
MR370;SHUFFLING_EXTEND;Test-07;20;3;3;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by:Popularity Descending];[sorted_by:Popularity Ascending];[sorted_by:A-Z Ascending];[sorted_by:A-Z Descending];[];[];[]
MR568;CONJUNCTIVE_EXTEND;Test-11;24;2;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, instant_watch_options, release_date_end, title_type];[keyword, number_votes_max, release_date_start, title_groups];[];[];[];[]
MR835;CONJUNCTIVE_EXTEND;Test-16;21;2;11;[title, release_date_start, user_rating_min, user_rating_max, genres, title_groups, instant_watch_options, US_certificates, color_info, countries, languages, plot, cast_crew, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[companies, filming_locations, keyword, number_votes_max, number_votes_min, popularity_max, runtime_min, title_type];[popularity_min, release_date_end, title_data];[];[];[];[]
