MR;Type;STC;FUTCs;LocalDistance
MR1042;CONJUNCTIVE_EXTEND;Test-20;1;10
MR490;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR128;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR257;CONJUNCTIVE_EXTEND;Test-05;4;12
MR316;CONJUNCTIVE_EXTEND;Test-06;4;11
MR103;SHUFFLING_EXTEND;Test-02;1;1
MR221;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR942;CONJUNCTIVE_EXTEND;Test-18;2;12
MR512;CONJUNCTIVE_EXTEND;Test-10;3;11
MR214;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR235;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR561;CONJUNCTIVE_CONTRACT;Test-11;4;17
MR358;CONJUNCTIVE_EXTEND;Test-07;4;12
MR25;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR79;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR1030;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR436;CONJUNCTIVE_CONTRACT;Test-09;5;16
MR374;CONJUNCTIVE_EXTEND;Test-07;4;12
MR123;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR134;CONJUNCTIVE_EXTEND;Test-03;2;7
MR541;CONJUNCTIVE_CONTRACT;Test-11;4;17
MR1014;CONJUNCTIVE_CONTRACT;Test-20;5;15
MR298;CONJUNCTIVE_EXTEND;Test-06;2;11
MR680;CONJUNCTIVE_EXTEND;Test-13;3;10
MR500;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR31;CONJUNCTIVE_EXTEND;Test-01;3;12
MR943;CONJUNCTIVE_EXTEND;Test-18;4;12
MR663;CONJUNCTIVE_CONTRACT;Test-13;1;15
MR556;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR1008;CONJUNCTIVE_EXTEND;Test-19;3;16
MR560;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR406;CONJUNCTIVE_EXTEND;Test-08;4;11
MR203;CONJUNCTIVE_EXTEND;Test-04;3;11
MR753;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR310;CONJUNCTIVE_EXTEND;Test-06;2;11
MR8;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR117;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR578;CONJUNCTIVE_EXTEND;Test-11;3;8
MR622;CONJUNCTIVE_EXTEND;Test-12;4;15
MR205;CONJUNCTIVE_EXTEND;Test-04;3;11
MR949;CONJUNCTIVE_EXTEND;Test-18;2;12
MR356;CONJUNCTIVE_EXTEND;Test-07;2;12
MR841;CONJUNCTIVE_EXTEND;Test-16;3;11
MR472;CONJUNCTIVE_EXTEND;Test-09;2;9
MR397;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR1067;SHUFFLING_EXTEND;Test-20;1;1
MR738;CONJUNCTIVE_EXTEND;Test-14;3;9
MR683;CONJUNCTIVE_EXTEND;Test-13;4;10
MR112;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR350;CONJUNCTIVE_EXTEND;Test-07;4;12
MR259;CONJUNCTIVE_EXTEND;Test-05;3;12
MR971;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR191;CONJUNCTIVE_EXTEND;Test-04;3;11
MR1005;CONJUNCTIVE_EXTEND;Test-19;5;16
MR450;CONJUNCTIVE_CONTRACT;Test-09;5;16
MR776;CONJUNCTIVE_EXTEND;Test-15;3;13
MR89;CONJUNCTIVE_EXTEND;Test-02;4;11
MR156;DISJOINT_EXTEND;Test-03;1;1
MR986;CONJUNCTIVE_CONTRACT;Test-19;4;9
MR715;CONJUNCTIVE_CONTRACT;Test-14;6;15
MR482;DISJOINT_EXTEND;Test-09;1;1
MR862;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR102;CONJUNCTIVE_EXTEND;Test-02;2;11
MR528;CONJUNCTIVE_EXTEND;Test-10;5;11
MR546;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR333;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR893;CONJUNCTIVE_EXTEND;Test-17;4;13
MR234;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR804;CONJUNCTIVE_CONTRACT;Test-16;4;14
MR834;CONJUNCTIVE_EXTEND;Test-16;3;11
MR485;CONJUNCTIVE_CONTRACT;Test-10;6;13
MR843;CONJUNCTIVE_EXTEND;Test-16;4;11
MR895;CONJUNCTIVE_EXTEND;Test-17;3;13
MR6;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR808;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR988;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR113;CONJUNCTIVE_CONTRACT;Test-03;6;18
MR44;CONJUNCTIVE_EXTEND;Test-01;2;12
MR780;CONJUNCTIVE_EXTEND;Test-15;2;13
MR183;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR142;CONJUNCTIVE_EXTEND;Test-03;2;7
MR371;CONJUNCTIVE_EXTEND;Test-07;2;12
MR338;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR9;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR349;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR1002;CONJUNCTIVE_EXTEND;Test-19;3;16
MR175;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR864;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR741;CONJUNCTIVE_EXTEND;Test-14;3;9
MR378;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR850;CONJUNCTIVE_EXTEND;Test-16;3;11
MR927;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR458;CONJUNCTIVE_CONTRACT;Test-09;6;16
MR810;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR75;CONJUNCTIVE_CONTRACT;Test-02;3;14
MR785;CONJUNCTIVE_EXTEND;Test-15;3;13
MR667;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR803;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR139;CONJUNCTIVE_EXTEND;Test-03;3;7
MR551;CONJUNCTIVE_CONTRACT;Test-11;4;17
MR698;CONJUNCTIVE_CONTRACT;Test-14;2;16
MR540;CONJUNCTIVE_CONTRACT;Test-11;2;17
MR83;CONJUNCTIVE_EXTEND;Test-02;1;11
MR393;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR11;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR251;CONJUNCTIVE_EXTEND;Test-05;3;12
MR466;CONJUNCTIVE_EXTEND;Test-09;2;9
MR704;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR875;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR90;CONJUNCTIVE_EXTEND;Test-02;3;11
MR690;CONJUNCTIVE_EXTEND;Test-13;4;10
MR735;CONJUNCTIVE_EXTEND;Test-14;3;9
MR71;CONJUNCTIVE_CONTRACT;Test-02;3;14
MR874;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR396;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR407;CONJUNCTIVE_EXTEND;Test-08;4;11
MR399;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR705;CONJUNCTIVE_CONTRACT;Test-14;1;16
MR192;CONJUNCTIVE_EXTEND;Test-04;4;11
MR136;CONJUNCTIVE_EXTEND;Test-03;4;7
MR779;CONJUNCTIVE_EXTEND;Test-15;5;13
MR856;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR394;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR898;CONJUNCTIVE_EXTEND;Test-17;4;13
MR165;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR27;CONJUNCTIVE_EXTEND;Test-01;6;12
MR934;CONJUNCTIVE_CONTRACT;Test-18;5;13
MR462;CONJUNCTIVE_EXTEND;Test-09;2;9
MR232;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR771;CONJUNCTIVE_CONTRACT;Test-15;4;12
MR626;CONJUNCTIVE_EXTEND;Test-12;4;15
MR411;CONJUNCTIVE_EXTEND;Test-08;2;11
MR792;CONJUNCTIVE_EXTEND;Test-15;5;13
MR49;CONJUNCTIVE_EXTEND;Test-01;6;12
MR647;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR13;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR1022;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR689;CONJUNCTIVE_EXTEND;Test-13;3;10
MR63;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR1054;CONJUNCTIVE_EXTEND;Test-20;5;10
MR517;CONJUNCTIVE_EXTEND;Test-10;2;11
MR246;CONJUNCTIVE_EXTEND;Test-05;4;12
MR297;CONJUNCTIVE_EXTEND;Test-06;1;11
MR377;DISJOINT_EXTEND;Test-07;1;1
MR688;CONJUNCTIVE_EXTEND;Test-13;3;10
MR619;CONJUNCTIVE_EXTEND;Test-12;2;15
MR890;CONJUNCTIVE_EXTEND;Test-17;4;13
MR740;CONJUNCTIVE_EXTEND;Test-14;6;9
MR954;CONJUNCTIVE_EXTEND;Test-18;2;12
MR303;CONJUNCTIVE_EXTEND;Test-06;3;11
MR985;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR701;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR242;CONJUNCTIVE_EXTEND;Test-05;3;12
MR614;CONJUNCTIVE_EXTEND;Test-12;2;15
MR480;CONJUNCTIVE_EXTEND;Test-09;3;9
MR155;SHUFFLING_EXTEND;Test-03;6;6
MR479;CONJUNCTIVE_EXTEND;Test-09;3;9
MR357;CONJUNCTIVE_EXTEND;Test-07;4;12
MR372;CONJUNCTIVE_EXTEND;Test-07;2;12
MR548;CONJUNCTIVE_CONTRACT;Test-11;4;17
MR1004;CONJUNCTIVE_EXTEND;Test-19;4;16
MR272;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR666;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR300;CONJUNCTIVE_EXTEND;Test-06;3;11
MR206;CONJUNCTIVE_EXTEND;Test-04;4;11
MR773;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR802;DISJOINT_EXTEND;Test-15;1;1
MR609;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR18;CONJUNCTIVE_CONTRACT;Test-01;1;13
MR920;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR189;CONJUNCTIVE_EXTEND;Test-04;5;11
MR491;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR831;CONJUNCTIVE_EXTEND;Test-16;2;11
MR733;CONJUNCTIVE_EXTEND;Test-14;3;9
MR28;CONJUNCTIVE_EXTEND;Test-01;1;12
MR283;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR881;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR966;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR35;CONJUNCTIVE_EXTEND;Test-01;3;12
MR535;CONJUNCTIVE_EXTEND;Test-10;5;11
MR146;CONJUNCTIVE_EXTEND;Test-03;2;7
MR767;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR418;CONJUNCTIVE_EXTEND;Test-08;1;11
MR368;CONJUNCTIVE_EXTEND;Test-07;4;12
MR886;CONJUNCTIVE_EXTEND;Test-17;2;13
MR438;CONJUNCTIVE_CONTRACT;Test-09;5;16
MR970;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR457;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR825;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR580;CONJUNCTIVE_EXTEND;Test-11;5;8
MR924;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR355;CONJUNCTIVE_EXTEND;Test-07;5;12
MR824;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR1010;CONJUNCTIVE_EXTEND;Test-19;2;16
MR351;CONJUNCTIVE_EXTEND;Test-07;4;12
MR470;CONJUNCTIVE_EXTEND;Test-09;2;9
MR504;CONJUNCTIVE_CONTRACT;Test-10;2;14
MR226;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR836;CONJUNCTIVE_EXTEND;Test-16;3;11
MR309;CONJUNCTIVE_EXTEND;Test-06;3;11
MR536;SHUFFLING_EXTEND;Test-10;2;2
MR1066;CONJUNCTIVE_EXTEND;Test-20;4;10
MR120;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR98;CONJUNCTIVE_EXTEND;Test-02;5;11
MR967;CONJUNCTIVE_CONTRACT;Test-19;4;9
MR894;CONJUNCTIVE_EXTEND;Test-17;5;13
MR1053;CONJUNCTIVE_EXTEND;Test-20;3;10
MR209;DISJOINT_EXTEND;Test-04;1;1
MR702;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR558;CONJUNCTIVE_CONTRACT;Test-11;2;17
MR521;CONJUNCTIVE_EXTEND;Test-10;2;11
MR591;CONJUNCTIVE_CONTRACT;Test-12;1;10
MR172;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR318;CONJUNCTIVE_EXTEND;Test-06;3;11
MR144;CONJUNCTIVE_EXTEND;Test-03;3;7
MR746;CONJUNCTIVE_EXTEND;Test-14;3;9
MR563;CONJUNCTIVE_EXTEND;Test-11;3;8
MR220;CONJUNCTIVE_CONTRACT;Test-05;1;13
MR223;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR723;CONJUNCTIVE_EXTEND;Test-14;4;9
MR1013;COMPLETE_EXTEND;Test-19;4;4
MR177;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR383;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR506;CONJUNCTIVE_CONTRACT;Test-10;2;14
MR597;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR481;SHUFFLING_EXTEND;Test-09;1;1
MR837;CONJUNCTIVE_EXTEND;Test-16;2;11
MR784;CONJUNCTIVE_EXTEND;Test-15;4;13
MR719;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR960;CONJUNCTIVE_EXTEND;Test-18;4;12
MR885;CONJUNCTIVE_EXTEND;Test-17;5;13
MR426;CONJUNCTIVE_EXTEND;Test-08;3;11
MR531;CONJUNCTIVE_EXTEND;Test-10;4;11
MR1006;CONJUNCTIVE_EXTEND;Test-19;3;16
MR922;CONJUNCTIVE_CONTRACT;Test-18;4;13
MR1041;CONJUNCTIVE_EXTEND;Test-20;3;10
MR250;CONJUNCTIVE_EXTEND;Test-05;3;12
MR600;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR279;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR731;CONJUNCTIVE_EXTEND;Test-14;3;9
MR720;CONJUNCTIVE_EXTEND;Test-14;2;9
MR910;CONJUNCTIVE_CONTRACT;Test-18;5;13
MR727;CONJUNCTIVE_EXTEND;Test-14;3;9
MR167;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR1015;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR256;CONJUNCTIVE_EXTEND;Test-05;2;12
MR361;CONJUNCTIVE_EXTEND;Test-07;2;12
MR611;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR926;CONJUNCTIVE_CONTRACT;Test-18;5;13
MR958;CONJUNCTIVE_EXTEND;Test-18;2;12
MR52;DISJOINT_EXTEND;Test-01;1;1
MR742;CONJUNCTIVE_EXTEND;Test-14;5;9
MR124;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR900;CONJUNCTIVE_EXTEND;Test-17;3;13
MR247;CONJUNCTIVE_EXTEND;Test-05;3;12
MR1029;CONJUNCTIVE_CONTRACT;Test-20;5;15
MR163;CONJUNCTIVE_CONTRACT;Test-04;3;14
MR692;CONJUNCTIVE_EXTEND;Test-13;3;10
MR1058;CONJUNCTIVE_EXTEND;Test-20;3;10
MR389;CONJUNCTIVE_CONTRACT;Test-08;6;12
MR169;CONJUNCTIVE_CONTRACT;Test-04;5;14
MR553;CONJUNCTIVE_CONTRACT;Test-11;5;17
MR66;CONJUNCTIVE_CONTRACT;Test-02;2;14
MR473;CONJUNCTIVE_EXTEND;Test-09;4;9
MR3;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR649;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR289;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR761;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR952;CONJUNCTIVE_EXTEND;Test-18;2;12
MR307;CONJUNCTIVE_EXTEND;Test-06;4;11
MR456;CONJUNCTIVE_CONTRACT;Test-09;5;16
MR325;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR1048;CONJUNCTIVE_EXTEND;Test-20;2;10
MR955;CONJUNCTIVE_EXTEND;Test-18;6;12
MR385;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR21;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR869;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR811;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR821;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR714;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR249;CONJUNCTIVE_EXTEND;Test-05;4;12
MR706;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR786;CONJUNCTIVE_EXTEND;Test-15;3;13
MR937;CONJUNCTIVE_EXTEND;Test-18;4;12
MR782;CONJUNCTIVE_EXTEND;Test-15;6;13
MR655;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR656;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR301;CONJUNCTIVE_EXTEND;Test-06;4;11
MR380;CONJUNCTIVE_CONTRACT;Test-08;1;14
MR65;CONJUNCTIVE_CONTRACT;Test-02;2;14
MR891;CONJUNCTIVE_EXTEND;Test-17;3;13
MR769;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR451;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR26;CONJUNCTIVE_EXTEND;Test-01;4;12
MR237;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR581;CONJUNCTIVE_EXTEND;Test-11;3;8
MR261;CONJUNCTIVE_EXTEND;Test-05;3;12
MR991;CONJUNCTIVE_EXTEND;Test-19;2;16
MR695;COMPLETE_EXTEND;Test-13;4;4
MR944;CONJUNCTIVE_EXTEND;Test-18;2;12
MR77;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR604;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR1033;CONJUNCTIVE_CONTRACT;Test-20;5;15
MR395;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR833;CONJUNCTIVE_EXTEND;Test-16;5;11
MR716;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR712;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR844;CONJUNCTIVE_EXTEND;Test-16;4;11
MR1056;CONJUNCTIVE_EXTEND;Test-20;5;10
MR204;CONJUNCTIVE_EXTEND;Test-04;3;11
MR905;CONJUNCTIVE_EXTEND;Test-17;3;13
MR768;CONJUNCTIVE_CONTRACT;Test-15;2;12
MR838;CONJUNCTIVE_EXTEND;Test-16;4;11
MR707;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR161;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR80;CONJUNCTIVE_EXTEND;Test-02;6;11
MR382;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR185;CONJUNCTIVE_EXTEND;Test-04;2;11
MR269;CONJUNCTIVE_CONTRACT;Test-06;5;14
MR756;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR87;CONJUNCTIVE_EXTEND;Test-02;3;11
MR570;CONJUNCTIVE_EXTEND;Test-11;2;8
MR1000;CONJUNCTIVE_EXTEND;Test-19;5;16
MR892;CONJUNCTIVE_EXTEND;Test-17;4;13
MR603;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR659;CONJUNCTIVE_CONTRACT;Test-13;2;15
MR20;CONJUNCTIVE_CONTRACT;Test-01;6;11
MR669;CONJUNCTIVE_EXTEND;Test-13;4;10
MR813;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR280;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR335;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR618;CONJUNCTIVE_EXTEND;Test-12;2;15
MR1045;CONJUNCTIVE_EXTEND;Test-20;4;10
MR1060;CONJUNCTIVE_EXTEND;Test-20;2;10
MR590;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR420;CONJUNCTIVE_EXTEND;Test-08;3;11
MR764;CONJUNCTIVE_CONTRACT;Test-15;5;12
MR677;CONJUNCTIVE_EXTEND;Test-13;3;10
MR359;CONJUNCTIVE_EXTEND;Test-07;3;12
MR670;CONJUNCTIVE_EXTEND;Test-13;3;10
MR830;CONJUNCTIVE_EXTEND;Test-16;2;11
MR222;CONJUNCTIVE_CONTRACT;Test-05;6;13
MR787;CONJUNCTIVE_EXTEND;Test-15;3;13
MR549;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR778;CONJUNCTIVE_EXTEND;Test-15;2;13
MR501;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR498;CONJUNCTIVE_CONTRACT;Test-10;5;14
MR562;CONJUNCTIVE_CONTRACT;Test-11;6;17
MR184;CONJUNCTIVE_EXTEND;Test-04;2;11
MR290;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR639;CONJUNCTIVE_EXTEND;Test-12;3;15
MR443;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR644;CONJUNCTIVE_CONTRACT;Test-13;4;15
MR7;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR275;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR4;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR643;CONJUNCTIVE_CONTRACT;Test-13;2;15
MR525;CONJUNCTIVE_EXTEND;Test-10;2;11
MR739;CONJUNCTIVE_EXTEND;Test-14;2;9
MR853;SHUFFLING_EXTEND;Test-16;1;1
MR799;CONJUNCTIVE_EXTEND;Test-15;4;13
MR674;CONJUNCTIVE_EXTEND;Test-13;2;10
MR995;CONJUNCTIVE_EXTEND;Test-19;4;16
MR467;CONJUNCTIVE_EXTEND;Test-09;3;9
MR96;CONJUNCTIVE_EXTEND;Test-02;4;11
MR557;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR598;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR402;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR798;CONJUNCTIVE_EXTEND;Test-15;3;13
MR791;CONJUNCTIVE_EXTEND;Test-15;2;13
MR759;CONJUNCTIVE_CONTRACT;Test-15;6;12
MR737;CONJUNCTIVE_EXTEND;Test-14;5;9
MR631;CONJUNCTIVE_EXTEND;Test-12;2;15
MR523;CONJUNCTIVE_EXTEND;Test-10;3;11
MR938;CONJUNCTIVE_EXTEND;Test-18;3;12
MR974;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR574;CONJUNCTIVE_EXTEND;Test-11;3;8
MR208;SHUFFLING_EXTEND;Test-04;2;2
MR961;CONJUNCTIVE_EXTEND;Test-18;3;12
MR627;CONJUNCTIVE_EXTEND;Test-12;4;15
MR1032;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR599;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR425;CONJUNCTIVE_EXTEND;Test-08;3;11
MR711;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR150;CONJUNCTIVE_EXTEND;Test-03;3;7
MR947;CONJUNCTIVE_EXTEND;Test-18;4;12
MR61;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR629;CONJUNCTIVE_EXTEND;Test-12;2;15
MR982;CONJUNCTIVE_CONTRACT;Test-19;4;9
MR416;CONJUNCTIVE_EXTEND;Test-08;5;11
MR835;CONJUNCTIVE_EXTEND;Test-16;3;11
MR111;CONJUNCTIVE_CONTRACT;Test-03;3;18
MR676;CONJUNCTIVE_EXTEND;Test-13;2;10
MR610;CONJUNCTIVE_CONTRACT;Test-12;4;10
MR994;CONJUNCTIVE_EXTEND;Test-19;3;16
MR931;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR258;CONJUNCTIVE_EXTEND;Test-05;3;12
MR488;CONJUNCTIVE_CONTRACT;Test-10;5;14
MR883;CONJUNCTIVE_EXTEND;Test-17;3;13
MR497;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR957;CONJUNCTIVE_EXTEND;Test-18;3;12
