MR;Type;STC;FUTCs;LocalDistance
MR365;CONJUNCTIVE_EXTEND;Test-07;4;12
MR335;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR99;CONJUNCTIVE_EXTEND;Test-02;3;11
MR779;CONJUNCTIVE_EXTEND;Test-15;3;13
MR939;CONJUNCTIVE_EXTEND;Test-18;4;12
MR57;CONJUNCTIVE_CONTRACT;Test-02;6;14
MR614;CONJUNCTIVE_EXTEND;Test-12;2;15
MR962;CONJUNCTIVE_CONTRACT;Test-19;1;9
MR108;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR523;CONJUNCTIVE_EXTEND;Test-10;5;11
MR291;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR5;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR46;SHUFFLING_EXTEND;Test-01;1;1
MR38;CONJUNCTIVE_EXTEND;Test-01;2;12
MR934;CONJUNCTIVE_EXTEND;Test-18;3;12
MR21;CONJUNCTIVE_CONTRACT;Test-01;5;13
MR486;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR691;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR360;CONJUNCTIVE_EXTEND;Test-07;2;12
MR1020;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR671;CONJUNCTIVE_EXTEND;Test-13;3;10
MR598;CONJUNCTIVE_CONTRACT;Test-12;5;10
MR1038;CONJUNCTIVE_EXTEND;Test-20;2;10
MR908;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR507;CONJUNCTIVE_EXTEND;Test-10;1;11
MR518;CONJUNCTIVE_EXTEND;Test-10;4;11
MR743;DISJOINT_EXTEND;Test-14;1;1
MR688;COMPLETE_EXTEND;Test-13;4;4
MR729;CONJUNCTIVE_EXTEND;Test-14;3;9
MR811;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR723;CONJUNCTIVE_EXTEND;Test-14;3;9
MR860;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR604;CONJUNCTIVE_EXTEND;Test-12;4;15
MR263;CONJUNCTIVE_EXTEND;Test-05;5;12
MR506;CONJUNCTIVE_EXTEND;Test-10;4;11
MR675;CONJUNCTIVE_EXTEND;Test-13;3;10
MR92;CONJUNCTIVE_EXTEND;Test-02;3;11
MR867;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR73;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR752;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR599;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR775;CONJUNCTIVE_EXTEND;Test-15;4;13
MR940;CONJUNCTIVE_EXTEND;Test-18;2;12
MR944;CONJUNCTIVE_EXTEND;Test-18;3;12
MR178;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR903;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR107;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR788;CONJUNCTIVE_EXTEND;Test-15;6;13
MR349;CONJUNCTIVE_EXTEND;Test-07;3;12
MR464;CONJUNCTIVE_EXTEND;Test-09;4;9
MR803;CONJUNCTIVE_CONTRACT;Test-16;4;14
MR230;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR318;CONJUNCTIVE_CONTRACT;Test-07;2;13
MR725;CONJUNCTIVE_EXTEND;Test-14;2;9
MR65;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR18;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR461;CONJUNCTIVE_EXTEND;Test-09;4;9
MR1008;COMPLETE_EXTEND;Test-19;4;4
MR285;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR359;CONJUNCTIVE_EXTEND;Test-07;3;12
MR561;CONJUNCTIVE_EXTEND;Test-11;3;8
MR677;CONJUNCTIVE_EXTEND;Test-13;4;10
MR33;CONJUNCTIVE_EXTEND;Test-01;3;12
MR889;CONJUNCTIVE_EXTEND;Test-17;3;13
MR82;CONJUNCTIVE_EXTEND;Test-02;2;11
MR716;CONJUNCTIVE_EXTEND;Test-14;1;9
MR228;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR575;CONJUNCTIVE_EXTEND;Test-11;1;8
MR898;CONJUNCTIVE_EXTEND;Test-17;2;13
MR897;CONJUNCTIVE_EXTEND;Test-17;4;13
MR762;CONJUNCTIVE_CONTRACT;Test-15;2;12
MR912;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR493;CONJUNCTIVE_CONTRACT;Test-10;2;14
MR413;CONJUNCTIVE_EXTEND;Test-08;3;11
MR597;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR590;CONJUNCTIVE_CONTRACT;Test-12;5;10
MR709;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR239;CONJUNCTIVE_EXTEND;Test-05;4;12
MR162;CONJUNCTIVE_CONTRACT;Test-04;5;14
MR473;DISJOINT_EXTEND;Test-09;1;1
MR576;CONJUNCTIVE_EXTEND;Test-11;3;8
MR757;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR635;CONJUNCTIVE_CONTRACT;Test-13;4;15
MR799;CONJUNCTIVE_CONTRACT;Test-16;1;14
MR933;CONJUNCTIVE_EXTEND;Test-18;4;12
MR221;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR722;CONJUNCTIVE_EXTEND;Test-14;3;9
MR1033;CONJUNCTIVE_CONTRACT;Test-20;4;15
MR321;CONJUNCTIVE_CONTRACT;Test-07;1;13
MR100;CONJUNCTIVE_EXTEND;Test-02;2;11
MR415;CONJUNCTIVE_EXTEND;Test-08;3;11
MR378;CONJUNCTIVE_CONTRACT;Test-08;1;14
MR943;CONJUNCTIVE_EXTEND;Test-18;4;12
MR90;CONJUNCTIVE_EXTEND;Test-02;3;11
MR235;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR941;CONJUNCTIVE_EXTEND;Test-18;3;12
MR845;CONJUNCTIVE_EXTEND;Test-16;5;11
MR14;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR341;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR29;CONJUNCTIVE_EXTEND;Test-01;4;12
MR94;CONJUNCTIVE_EXTEND;Test-02;4;11
MR212;CONJUNCTIVE_CONTRACT;Test-05;1;13
MR791;CONJUNCTIVE_EXTEND;Test-15;5;13
MR299;CONJUNCTIVE_EXTEND;Test-06;3;11
MR683;CONJUNCTIVE_EXTEND;Test-13;3;10
MR61;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR462;CONJUNCTIVE_EXTEND;Test-09;6;9
MR435;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR748;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR265;DISJOINT_EXTEND;Test-05;1;1
MR388;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR756;CONJUNCTIVE_CONTRACT;Test-15;5;12
MR476;CONJUNCTIVE_CONTRACT;Test-10;2;14
MR290;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR562;CONJUNCTIVE_EXTEND;Test-11;2;8
MR443;CONJUNCTIVE_CONTRACT;Test-09;5;16
MR932;CONJUNCTIVE_EXTEND;Test-18;4;12
MR564;CONJUNCTIVE_EXTEND;Test-11;4;8
MR17;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR289;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR258;CONJUNCTIVE_EXTEND;Test-05;5;12
MR24;CONJUNCTIVE_EXTEND;Test-01;4;12
MR881;CONJUNCTIVE_EXTEND;Test-17;3;13
MR70;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR279;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR638;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR161;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR97;CONJUNCTIVE_EXTEND;Test-02;4;11
MR773;CONJUNCTIVE_EXTEND;Test-15;3;13
MR25;CONJUNCTIVE_EXTEND;Test-01;4;12
MR1004;CONJUNCTIVE_EXTEND;Test-19;6;16
MR12;CONJUNCTIVE_CONTRACT;Test-01;1;13
MR244;CONJUNCTIVE_EXTEND;Test-05;3;12
MR217;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR169;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR914;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR978;CONJUNCTIVE_CONTRACT;Test-19;4;9
MR605;CONJUNCTIVE_EXTEND;Test-12;2;15
MR471;CONJUNCTIVE_EXTEND;Test-09;4;9
MR1001;CONJUNCTIVE_EXTEND;Test-19;4;16
MR31;CONJUNCTIVE_EXTEND;Test-01;1;12
MR245;CONJUNCTIVE_EXTEND;Test-05;3;12
MR844;CONJUNCTIVE_EXTEND;Test-16;3;11
MR456;CONJUNCTIVE_EXTEND;Test-09;3;9
MR953;CONJUNCTIVE_EXTEND;Test-18;2;12
MR470;CONJUNCTIVE_EXTEND;Test-09;2;9
MR993;CONJUNCTIVE_EXTEND;Test-19;3;16
MR774;CONJUNCTIVE_EXTEND;Test-15;2;13
MR632;COMPLETE_EXTEND;Test-12;4;4
MR102;SHUFFLING_EXTEND;Test-02;4;4
MR999;CONJUNCTIVE_EXTEND;Test-19;2;16
MR713;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR303;CONJUNCTIVE_EXTEND;Test-06;3;11
MR0;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR957;CONJUNCTIVE_CONTRACT;Test-19;5;9
MR608;CONJUNCTIVE_EXTEND;Test-12;1;15
MR234;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR609;CONJUNCTIVE_EXTEND;Test-12;4;15
MR424;CONJUNCTIVE_CONTRACT;Test-09;4;16
MR660;CONJUNCTIVE_EXTEND;Test-13;5;10
MR123;CONJUNCTIVE_CONTRACT;Test-03;3;18
MR172;CONJUNCTIVE_CONTRACT;Test-04;3;14
MR185;CONJUNCTIVE_EXTEND;Test-04;3;11
MR900;SHUFFLING_EXTEND;Test-17;6;6
MR865;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR128;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR229;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR790;CONJUNCTIVE_EXTEND;Test-15;4;13
MR20;CONJUNCTIVE_CONTRACT;Test-01;4;13
MR11;CONJUNCTIVE_CONTRACT;Test-01;6;13
MR51;CONJUNCTIVE_CONTRACT;Test-02;3;14
MR1047;CONJUNCTIVE_EXTEND;Test-20;4;10
MR298;CONJUNCTIVE_EXTEND;Test-06;5;11
MR928;CONJUNCTIVE_EXTEND;Test-18;2;12
MR1053;CONJUNCTIVE_EXTEND;Test-20;4;10
MR661;CONJUNCTIVE_EXTEND;Test-13;3;10
MR502;CONJUNCTIVE_EXTEND;Test-10;2;11
MR47;DISJOINT_EXTEND;Test-01;1;1
MR806;CONJUNCTIVE_CONTRACT;Test-16;6;14
MR2;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR199;CONJUNCTIVE_EXTEND;Test-04;3;11
MR232;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR667;CONJUNCTIVE_EXTEND;Test-13;3;10
MR474;DISJOINT_EXTEND;Test-09;1;1
MR101;CONJUNCTIVE_EXTEND;Test-02;3;11
MR89;CONJUNCTIVE_EXTEND;Test-02;2;11
MR410;CONJUNCTIVE_EXTEND;Test-08;5;11
MR825;CONJUNCTIVE_EXTEND;Test-16;2;11
MR618;CONJUNCTIVE_EXTEND;Test-12;4;15
MR363;CONJUNCTIVE_EXTEND;Test-07;4;12
MR839;CONJUNCTIVE_EXTEND;Test-16;3;11
MR280;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR534;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR647;CONJUNCTIVE_CONTRACT;Test-13;6;15
MR361;CONJUNCTIVE_EXTEND;Test-07;4;12
MR715;CONJUNCTIVE_EXTEND;Test-14;4;9
MR304;CONJUNCTIVE_EXTEND;Test-06;2;11
MR617;CONJUNCTIVE_EXTEND;Test-12;4;15
MR919;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR129;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR858;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR927;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR1026;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR584;CONJUNCTIVE_CONTRACT;Test-12;5;10
MR976;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR396;CONJUNCTIVE_CONTRACT;Test-08;2;14
MR682;CONJUNCTIVE_EXTEND;Test-13;2;10
MR146;CONJUNCTIVE_EXTEND;Test-03;2;7
MR687;DISJOINT_EXTEND;Test-13;1;1
MR988;CONJUNCTIVE_EXTEND;Test-19;3;16
MR382;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR866;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR626;CONJUNCTIVE_EXTEND;Test-12;2;15
MR121;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR466;CONJUNCTIVE_EXTEND;Test-09;4;9
MR767;CONJUNCTIVE_CONTRACT;Test-15;2;12
MR218;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR680;CONJUNCTIVE_EXTEND;Test-13;3;10
MR754;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR305;CONJUNCTIVE_EXTEND;Test-06;2;11
MR537;CONJUNCTIVE_CONTRACT;Test-11;3;17
MR431;CONJUNCTIVE_CONTRACT;Test-09;4;16
MR312;CONJUNCTIVE_EXTEND;Test-06;4;11
MR714;CONJUNCTIVE_CONTRACT;Test-14;2;16
MR798;DISJOINT_EXTEND;Test-15;1;1
MR405;CONJUNCTIVE_EXTEND;Test-08;1;11
MR163;CONJUNCTIVE_CONTRACT;Test-04;1;14
MR966;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR746;CONJUNCTIVE_CONTRACT;Test-15;2;12
MR711;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR454;CONJUNCTIVE_EXTEND;Test-09;3;9
MR884;CONJUNCTIVE_EXTEND;Test-17;5;13
MR859;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR639;CONJUNCTIVE_CONTRACT;Test-13;2;15
MR103;DISJOINT_EXTEND;Test-02;1;1
MR922;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR710;CONJUNCTIVE_CONTRACT;Test-14;1;16
MR479;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR1019;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR651;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR909;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR157;SHUFFLING_EXTEND;Test-03;6;6
MR452;CONJUNCTIVE_EXTEND;Test-09;4;9
MR200;CONJUNCTIVE_EXTEND;Test-04;6;11
MR1045;CONJUNCTIVE_EXTEND;Test-20;3;10
MR425;CONJUNCTIVE_CONTRACT;Test-09;6;15
MR642;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR765;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR437;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR739;CONJUNCTIVE_EXTEND;Test-14;2;9
MR959;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR356;CONJUNCTIVE_EXTEND;Test-07;4;12
MR1032;CONJUNCTIVE_CONTRACT;Test-20;5;15
MR719;CONJUNCTIVE_EXTEND;Test-14;6;9
MR516;CONJUNCTIVE_EXTEND;Test-10;4;11
MR816;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR247;CONJUNCTIVE_EXTEND;Test-05;1;12
MR423;DISJOINT_EXTEND;Test-08;1;1
MR343;CONJUNCTIVE_EXTEND;Test-07;4;12
MR823;CONJUNCTIVE_EXTEND;Test-16;2;11
MR870;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR925;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR581;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR87;CONJUNCTIVE_EXTEND;Test-02;3;11
MR313;CONJUNCTIVE_EXTEND;Test-06;3;11
MR1012;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR569;CONJUNCTIVE_EXTEND;Test-11;3;8
MR155;CONJUNCTIVE_EXTEND;Test-03;3;7
MR26;CONJUNCTIVE_EXTEND;Test-01;6;12
MR745;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR251;CONJUNCTIVE_EXTEND;Test-05;3;12
MR554;CONJUNCTIVE_EXTEND;Test-11;3;8
MR985;CONJUNCTIVE_EXTEND;Test-19;2;16
MR817;CONJUNCTIVE_CONTRACT;Test-16;6;14
MR130;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR650;CONJUNCTIVE_CONTRACT;Test-13;1;15
MR777;CONJUNCTIVE_EXTEND;Test-15;2;13
MR841;CONJUNCTIVE_EXTEND;Test-16;5;11
MR915;CONJUNCTIVE_CONTRACT;Test-18;6;13
MR573;CONJUNCTIVE_EXTEND;Test-11;3;8
MR441;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR125;CONJUNCTIVE_CONTRACT;Test-03;2;18
MR640;CONJUNCTIVE_CONTRACT;Test-13;5;15
MR327;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR491;CONJUNCTIVE_CONTRACT;Test-10;1;14
MR287;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR907;CONJUNCTIVE_CONTRACT;Test-18;4;13
MR42;CONJUNCTIVE_EXTEND;Test-01;3;12
MR68;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR111;CONJUNCTIVE_CONTRACT;Test-03;3;18
MR615;CONJUNCTIVE_EXTEND;Test-12;2;15
MR863;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR202;CONJUNCTIVE_EXTEND;Test-04;4;11
MR621;CONJUNCTIVE_EXTEND;Test-12;2;15
MR193;CONJUNCTIVE_EXTEND;Test-04;3;11
MR337;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR278;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR1030;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR448;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR275;CONJUNCTIVE_CONTRACT;Test-06;2;14
MR751;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR48;DISJOINT_EXTEND;Test-01;1;1
MR772;CONJUNCTIVE_EXTEND;Test-15;4;13
MR560;CONJUNCTIVE_EXTEND;Test-11;3;8
MR259;CONJUNCTIVE_EXTEND;Test-05;4;12
MR705;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR785;CONJUNCTIVE_EXTEND;Test-15;3;13
MR445;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR113;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR446;CONJUNCTIVE_CONTRACT;Test-09;3;16
MR449;CONJUNCTIVE_EXTEND;Test-09;4;9
MR789;CONJUNCTIVE_EXTEND;Test-15;6;13
MR255;CONJUNCTIVE_EXTEND;Test-05;2;12
MR997;CONJUNCTIVE_EXTEND;Test-19;2;16
MR463;CONJUNCTIVE_EXTEND;Test-09;3;9
MR301;CONJUNCTIVE_EXTEND;Test-06;4;11
MR215;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR438;CONJUNCTIVE_CONTRACT;Test-09;2;16
MR205;CONJUNCTIVE_EXTEND;Test-04;2;11
MR673;CONJUNCTIVE_EXTEND;Test-13;2;10
MR350;CONJUNCTIVE_EXTEND;Test-07;4;12
MR676;CONJUNCTIVE_EXTEND;Test-13;2;10
MR243;CONJUNCTIVE_EXTEND;Test-05;3;12
MR862;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR829;CONJUNCTIVE_EXTEND;Test-16;3;11
MR416;CONJUNCTIVE_EXTEND;Test-08;2;11
MR283;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR706;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR977;CONJUNCTIVE_CONTRACT;Test-19;3;9
MR135;CONJUNCTIVE_EXTEND;Test-03;3;7
MR35;CONJUNCTIVE_EXTEND;Test-01;4;12
MR814;CONJUNCTIVE_CONTRACT;Test-16;6;14
MR276;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR23;CONJUNCTIVE_CONTRACT;Test-01;2;13
MR207;CONJUNCTIVE_EXTEND;Test-04;2;11
MR589;CONJUNCTIVE_CONTRACT;Test-12;3;10
