MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR47;COMPLETE_EXTEND;Test-03;4;2;2;[delivery, customer, from, order];[new_client:yes];[new_client:no];[];[];[];[]
MR255;DISJOINT_EXTEND;Test-16;9;1;1;[id, new_client:yes, delivery, customer, total, payment, status, to, order];[new_client:no];[];[];[];[];[]
MR123;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[customer, from, reference];[to];[total];[];[];[]
MR179;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, total];[new_client, to];[];[];[];[]
MR252;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[reference];[from];[];[];[];[]
MR229;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[id, reference];[status];[];[];[];[]
MR129;CONJUNCTIVE_CONTRACT;Test-09;8;1;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, id, reference, status, total];[];[];[];[];[]
MR206;SHUFFLING_CONTRACT;Test-13;7;1;1;[id, reference, new_client, customer, total, status, order];[order];[];[];[];[];[]
MR42;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[new_client, reference, total];[id, status, to];[];[];[];[]
MR191;DISJOINT_EXTEND;Test-12;8;1;1;[id, new_client:no, customer, total, payment, from, to, order];[new_client:yes];[];[];[];[];[]
MR46;SHUFFLING_EXTEND;Test-03;4;5;5;[delivery, customer, from, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR182;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[new_client, total];[from, id];[customer, to];[];[];[]
MR60;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[delivery, from, new_client];[customer];[reference];[];[];[]
MR188;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[delivery];[reference];[status];[];[];[]
MR52;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[id, total, status, to, order];[to];[id, total];[status];[];[];[]
MR11;CONJUNCTIVE_EXTEND;Test-01;7;3;4;[id, reference, new_client, total, payment, status, order];[from];[customer, delivery];[to];[];[];[]
MR76;SHUFFLING_EXTEND;Test-05;9;6;6;[reference, new_client, delivery, customer, payment, status, from, to, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR71;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, new_client];[delivery, status, to];[from, reference];[];[];[]
MR39;CONJUNCTIVE_EXTEND;Test-03;4;4;6;[delivery, customer, from, order];[id, new_client];[reference];[status];[to, total];[];[]
MR173;SHUFFLING_EXTEND;Test-11;9;5;5;[id, reference, new_client, delivery, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR213;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[status, to];[delivery];[reference];[];[];[]
MR243;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[delivery, id, status, to, total];[customer, new_client];[];[];[];[]
MR136;CONJUNCTIVE_CONTRACT;Test-09;8;4;6;[id, reference, delivery, customer, total, payment, status, order];[reference, status];[customer];[delivery, id];[total];[];[]
MR194;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[customer, new_client, status, total];[id];[reference];[];[];[]
MR148;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[reference];[customer, delivery, status, total];[];[];[];[]
MR190;SHUFFLING_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[];[];[]
MR183;CONJUNCTIVE_EXTEND;Test-12;8;1;3;[id, new_client, customer, total, payment, from, to, order];[delivery, reference, status];[];[];[];[];[]
MR68;CONJUNCTIVE_CONTRACT;Test-05;9;4;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[from];[customer];[delivery, new_client, reference, status];[to];[];[]
MR217;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, id, new_client];[total];[];[];[];[]
MR45;SHUFFLING_CONTRACT;Test-03;4;1;1;[delivery, customer, from, order];[order];[];[];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, new_client, reference, total];[status];[];[];[];[]
MR139;CONJUNCTIVE_EXTEND;Test-09;8;3;3;[id, reference, delivery, customer, total, payment, status, order];[from];[to];[new_client];[];[];[]
MR24;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, reference, status, total];[to];[];[];[];[]
MR135;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[delivery, status];[customer, id, reference, total];[];[];[];[]
MR50;CONJUNCTIVE_CONTRACT;Test-04;5;1;4;[id, total, status, to, order];[id, status, to, total];[];[];[];[];[]
MR258;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[delivery, reference];[total];[];[];[];[]
MR48;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, status, to];[total];[];[];[];[]
MR27;SHUFFLING_CONTRACT;Test-02;11;1;1;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[order];[];[];[];[];[]
MR165;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[id, new_client];[from, to];[delivery, reference, status];[];[];[]
MR231;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[delivery, from, new_client, to, total];[customer];[];[];[];[]
MR75;SHUFFLING_CONTRACT;Test-05;9;1;1;[reference, new_client, delivery, customer, payment, status, from, to, order];[order];[];[];[];[];[]
MR101;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, status];[to];[];[];[];[]
MR85;CONJUNCTIVE_CONTRACT;Test-06;9;4;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, reference];[total];[new_client];[status, to];[];[]
MR211;CONJUNCTIVE_CONTRACT;Test-14;5;3;4;[reference, delivery, status, to, order];[reference];[status];[delivery, to];[];[];[]
MR187;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[reference, status];[delivery];[];[];[];[]
MR181;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[new_client];[customer, from, id, to, total];[];[];[];[]
MR248;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[new_client, total];[customer, id, status, to];[delivery];[];[];[]
MR264;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[customer, id, status];[from, to];[new_client];[];[];[]
MR61;SHUFFLING_CONTRACT;Test-04;5;1;1;[id, total, status, to, order];[order];[];[];[];[];[]
MR232;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[new_client, to];[customer, delivery, from, total];[];[];[];[]
MR145;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[delivery, reference, status, total];[customer];[];[];[];[]
MR156;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[new_client];[from, id];[to];[];[];[]
MR184;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[status];[delivery, reference];[];[];[];[]
MR223;SHUFFLING_EXTEND;Test-14;5;4;4;[reference, delivery, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR200;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[status];[customer, reference];[id, new_client, total];[];[];[]
MR170;CONJUNCTIVE_EXTEND;Test-11;9;1;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer, total];[];[];[];[];[]
MR202;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[delivery, to];[from];[];[];[];[]
MR1;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, new_client, status, total];[reference];[];[];[];[]
MR35;CONJUNCTIVE_CONTRACT;Test-03;4;3;3;[delivery, customer, from, order];[customer];[from];[delivery];[];[];[]
MR143;COMPLETE_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR81;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[from, new_client, reference, to];[customer, total];[status];[];[];[]
MR228;CONJUNCTIVE_CONTRACT;Test-15;5;3;3;[id, reference, payment, status, order];[status];[id];[reference];[];[];[]
MR65;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[from, new_client];[customer, reference, status];[delivery, to];[];[];[]
MR198;CONJUNCTIVE_CONTRACT;Test-13;7;1;6;[id, reference, new_client, customer, total, status, order];[customer, id, new_client, reference, status, total];[];[];[];[];[]
MR168;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[from, id, new_client, status, to];[delivery];[reference];[];[];[]
MR127;SHUFFLING_EXTEND;Test-08;5;3;3;[id, new_client, delivery, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR147;CONJUNCTIVE_CONTRACT;Test-10;7;4;5;[reference, delivery, customer, total, payment, status, order];[status];[customer, delivery];[reference];[total];[];[]
MR33;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer];[delivery, from];[];[];[];[]
MR66;CONJUNCTIVE_CONTRACT;Test-05;9;1;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, new_client, reference, status, to];[];[];[];[];[]
MR17;SHUFFLING_EXTEND;Test-01;7;6;6;[id, reference, new_client, total, payment, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[order:delivery ascending];[order:delivery descending];[order:customer ascending]
MR254;SHUFFLING_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR43;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, reference, total];[id, to];[status];[];[];[]
MR192;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[id, new_client, reference, status];[customer, total];[];[];[];[]
MR172;SHUFFLING_CONTRACT;Test-11;9;1;1;[id, reference, new_client, delivery, payment, status, from, to, order];[order];[];[];[];[];[]
MR234;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[customer, delivery, to, total];[new_client];[from];[];[];[]
MR70;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[delivery, from, reference, status, to];[customer];[new_client];[];[];[]
MR269;COMPLETE_EXTEND;Test-17;5;2;2;[reference, delivery, total, payment, order];[new_client:yes];[new_client:no];[];[];[];[]
MR150;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[to];[id, new_client];[from];[];[];[]
MR163;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, status];[id, new_client, reference, to];[];[];[];[]
MR5;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id];[new_client, reference, status, total];[];[];[];[]
MR104;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[from];[status, to];[];[];[];[]
MR119;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[customer, to, total];[reference];[from];[];[];[]
MR105;CONJUNCTIVE_EXTEND;Test-07;8;1;3;[id, reference, new_client, delivery, customer, total, payment, order];[from, status, to];[];[];[];[];[]
MR113;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[delivery, id, status];[new_client];[];[];[];[]
MR97;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, new_client, reference, total];[id];[];[];[];[]
MR67;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, new_client, status];[to];[reference];[];[];[]
MR154;CONJUNCTIVE_EXTEND;Test-10;7;2;4;[reference, delivery, customer, total, payment, status, order];[id, new_client, to];[from];[];[];[];[]
MR79;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, new_client, reference, status, total];[to];[];[];[];[]
MR108;SHUFFLING_CONTRACT;Test-07;8;1;1;[id, reference, new_client, delivery, customer, total, payment, order];[order];[];[];[];[];[]
MR271;CONJUNCTIVE_CONTRACT;Test-18;10;1;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, reference, status, to, total];[];[];[];[];[]
MR274;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, reference, status, to];[total];[];[];[];[]
MR103;CONJUNCTIVE_EXTEND;Test-07;8;3;3;[id, reference, new_client, delivery, customer, total, payment, order];[to];[status];[from];[];[];[]
MR169;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[total];[customer];[];[];[];[]
MR63;COMPLETE_EXTEND;Test-04;5;2;2;[id, total, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR259;CONJUNCTIVE_CONTRACT;Test-17;5;1;3;[reference, delivery, total, payment, order];[delivery, reference, total];[];[];[];[];[]
MR251;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from];[reference];[];[];[];[]
MR89;SHUFFLING_CONTRACT;Test-06;9;1;1;[reference, new_client, customer, total, payment, status, from, to, order];[order];[];[];[];[];[]
MR209;CONJUNCTIVE_CONTRACT;Test-14;5;1;4;[reference, delivery, status, to, order];[delivery, reference, status, to];[];[];[];[];[]
MR51;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[id, total, status, to, order];[status, to];[total];[id];[];[];[]
MR160;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[reference, status];[from, id, to];[delivery, new_client];[];[];[]
MR31;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[from];[customer, delivery];[];[];[];[]
MR49;CONJUNCTIVE_CONTRACT;Test-04;5;3;4;[id, total, status, to, order];[status];[id];[to, total];[];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-07;8;4;6;[id, reference, new_client, delivery, customer, total, payment, order];[new_client];[reference, total];[customer, delivery];[id];[];[]
MR62;SHUFFLING_EXTEND;Test-04;5;5;5;[id, total, status, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[]
MR40;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[reference];[new_client, status, to];[id, total];[];[];[]
MR224;COMPLETE_EXTEND;Test-14;5;2;2;[reference, delivery, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR114;CONJUNCTIVE_CONTRACT;Test-08;5;4;4;[id, new_client, delivery, status, order];[status];[new_client];[delivery];[id];[];[]
MR158;SHUFFLING_EXTEND;Test-10;7;1;1;[reference, delivery, customer, total, payment, status, order:delivery ascending];[order:id ascending];[];[];[];[];[]
MR118;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer];[from, reference, to, total];[];[];[];[]
MR216;CONJUNCTIVE_EXTEND;Test-14;5;3;5;[reference, delivery, status, to, order];[customer, id, total];[new_client];[from];[];[];[]
MR155;CONJUNCTIVE_EXTEND;Test-10;7;3;4;[reference, delivery, customer, total, payment, status, order];[to];[new_client];[from, id];[];[];[]
MR263;CONJUNCTIVE_EXTEND;Test-17;5;1;6;[reference, delivery, total, payment, order];[customer, from, id, new_client, status, to];[];[];[];[];[]
MR84;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, to, total];[status];[from, new_client, reference];[];[];[]
MR25;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, reference];[status, total];[to];[];[];[]
MR131;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[customer, id, reference, total];[delivery, status];[];[];[];[]
MR34;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[delivery, from];[customer];[];[];[];[]
MR30;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[customer, from];[delivery];[];[];[];[]
MR56;CONJUNCTIVE_EXTEND;Test-04;5;1;5;[id, total, status, to, order];[customer, delivery, from, new_client, reference];[];[];[];[];[]
MR82;CONJUNCTIVE_CONTRACT;Test-06;9;4;7;[reference, new_client, customer, total, payment, status, from, to, order];[reference, total];[from, new_client, status];[customer];[to];[];[]
MR98;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, new_client];[reference];[total];[];[];[]
MR212;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[delivery];[reference, status, to];[];[];[];[]
MR22;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[delivery, status];[customer, from, id, new_client, reference, to, total];[];[];[];[]
MR88;CONJUNCTIVE_EXTEND;Test-06;9;1;2;[reference, new_client, customer, total, payment, status, from, to, order];[delivery, id];[];[];[];[];[]
MR29;DISJOINT_EXTEND;Test-02;11;1;1;[id, reference, new_client:no, delivery, customer, total, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR215;CONJUNCTIVE_EXTEND;Test-14;5;4;5;[reference, delivery, status, to, order];[new_client];[from, id];[total];[customer];[];[]
MR36;CONJUNCTIVE_EXTEND;Test-03;4;4;6;[delivery, customer, from, order];[reference, total];[id];[status, to];[new_client];[];[]
MR277;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[delivery, id, reference];[new_client, status, to];[customer, total];[];[];[]
MR185;CONJUNCTIVE_EXTEND;Test-12;8;2;3;[id, new_client, customer, total, payment, from, to, order];[delivery, reference];[status];[];[];[];[]
MR214;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, id];[from, new_client, total];[];[];[];[]
MR19;CONJUNCTIVE_CONTRACT;Test-02;11;3;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[delivery, from, id, status, to];[customer, reference, total];[new_client];[];[];[]
MR133;CONJUNCTIVE_CONTRACT;Test-09;8;5;6;[id, reference, delivery, customer, total, payment, status, order];[status];[id, reference];[total];[delivery];[customer];[]
MR4;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[reference, status, total];[id, new_client];[];[];[];[]
MR272;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, new_client, status];[id, reference, total];[delivery, to];[];[];[]
MR23;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, new_client, to, total];[reference, status];[];[];[];[]
MR95;CONJUNCTIVE_CONTRACT;Test-07;8;3;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, total];[reference];[new_client];[];[];[]
MR26;CONJUNCTIVE_CONTRACT;Test-02;11;4;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[status, to];[customer];[delivery, new_client, total];[from, id, reference];[];[]
MR273;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, reference, status];[new_client, total];[to];[];[];[]
MR0;CONJUNCTIVE_CONTRACT;Test-01;7;3;5;[id, reference, new_client, total, payment, status, order];[id, status];[reference, total];[new_client];[];[];[]
MR246;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[delivery];[customer, status];[id, new_client, to, total];[];[];[]
MR91;DISJOINT_EXTEND;Test-06;9;1;1;[reference, new_client:no, customer, total, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR13;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[to];[customer, delivery, from];[];[];[];[]
MR219;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer, from, new_client, total];[id];[];[];[];[]
MR230;CONJUNCTIVE_EXTEND;Test-15;5;3;6;[id, reference, payment, status, order];[delivery, from, new_client, total];[customer];[to];[];[];[]
MR16;SHUFFLING_CONTRACT;Test-01;7;1;1;[id, reference, new_client, total, payment, status, order];[order];[];[];[];[];[]
MR260;CONJUNCTIVE_CONTRACT;Test-17;5;3;3;[reference, delivery, total, payment, order];[reference];[total];[delivery];[];[];[]
MR120;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[to, total];[from, reference];[customer];[];[];[]
MR28;SHUFFLING_EXTEND;Test-02;11;1;1;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[];[];[];[];[]
MR74;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[id];[total];[];[];[];[]
MR72;CONJUNCTIVE_EXTEND;Test-05;9;1;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[id, total];[];[];[];[];[]
MR18;DISJOINT_EXTEND;Test-01;7;1;1;[id, reference, new_client:yes, total, payment, status, order];[new_client:no];[];[];[];[];[]
MR250;CONJUNCTIVE_EXTEND;Test-16;9;1;2;[id, new_client, delivery, customer, total, payment, status, to, order];[from, reference];[];[];[];[];[]
MR199;CONJUNCTIVE_CONTRACT;Test-13;7;5;6;[id, reference, new_client, customer, total, status, order];[new_client, status];[total];[reference];[customer];[id];[]
MR32;CONJUNCTIVE_CONTRACT;Test-03;4;3;3;[delivery, customer, from, order];[customer];[delivery];[from];[];[];[]
MR176;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, to, total];[new_client];[id];[];[];[]
MR207;SHUFFLING_EXTEND;Test-13;7;4;4;[id, reference, new_client, customer, total, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[];[]
MR240;COMPLETE_EXTEND;Test-15;5;2;2;[id, reference, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR203;CONJUNCTIVE_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order];[to];[delivery];[from];[];[];[]
MR141;SHUFFLING_CONTRACT;Test-09;8;1;1;[id, reference, delivery, customer, total, payment, status, order];[order];[];[];[];[];[]
