MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR162;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[total];[customer];[];[];[];[]
MR25;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, from, id, new_client, reference, status, to, total];[delivery];[];[];[];[]
MR42;COMPLETE_EXTEND;Test-03;4;2;2;[delivery, customer, from, order];[new_client:yes];[new_client:no];[];[];[];[]
MR137;COMPLETE_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order];[new_client:yes];[new_client:no];[];[];[];[]
MR41;SHUFFLING_EXTEND;Test-03;4;1;1;[delivery, customer, from, order:delivery ascending];[order:id ascending];[];[];[];[];[]
MR136;SHUFFLING_EXTEND;Test-09;8;2;2;[id, reference, delivery, customer, total, payment, status, order:id descending];[order:id ascending];[order:reference ascending];[];[];[];[]
MR254;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[new_client, to];[customer, from, id, status];[];[];[];[]
MR69;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, reference, status, to];[new_client];[];[];[];[]
MR37;CONJUNCTIVE_EXTEND;Test-03;4;4;6;[delivery, customer, from, order];[new_client];[total];[status];[id, reference, to];[];[]
MR39;CONJUNCTIVE_EXTEND;Test-03;4;4;6;[delivery, customer, from, order];[status];[id, new_client, reference];[to];[total];[];[]
MR8;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[customer, delivery, from];[to];[];[];[];[]
MR201;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[customer];[from, id, new_client, total];[];[];[];[]
MR191;SHUFFLING_CONTRACT;Test-13;7;1;1;[id, reference, new_client, customer, total, status, order];[order];[];[];[];[];[]
MR12;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[delivery, to];[customer, from];[];[];[];[]
MR163;SHUFFLING_CONTRACT;Test-11;9;1;1;[id, reference, new_client, delivery, payment, status, from, to, order];[order];[];[];[];[];[]
MR20;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, new_client, reference, to, total];[id, status];[];[];[];[]
MR174;CONJUNCTIVE_EXTEND;Test-12;8;3;3;[id, new_client, customer, total, payment, from, to, order];[status];[delivery];[reference];[];[];[]
MR34;CONJUNCTIVE_EXTEND;Test-03;4;4;6;[delivery, customer, from, order];[id, status];[new_client, to];[total];[reference];[];[]
MR128;CONJUNCTIVE_CONTRACT;Test-09;8;1;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery, id, reference, status, total];[];[];[];[];[]
MR26;SHUFFLING_CONTRACT;Test-02;11;1;1;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[order];[];[];[];[];[]
MR197;CONJUNCTIVE_CONTRACT;Test-14;5;1;4;[reference, delivery, status, to, order];[delivery, reference, status, to];[];[];[];[];[]
MR182;CONJUNCTIVE_CONTRACT;Test-13;7;3;6;[id, reference, new_client, customer, total, status, order];[total];[customer, id, new_client, reference];[status];[];[];[]
MR208;CONJUNCTIVE_EXTEND;Test-14;5;3;5;[reference, delivery, status, to, order];[from, id, new_client];[customer];[total];[];[];[]
MR2;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[status, total];[id, new_client, reference];[];[];[];[]
MR158;CONJUNCTIVE_CONTRACT;Test-11;9;4;7;[id, reference, new_client, delivery, payment, status, from, to, order];[from, id, status];[new_client, to];[reference];[delivery];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-07;8;4;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, reference, total];[id];[new_client];[delivery];[];[]
MR259;CONJUNCTIVE_CONTRACT;Test-18;10;4;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, id, new_client];[status, total];[reference, to];[delivery];[];[]
MR50;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[status, to, total];[id];[];[];[];[]
MR211;COMPLETE_EXTEND;Test-14;5;2;2;[reference, delivery, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR166;CONJUNCTIVE_CONTRACT;Test-12;8;1;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, id, new_client, to, total];[];[];[];[];[]
MR135;SHUFFLING_CONTRACT;Test-09;8;1;1;[id, reference, delivery, customer, total, payment, status, order];[order];[];[];[];[];[]
MR87;CONJUNCTIVE_EXTEND;Test-06;9;1;2;[reference, new_client, customer, total, payment, status, from, to, order];[delivery, id];[];[];[];[];[]
MR263;CONJUNCTIVE_CONTRACT;Test-18;10;3;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, new_client, reference, total];[to];[id, status];[];[];[]
MR151;SHUFFLING_EXTEND;Test-10;7;2;2;[reference, delivery, customer, total, payment, status, order:delivery ascending];[order:id ascending];[order:id descending];[];[];[];[]
MR223;SHUFFLING_CONTRACT;Test-15;5;1;1;[id, reference, payment, status, order];[order];[];[];[];[];[]
MR129;CONJUNCTIVE_CONTRACT;Test-09;8;3;6;[id, reference, delivery, customer, total, payment, status, order];[customer, delivery];[id, total];[reference, status];[];[];[]
MR100;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[status];[from, to];[];[];[];[]
MR73;CONJUNCTIVE_EXTEND;Test-05;9;2;2;[reference, new_client, delivery, customer, payment, status, from, to, order];[total];[id];[];[];[];[]
MR110;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[new_client, status];[delivery, id];[];[];[];[]
MR133;CONJUNCTIVE_EXTEND;Test-09;8;3;3;[id, reference, delivery, customer, total, payment, status, order];[from];[new_client];[to];[];[];[]
MR83;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, reference, status];[new_client, to, total];[];[];[];[]
MR36;CONJUNCTIVE_EXTEND;Test-03;4;2;6;[delivery, customer, from, order];[id, new_client, to, total];[reference, status];[];[];[];[]
MR141;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, reference, status, total];[delivery];[];[];[];[]
MR262;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, new_client, reference, status, to, total];[id];[];[];[];[]
MR256;SHUFFLING_CONTRACT;Test-17;5;1;1;[reference, delivery, total, payment, order];[order];[];[];[];[];[]
MR132;CONJUNCTIVE_EXTEND;Test-09;8;1;3;[id, reference, delivery, customer, total, payment, status, order];[from, new_client, to];[];[];[];[];[]
MR222;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[to];[customer, delivery, from, new_client, total];[];[];[];[]
MR192;SHUFFLING_EXTEND;Test-13;7;3;3;[id, reference, new_client, customer, total, status, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[];[];[]
MR175;SHUFFLING_CONTRACT;Test-12;8;1;1;[id, new_client, customer, total, payment, from, to, order];[order];[];[];[];[];[]
MR260;CONJUNCTIVE_CONTRACT;Test-18;10;1;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, reference, status, to, total];[];[];[];[];[]
MR226;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, new_client, status, to, total];[id];[];[];[];[]
MR145;CONJUNCTIVE_EXTEND;Test-10;7;2;4;[reference, delivery, customer, total, payment, status, order];[from, id];[new_client, to];[];[];[];[]
MR253;CONJUNCTIVE_EXTEND;Test-17;5;2;6;[reference, delivery, total, payment, order];[customer, status];[from, id, new_client, to];[];[];[];[]
MR5;CONJUNCTIVE_EXTEND;Test-01;7;3;4;[id, reference, new_client, total, payment, status, order];[delivery];[customer, to];[from];[];[];[]
MR108;CONJUNCTIVE_CONTRACT;Test-08;5;4;4;[id, new_client, delivery, status, order];[status];[new_client];[delivery];[id];[];[]
MR97;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, id, reference];[new_client, total];[];[];[];[]
MR169;CONJUNCTIVE_CONTRACT;Test-12;8;2;6;[id, new_client, customer, total, payment, from, to, order];[customer, from, new_client, to, total];[id];[];[];[];[]
MR124;DISJOINT_EXTEND;Test-08;5;1;1;[id, new_client:no, delivery, status, order];[new_client:yes];[];[];[];[];[]
MR122;SHUFFLING_CONTRACT;Test-08;5;1;1;[id, new_client, delivery, status, order];[order];[];[];[];[];[]
MR214;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[id, reference];[status];[];[];[];[]
MR159;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[from, id, new_client, to];[delivery];[reference, status];[];[];[]
MR240;DISJOINT_EXTEND;Test-16;9;1;1;[id, new_client:yes, delivery, customer, total, payment, status, to, order];[new_client:no];[];[];[];[];[]
MR96;CONJUNCTIVE_CONTRACT;Test-07;8;2;6;[id, reference, new_client, delivery, customer, total, payment, order];[customer, delivery, reference, total];[id, new_client];[];[];[];[]
MR218;CONJUNCTIVE_EXTEND;Test-15;5;2;6;[id, reference, payment, status, order];[from, new_client, total];[customer, delivery, to];[];[];[];[]
MR104;SHUFFLING_EXTEND;Test-07;8;1;1;[id, reference, new_client, delivery, customer, total, payment, order:id descending];[order:id ascending];[];[];[];[];[]
MR56;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[customer, new_client, reference];[delivery];[from];[];[];[]
MR90;SHUFFLING_EXTEND;Test-06;9;3;3;[reference, new_client, customer, total, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[];[];[]
MR206;CONJUNCTIVE_EXTEND;Test-14;5;5;5;[reference, delivery, status, to, order];[from];[total];[id];[customer];[new_client];[]
MR185;CONJUNCTIVE_CONTRACT;Test-13;7;4;6;[id, reference, new_client, customer, total, status, order];[status];[customer, id];[reference];[new_client, total];[];[]
MR70;CONJUNCTIVE_CONTRACT;Test-05;9;3;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, new_client, status];[from, to];[reference];[];[];[]
MR64;CONJUNCTIVE_CONTRACT;Test-05;9;1;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, delivery, from, new_client, reference, status, to];[];[];[];[];[]
MR180;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[reference, status, total];[customer, id, new_client];[];[];[];[]
MR101;CONJUNCTIVE_EXTEND;Test-07;8;2;3;[id, reference, new_client, delivery, customer, total, payment, order];[status, to];[from];[];[];[];[]
MR164;SHUFFLING_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[];[];[];[]
MR168;CONJUNCTIVE_CONTRACT;Test-12;8;3;6;[id, new_client, customer, total, payment, from, to, order];[customer, from];[id];[new_client, to, total];[];[];[]
MR176;SHUFFLING_EXTEND;Test-12;8;6;6;[id, new_client, customer, total, payment, from, to, order:delivery ascending];[order:id ascending];[order:id descending];[order:reference ascending];[order:reference descending];[order:delivery descending];[order:customer ascending]
MR22;CONJUNCTIVE_CONTRACT;Test-02;11;2;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, delivery, from, id, reference, total];[new_client, status, to];[];[];[];[]
MR58;CONJUNCTIVE_EXTEND;Test-04;5;2;5;[id, total, status, to, order];[customer];[delivery, from, new_client, reference];[];[];[];[]
MR123;SHUFFLING_EXTEND;Test-08;5;3;3;[id, new_client, delivery, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR265;CONJUNCTIVE_CONTRACT;Test-18;10;2;8;[id, reference, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, reference, status, to];[total];[];[];[];[]
MR32;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[new_client, status, to];[reference, total];[id];[];[];[]
MR233;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[id, total];[delivery, to];[customer, new_client, status];[];[];[]
MR160;CONJUNCTIVE_EXTEND;Test-11;9;2;2;[id, reference, new_client, delivery, payment, status, from, to, order];[customer];[total];[];[];[];[]
MR215;CONJUNCTIVE_CONTRACT;Test-15;5;2;3;[id, reference, payment, status, order];[id, status];[reference];[];[];[];[]
MR150;SHUFFLING_CONTRACT;Test-10;7;1;1;[reference, delivery, customer, total, payment, status, order];[order];[];[];[];[];[]
MR51;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[delivery, from, reference];[new_client];[customer];[];[];[]
MR16;DISJOINT_EXTEND;Test-01;7;1;1;[id, reference, new_client:yes, total, payment, status, order];[new_client:no];[];[];[];[];[]
MR186;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[to];[delivery, from];[];[];[];[]
MR213;CONJUNCTIVE_CONTRACT;Test-15;5;3;3;[id, reference, payment, status, order];[reference];[id];[status];[];[];[]
MR196;CONJUNCTIVE_CONTRACT;Test-14;5;2;4;[reference, delivery, status, to, order];[reference, to];[delivery, status];[];[];[];[]
MR78;CONJUNCTIVE_CONTRACT;Test-06;9;2;7;[reference, new_client, customer, total, payment, status, from, to, order];[customer, from, new_client, reference, status, to];[total];[];[];[];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;7;2;5;[id, reference, new_client, total, payment, status, order];[id, new_client];[reference, status, total];[];[];[];[]
MR184;CONJUNCTIVE_CONTRACT;Test-13;7;4;6;[id, reference, new_client, customer, total, status, order];[customer, id];[reference, status];[new_client];[total];[];[]
MR10;CONJUNCTIVE_EXTEND;Test-01;7;2;4;[id, reference, new_client, total, payment, status, order];[delivery, from, to];[customer];[];[];[];[]
MR47;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, status];[to, total];[];[];[];[]
MR114;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, from, total];[reference, to];[];[];[];[]
MR127;CONJUNCTIVE_CONTRACT;Test-09;8;4;6;[id, reference, delivery, customer, total, payment, status, order];[reference];[delivery, total];[customer, status];[id];[];[]
MR269;DISJOINT_EXTEND;Test-18;10;1;1;[id, reference, new_client:no, delivery, customer, total, payment, status, to, order];[new_client:yes];[];[];[];[];[]
MR154;CONJUNCTIVE_CONTRACT;Test-11;9;3;7;[id, reference, new_client, delivery, payment, status, from, to, order];[reference, to];[from, id, new_client, status];[delivery];[];[];[]
MR109;CONJUNCTIVE_CONTRACT;Test-08;5;2;4;[id, new_client, delivery, status, order];[delivery, new_client, status];[id];[];[];[];[]
MR235;CONJUNCTIVE_EXTEND;Test-16;9;2;2;[id, new_client, delivery, customer, total, payment, status, to, order];[reference];[from];[];[];[];[]
MR35;CONJUNCTIVE_EXTEND;Test-03;4;3;6;[delivery, customer, from, order];[status];[new_client, reference, total];[id, to];[];[];[]
MR23;CONJUNCTIVE_CONTRACT;Test-02;11;5;9;[id, reference, new_client, delivery, customer, total, payment, status, from, to, order];[customer, status, to];[new_client];[delivery, id];[from, total];[reference];[]
MR232;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status, total];[to];[];[];[];[]
MR205;CONJUNCTIVE_EXTEND;Test-14;5;2;5;[reference, delivery, status, to, order];[from, total];[customer, id, new_client];[];[];[];[]
MR229;CONJUNCTIVE_CONTRACT;Test-16;9;3;7;[id, new_client, delivery, customer, total, payment, status, to, order];[id];[status, to, total];[customer, delivery, new_client];[];[];[]
MR54;CONJUNCTIVE_EXTEND;Test-04;5;1;5;[id, total, status, to, order];[customer, delivery, from, new_client, reference];[];[];[];[];[]
MR86;CONJUNCTIVE_EXTEND;Test-06;9;2;2;[reference, new_client, customer, total, payment, status, from, to, order];[id];[delivery];[];[];[];[]
MR165;DISJOINT_EXTEND;Test-11;9;1;1;[id, reference, new_client:no, delivery, payment, status, from, to, order];[new_client:yes];[];[];[];[];[]
MR46;CONJUNCTIVE_CONTRACT;Test-04;5;2;4;[id, total, status, to, order];[id, status, to];[total];[];[];[];[]
MR153;CONJUNCTIVE_CONTRACT;Test-11;9;2;7;[id, reference, new_client, delivery, payment, status, from, to, order];[delivery, from, id, new_client, reference, status];[to];[];[];[];[]
MR15;SHUFFLING_EXTEND;Test-01;7;3;3;[id, reference, new_client, total, payment, status, order:id descending];[order:id ascending];[order:reference ascending];[order:reference descending];[];[];[]
MR255;CONJUNCTIVE_EXTEND;Test-17;5;3;6;[reference, delivery, total, payment, order];[from, id, new_client, status];[to];[customer];[];[];[]
MR245;CONJUNCTIVE_CONTRACT;Test-17;5;2;3;[reference, delivery, total, payment, order];[reference];[delivery, total];[];[];[];[]
MR116;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[customer, from, reference, to];[total];[];[];[];[]
MR131;CONJUNCTIVE_CONTRACT;Test-09;8;2;6;[id, reference, delivery, customer, total, payment, status, order];[id];[customer, delivery, reference, status, total];[];[];[];[]
MR67;CONJUNCTIVE_CONTRACT;Test-05;9;2;7;[reference, new_client, delivery, customer, payment, status, from, to, order];[customer, from, new_client, reference, to];[delivery, status];[];[];[];[]
MR190;CONJUNCTIVE_EXTEND;Test-13;7;2;3;[id, reference, new_client, customer, total, status, order];[delivery, to];[from];[];[];[];[]
MR85;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[from, status];[customer, new_client, reference, to];[total];[];[];[]
MR230;CONJUNCTIVE_CONTRACT;Test-16;9;1;7;[id, new_client, delivery, customer, total, payment, status, to, order];[customer, delivery, id, new_client, status, to, total];[];[];[];[];[]
MR170;CONJUNCTIVE_CONTRACT;Test-12;8;4;6;[id, new_client, customer, total, payment, from, to, order];[from, id, to];[total];[new_client];[customer];[];[]
MR118;CONJUNCTIVE_EXTEND;Test-08;5;2;5;[id, new_client, delivery, status, order];[from, reference, to, total];[customer];[];[];[];[]
MR142;CONJUNCTIVE_CONTRACT;Test-10;7;2;5;[reference, delivery, customer, total, payment, status, order];[customer, total];[delivery, reference, status];[];[];[];[]
MR139;CONJUNCTIVE_CONTRACT;Test-10;7;1;5;[reference, delivery, customer, total, payment, status, order];[customer, delivery, reference, status, total];[];[];[];[];[]
MR79;CONJUNCTIVE_CONTRACT;Test-06;9;3;7;[reference, new_client, customer, total, payment, status, from, to, order];[from, status, total];[customer, new_client, reference];[to];[];[];[]
MR59;CONJUNCTIVE_EXTEND;Test-04;5;3;5;[id, total, status, to, order];[delivery, reference];[new_client];[customer, from];[];[];[]
MR55;CONJUNCTIVE_EXTEND;Test-04;5;2;5;[id, total, status, to, order];[customer, new_client];[delivery, from, reference];[];[];[];[]
MR193;DISJOINT_EXTEND;Test-13;7;1;1;[id, reference, new_client:yes, customer, total, status, order];[new_client:no];[];[];[];[];[]
MR241;CONJUNCTIVE_CONTRACT;Test-17;5;3;3;[reference, delivery, total, payment, order];[reference];[delivery];[total];[];[];[]
MR62;COMPLETE_EXTEND;Test-04;5;2;2;[id, total, status, to, order];[new_client:yes];[new_client:no];[];[];[];[]
MR238;SHUFFLING_CONTRACT;Test-16;9;1;1;[id, new_client, delivery, customer, total, payment, status, to, order];[order];[];[];[];[];[]
MR231;CONJUNCTIVE_CONTRACT;Test-16;9;2;7;[id, new_client, delivery, customer, total, payment, status, to, order];[delivery, id, new_client];[customer, status, to, total];[];[];[];[]
MR120;CONJUNCTIVE_EXTEND;Test-08;5;3;5;[id, new_client, delivery, status, order];[total];[from, reference, to];[customer];[];[];[]
MR179;CONJUNCTIVE_CONTRACT;Test-13;7;2;6;[id, reference, new_client, customer, total, status, order];[customer, id, new_client, status, total];[reference];[];[];[];[]
MR29;CONJUNCTIVE_CONTRACT;Test-03;4;2;3;[delivery, customer, from, order];[delivery];[customer, from];[];[];[];[]
